Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Indians Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3"
t1,0-0,0,---,"6,(2-2) BCBCFX",,CLE,Francisco Lindor,Brian Johnson,-6%,44%,Ground-rule Double (Line Drive to Deep RF Line)
t1,0-0,0,-2-,"2,(0-1) CX",O,CLE,Michael Brantley,Brian Johnson,4%,48%,Lineout: LF (Deep LF)
t1,0-0,1,-2-,"5,(3-1) BBBFX",O,CLE,Jose Ramirez,Brian Johnson,3%,52%,Popfly: 2B
t1,0-0,2,-2-,"3,(2-0) BBX",RR,CLE,Edwin Encarnacion,Brian Johnson,-17%,35%,Home Run (Fly Ball to Deep LF-CF); Lindor Scores
t1,2-0,2,---,"3,(1-1) CBX",,CLE,Yandy Díaz,Brian Johnson,-1%,34%,Single to LF (Ground Ball)
t1,2-0,2,1--,"6,(1-2) FFBFFS",O,CLE,Brandon Guyer,Brian Johnson,2%,36%,Strikeout Swinging
,,,,,,,,,"2 runs, 3 hits, 0 errors, 1 LOB. Indians 2, Red Sox 0.","2 runs, 3 hits, 0 errors, 1 LOB. Indians 2, Red Sox 0.","2 runs, 3 hits, 0 errors, 1 LOB. Indians 2, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' Carlos Carrasco facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' Carlos Carrasco facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' Carlos Carrasco facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' Carlos Carrasco facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' Carlos Carrasco facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' Carlos Carrasco facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' Carlos Carrasco facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' Carlos Carrasco facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' Carlos Carrasco facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' Carlos Carrasco facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' Carlos Carrasco facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Indians' Carlos Carrasco facing 1-2-3"
b1,0-2,0,---,"4,(1-2) BFCS",O,BOS,Mookie Betts,Carlos Carrasco,-2%,33%,Strikeout Swinging
b1,0-2,1,---,"5,(1-2) BCCFX",,BOS,Andrew Benintendi,Carlos Carrasco,3%,36%,Reached on E4 (Ground Ball to 2B-1B)
b1,0-2,1,1--,"4,(1-2) 1BFF>X",O,BOS,Mitch Moreland,Carlos Carrasco,-2%,34%,Groundout: 2B-1B; Benintendi to 2B
b1,0-2,2,-2-,"3,(0-2) SFB",,BOS,J.D. Martinez,Carlos Carrasco,0%,34%,Wild Pitch; Benintendi to 3B
b1,0-2,2,--3,"5,(2-2) SFB.BX",R,BOS,J.D. Martinez,Carlos Carrasco,8%,42%,Single to RF (Line Drive to Deep RF); Benintendi Scores/unER
b1,1-2,2,1--,"4,(0-2) CFFS",O,BOS,Xander Bogaerts,Carlos Carrasco,-2%,40%,Strikeout Swinging
,,,,,,,,,"1 run, 1 hit, 1 error, 1 LOB. Indians 2, Red Sox 1.","1 run, 1 hit, 1 error, 1 LOB. Indians 2, Red Sox 1.","1 run, 1 hit, 1 error, 1 LOB. Indians 2, Red Sox 1."
"Top of the 2nd, Indians Batting, Ahead 2-1, Red Sox' Brian Johnson facing 7-8-9","Top of the 2nd, Indians Batting, Ahead 2-1, Red Sox' Brian Johnson facing 7-8-9","Top of the 2nd, Indians Batting, Ahead 2-1, Red Sox' Brian Johnson facing 7-8-9","Top of the 2nd, Indians Batting, Ahead 2-1, Red Sox' Brian Johnson facing 7-8-9","Top of the 2nd, Indians Batting, Ahead 2-1, Red Sox' Brian Johnson facing 7-8-9","Top of the 2nd, Indians Batting, Ahead 2-1, Red Sox' Brian Johnson facing 7-8-9","Top of the 2nd, Indians Batting, Ahead 2-1, Red Sox' Brian Johnson facing 7-8-9","Top of the 2nd, Indians Batting, Ahead 2-1, Red Sox' Brian Johnson facing 7-8-9","Top of the 2nd, Indians Batting, Ahead 2-1, Red Sox' Brian Johnson facing 7-8-9","Top of the 2nd, Indians Batting, Ahead 2-1, Red Sox' Brian Johnson facing 7-8-9","Top of the 2nd, Indians Batting, Ahead 2-1, Red Sox' Brian Johnson facing 7-8-9","Top of the 2nd, Indians Batting, Ahead 2-1, Red Sox' Brian Johnson facing 7-8-9"
t2,2-1,0,---,"3,(1-1) BFX",O,CLE,Yan Gomes,Brian Johnson,2%,42%,Flyball: LF (Short LF)
t2,2-1,1,---,"2,(1-0) BX",O,CLE,Greg Allen,Brian Johnson,2%,44%,Groundout: SS-1B
t2,2-1,2,---,"2,(0-1) CX",O,CLE,Erik Gonzalez,Brian Johnson,1%,45%,Groundout: SS-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Indians 2, Red Sox 1.","0 runs, 0 hits, 0 errors, 0 LOB. Indians 2, Red Sox 1.","0 runs, 0 hits, 0 errors, 0 LOB. Indians 2, Red Sox 1."
"Bottom of the 2nd, Red Sox Batting, Behind 1-2, Indians' Carlos Carrasco facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 1-2, Indians' Carlos Carrasco facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 1-2, Indians' Carlos Carrasco facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 1-2, Indians' Carlos Carrasco facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 1-2, Indians' Carlos Carrasco facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 1-2, Indians' Carlos Carrasco facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 1-2, Indians' Carlos Carrasco facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 1-2, Indians' Carlos Carrasco facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 1-2, Indians' Carlos Carrasco facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 1-2, Indians' Carlos Carrasco facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 1-2, Indians' Carlos Carrasco facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 1-2, Indians' Carlos Carrasco facing 6-7-8"
b2,1-2,0,---,"2,(0-1) CX",,BOS,Ian Kinsler,Carlos Carrasco,4%,49%,Single to LF (Line Drive to LF-CF)
b2,1-2,0,1--,"4,(1-2) BF11C>S",OO,BOS,Brock Holt,Carlos Carrasco,-8%,40%,"Double Play: Strikeout Swinging, Kinsler Caught Stealing 2B (C-SS)"
b2,1-2,2,---,"6,(3-2) CFBBBS",O,BOS,Blake Swihart,Carlos Carrasco,-1%,39%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 0 LOB. Indians 2, Red Sox 1.","0 runs, 1 hit, 0 errors, 0 LOB. Indians 2, Red Sox 1.","0 runs, 1 hit, 0 errors, 0 LOB. Indians 2, Red Sox 1."
