Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,4.0,1.0,1.0,0.0,1.0,1.0,5.0,0.34,0.426,0.642,1.067,19.0,11.0,0.007,0.79,0.056,-0.050%,0.00%,0.16,-0.5,2.0,0.0,
Andrew Benintendi LF,5.0,1.0,1.0,3.0,0.0,1.0,5.0,0.299,0.378,0.497,0.875,23.0,18.0,0.178,1.09,0.231,-0.054%,0.02%,0.23,1.9,4.0,0.0,2B
Mitch Moreland 1B,4.0,1.0,2.0,2.0,1.0,0.0,5.0,0.257,0.326,0.471,0.796,22.0,13.0,0.061,0.7,0.11,-0.049%,0.01%,0.14,1.7,9.0,1.0,HR
J.D. Martinez DH,4.0,0.0,2.0,2.0,1.0,2.0,5.0,0.333,0.403,0.657,1.059,24.0,14.0,0.057,0.64,0.091,-0.033%,0.01%,0.13,1.8,,,
Xander Bogaerts SS,5.0,2.0,2.0,2.0,0.0,1.0,5.0,0.282,0.357,0.53,0.886,15.0,12.0,0.101,0.54,0.148,-0.047%,0.01%,0.11,0.5,1.0,2.0,2·HR
Ian Kinsler 2B,4.0,1.0,2.0,0.0,0.0,1.0,4.0,0.24,0.306,0.397,0.703,19.0,13.0,0.007,0.81,0.07,-0.063%,0.00%,0.16,-0.3,2.0,2.0,CS
Brock Holt 3B,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.263,0.341,0.363,0.704,14.0,9.0,0.026,0.88,0.076,-0.050%,0.00%,0.18,-0.0,0.0,2.0,
Blake Swihart C,4.0,1.0,1.0,1.0,0.0,2.0,4.0,0.214,0.272,0.286,0.558,17.0,13.0,0.057,0.74,0.078,-0.021%,0.01%,0.15,0.4,6.0,0.0,
Jackie Bradley Jr. CF,4.0,2.0,2.0,0.0,0.0,1.0,4.0,0.222,0.304,0.389,0.693,22.0,14.0,-0.031,0.85,0.038,-0.069%,-0.00%,0.17,0.3,2.0,1.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
Brian Johnson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon Workman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Joe Kelly P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Brasier P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,38.0,10.0,14.0,10.0,3.0,10.0,41.0,0.368,0.415,0.658,1.073,175.0,117.0,0.463,0.77,0.898,-0.436%,0.06%,0.16,5.7,27.0,9.0,
