Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Francisco Lindor SS,4.0,2.0,1.0,0.0,1.0,0.0,5.0,0.289,0.369,0.542,0.911,28.0,16.0,0.055,0.57,0.088,-0.033%,0.01%,0.09,0.5,1.0,3.0,2B
Michael Brantley LF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.301,0.357,0.47,0.827,12.0,8.0,-0.091,0.81,0.0,-0.091%,-0.01%,0.13,-1.1,0.0,0.0,
Jose Ramirez 3B,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.298,0.41,0.624,1.033,18.0,10.0,-0.02,0.57,0.036,-0.056%,-0.00%,0.09,-0.0,1.0,1.0,2B
Edwin Encarnacion 1B,4.0,2.0,2.0,4.0,0.0,0.0,4.0,0.232,0.319,0.477,0.796,17.0,9.0,0.242,0.83,0.286,-0.044%,0.02%,0.14,3.1,8.0,0.0,2·HR
Yandy Díaz DH,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.341,0.37,0.432,0.801,15.0,9.0,-0.037,0.52,0.01,-0.047%,-0.00%,0.09,-0.6,,,
Brandon Guyer RF,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.193,0.284,0.367,0.651,14.0,11.0,-0.025,0.85,0.025,-0.051%,-0.00%,0.14,-0.2,1.0,0.0,HBP
Melky Cabrera PH-RF,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.275,0.317,0.45,0.767,7.0,3.0,0.005,0.15,0.005,0.000%,0.00%,0.02,0.1,1.0,0.0,
Yan Gomes C,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.253,0.307,0.428,0.735,13.0,12.0,-0.019,0.82,0.035,-0.054%,-0.00%,0.14,-0.5,10.0,1.0,
Greg Allen CF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.251,0.291,0.33,0.62,19.0,13.0,-0.076,0.78,0.0,-0.076%,-0.01%,0.13,-1.0,2.0,0.0,
Erik Gonzalez 2B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.287,0.322,0.409,0.731,13.0,8.0,-0.072,0.69,0.0,-0.072%,-0.01%,0.11,-1.0,0.0,3.0,
,,,,,,,,,,,,,,,,,,,,,,,
Carlos Carrasco P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Oliver Perez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Neil Ramirez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Dan Otero P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Cody Allen P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,4.0,8.0,4.0,2.0,6.0,37.0,0.235,0.297,0.471,0.768,156.0,99.0,-0.038,0.69,0.485,-0.524%,-0.00%,0.11,-0.8,24.0,8.0,
