Inning,Win Pct
1,0.5
2,0.56
3,0.52
4,0.48
5,0.65
6,0.66
7,0.64
8,0.67
9,0.64
10,0.66
11,0.66
12,0.58
13,0.6
14,0.58
15,0.56
16,0.55
17,0.51
18,0.6
19,0.61
20,0.59
21,0.57
22,0.59
23,0.56
24,0.59
25,0.56
26,0.59
27,0.62
28,0.6
29,0.62
30,0.66
31,0.61
32,0.57
33,0.6
34,0.47
35,0.44
36,0.36
37,0.28
38,0.32
39,0.3
40,0.1
41,0.09
42,0.08
43,0.11
44,0.14
45,0.11
46,0.09
47,0.2
48,0.19
49,0.21
50,0.22
51,0.23
52,0.19
53,0.17
54,0.16
55,0.12
56,0.15
57,0.16
58,0.06
59,0.06
60,0.05
61,0.04
62,0.03
63,0.01
64,0.02
65,0.02
66,0.02
67,0.03
68,0.02
69,0.01
70,0.01
71,0.02
72,0.01
73,0.0
74,0.01
75,0.01
76,0.01
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
