Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Kyle Hendricks,6.0,3,2,2,3,6,1,4.18,22,96,55,26,6,23,7,6,3,0,61.0,,,0.078,0.79,0.05%,0.9,1.3
Carl Edwards Jr.,1.0,0,0,0,1,2,0,0.0,4,18,12,6,3,3,0,1,0,0,,0.0,0.0,0.092,1.55,0.06%,1.75,0.6
"Koji Uehara, L (0-2)",0.0,3,3,2,0,0,0,3.72,3,15,11,7,3,1,1,2,2,0,,0.0,0.0,-0.255,2.41,-0.17%,2.73,-1.9
Pedro Strop,0.2,0,1,0,1,1,0,4.32,4,20,11,7,2,2,2,0,0,0,,3.0,3.0,-0.117,1.92,-0.08%,2.17,-1.8
Brian Duensing,0.1,0,0,0,0,0,0,8.1,1,3,2,1,1,0,1,0,0,0,,1.0,0.0,0.002,0.06,0.00%,0.07,0.3
Team Totals,8.0,6,6,4,5,9,1,4.5,34,152,91,47,15,29,11,9,5,0,61.0,4.0,3.0,-0.2,1.16,-0.14%,1.31,-1.6
