Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
b1,0-0,2,1--,"1,(0-0) X",RR,BOS,Hanley Ramirez,Kyle Hendricks,17%,70%,Home Run (Fly Ball to Deep LF Line); Benintendi Scores
t7,1-2,1,12-,"5,(2-2) SF*BBB",R,CHC,Kris Bryant,Joe Kelly,-14%,47%,Wild Pitch; Jay Scores/No RBI; Schwarber to 2B
b8,2-2,1,123,"5,(2-2) CBF*BB",R,BOS,Hanley Ramirez,Pedro Strop,14%,91%,Wild Pitch; Hernandez Scores/No RBI; Bogaerts to 3B; Benintendi to 2B
t5,0-2,1,---,"2,(0-1) CX",R,CHC,Kris Bryant,Eduardo Rodriguez,-11%,66%,Home Run (Fly Ball to Deep LF-CF)
b8,2-2,0,12-,"3,(1-1) LBX",,BOS,Andrew Benintendi,Koji Uehara,10%,87%,Single to RF (Line Drive to Short RF Line); Hernandez to 3B; Bogaerts to 2B
