Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Eduardo Rodriguez,6.0,5,1,1,2,9,1,2.7,25,108,71,34,16,21,5,9,4,0,65.0,,,0.261,0.99,0.14%,0.92,2.3
"Joe Kelly, BS (1)",0.2,0,1,1,2,0,0,2.7,4,22,10,6,1,3,1,1,1,0,,0.0,0.0,-0.153,2.2,-0.08%,2.04,-0.8
Robby Scott,0.1,0,0,0,0,0,0,1.93,1,3,3,1,1,1,1,0,0,0,,1.0,0.0,0.063,2.14,0.03%,1.98,0.3
"Matt Barnes, W (3-0)",1.0,0,0,0,0,0,0,3.27,3,11,7,5,0,2,2,1,0,0,,0.0,0.0,0.113,1.44,0.06%,1.33,0.6
Craig Kimbrel,1.0,0,0,0,0,0,0,1.59,3,9,7,3,1,3,2,1,0,0,,0.0,0.0,0.017,0.22,0.01%,0.2,0.6
Team Totals,9.0,5,2,2,4,9,1,2.0,36,153,98,49,19,30,11,12,5,0,65.0,1.0,0.0,0.301,1.16,0.17%,1.07,3.0
