Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Christian Arroyo 2B,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.281,0.337,0.406,0.743,15.0,10.0,-0.055,0.6,0.009,-0.065%,-0.04%,0.79,-0.8,2.0,4.0,HBP
Rafael Devers 3B,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.271,0.34,0.56,0.9,12.0,8.0,-0.032,0.46,0.015,-0.047%,-0.03%,0.6,-0.6,2.0,2.0,HBP
Xander Bogaerts SS,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.321,0.38,0.532,0.912,14.0,8.0,0.011,0.39,0.032,-0.021%,0.01%,0.51,0.5,1.0,2.0,
J.D. Martinez DH,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.319,0.387,0.563,0.95,12.0,9.0,-0.031,0.53,0.01,-0.041%,-0.02%,0.69,-0.8,,,
Hunter Renfroe RF,4.0,0.0,0.0,1.0,0.0,1.0,4.0,0.257,0.301,0.441,0.742,15.0,11.0,-0.034,0.43,0.0,-0.034%,-0.03%,0.56,-0.9,2.0,0.0,
Marwin Gonzalez LF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.199,0.283,0.307,0.591,14.0,10.0,-0.028,0.24,0.0,-0.028%,-0.02%,0.32,-1.0,0.0,0.0,
Kevin Plawecki C,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.263,0.333,0.368,0.702,1.0,1.0,0.021,0.48,0.021,0.000%,0.02%,0.63,0.4,5.0,0.0,
Christian Vazquez C,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.253,0.292,0.357,0.649,13.0,8.0,0.009,0.26,0.018,-0.009%,0.01%,0.34,-0.0,6.0,0.0,
Enrique Hernandez CF,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.232,0.286,0.384,0.671,18.0,10.0,0.02,0.43,0.044,-0.024%,0.01%,0.56,0.6,4.0,0.0,2B
Bobby Dalbec 1B,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.185,0.237,0.358,0.595,14.0,12.0,-0.053,0.46,0.0,-0.053%,-0.04%,0.6,-1.5,5.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Martin Perez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Andriese P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon Workman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Phillips Valdez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,33.0,1.0,6.0,1.0,1.0,12.0,36.0,0.182,0.25,0.212,0.462,128.0,87.0,-0.172,0.43,0.149,-0.322%,-0.14%,0.56,-4.1,27.0,9.0,
