Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Martin Perez, L (4-3)",2,6,6,6,3,2,1,3.88,16,59,33,26,0,7,1,9,7,0,19.0,,,-0.35,0.83,-0.27%,1.09,-4.9
Matt Andriese,3,3,1,1,0,5,1,4.88,11,49,30,15,4,11,3,3,2,0,,0.0,0.0,0.007,0.14,0.01%,0.19,0.7
Brandon Workman,2,1,0,0,1,1,0,5.4,7,28,17,9,1,7,3,2,0,0,,0.0,0.0,0.012,0.13,0.01%,0.17,1.1
Phillips Valdez,2,1,0,0,3,2,0,3.63,9,41,21,10,3,8,2,2,0,0,,0.0,0.0,0.004,0.04,0.00%,0.06,1.1
Team Totals,9,11,7,7,7,10,2,7.0,43,177,101,60,8,33,9,16,9,0,19.0,0.0,0.0,-0.327,0.38,-0.25%,0.49,-1.9
