Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jose Altuve 2B,3.0,0.0,0.0,0.0,2.0,2.0,5.0,0.297,0.368,0.46,0.828,24.0,11.0,-0.053,0.44,0.006,-0.058%,-0.04%,0.63,-0.2,1.0,4.0,
Carlos Correa SS,5.0,2.0,3.0,2.0,0.0,1.0,5.0,0.288,0.372,0.502,0.874,21.0,12.0,0.173,0.46,0.182,-0.008%,0.15%,0.66,1.5,2.0,2.0,"HR,2B,GDP"
Alex Bregman 3B,4.0,0.0,1.0,0.0,1.0,1.0,5.0,0.286,0.375,0.433,0.808,27.0,19.0,-0.03,0.34,0.004,-0.034%,-0.03%,0.48,-0.8,1.0,4.0,"GDP,IW"
Yordan Alvarez DH,3.0,1.0,1.0,2.0,1.0,0.0,5.0,0.295,0.342,0.508,0.85,18.0,9.0,0.07,0.36,0.074,-0.004%,0.06%,0.51,1.5,,,"HR,HBP"
Yuli Gurriel 1B,4.0,0.0,3.0,1.0,1.0,0.0,5.0,0.333,0.406,0.532,0.938,23.0,13.0,0.012,0.33,0.033,-0.022%,0.01%,0.48,1.7,10.0,1.0,
Michael Brantley LF,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.304,0.344,0.456,0.8,14.0,8.0,0.027,0.45,0.055,-0.028%,0.02%,0.64,-1.3,1.0,0.0,"2B,GDP"
Chas McCormick LF,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.197,0.286,0.434,0.72,3.0,3.0,-0.001,0.02,0.0,-0.001%,-0.00%,0.03,-0.5,0.0,0.0,
Kyle Tucker RF,5.0,1.0,1.0,0.0,0.0,1.0,5.0,0.257,0.318,0.472,0.791,14.0,9.0,0.044,0.4,0.068,-0.025%,0.04%,0.57,-0.8,0.0,0.0,2B
Martin Maldonado C,4.0,1.0,1.0,2.0,0.0,3.0,4.0,0.166,0.25,0.278,0.528,18.0,13.0,0.057,0.4,0.067,-0.010%,0.05%,0.56,0.2,12.0,0.0,
Myles Straw CF,2.0,1.0,0.0,0.0,2.0,1.0,4.0,0.24,0.318,0.286,0.604,15.0,4.0,0.027,0.29,0.034,-0.006%,0.02%,0.41,0.6,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Framber Valdez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Enoli Paredes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Blake Taylor P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,7.0,11.0,7.0,7.0,10.0,43.0,0.314,0.442,0.571,1.013,177.0,101.0,0.326,0.38,0.523,-0.196%,0.28%,0.54,1.9,27.0,11.0,
