Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Michael Fulmer, L (1-2)",0.2,4,4,2,1,0,0,4.57,8,33,21,12,3,6,3,4,3,0,31.0,,,-0.301,1.18,-0.06%,0.37,-4.0
Alex Lange,0.2,4,3,3,0,1,2,7.88,6,20,13,8,2,3,1,4,2,0,,2.0,0.0,-0.149,0.52,-0.03%,0.17,-2.5
Daniel Norris,1.1,1,1,1,2,1,0,6.52,6,21,10,6,2,2,2,1,1,0,,1.0,0.0,-0.01,0.31,-0.00%,0.1,-0.3
Bryan Garcia,1.1,0,0,0,0,1,0,4.91,4,17,10,5,1,4,0,3,2,0,,2.0,0.0,0.015,0.15,0.00%,0.04,1.0
Buck Farmer,1.0,1,1,1,0,0,1,11.81,4,18,12,8,2,2,2,2,0,0,,0.0,0.0,-0.013,0.11,-0.00%,0.03,-0.4
Tyler Alexander,2.0,2,1,1,0,2,0,4.91,8,24,18,13,3,2,1,5,3,0,,0.0,0.0,-0.031,0.42,-0.01%,0.13,0.1
Jose Cisnero,1.0,2,1,1,0,1,1,6.35,5,17,10,7,0,3,1,3,2,0,,0.0,0.0,-0.013,0.08,-0.00%,0.02,-0.4
Team Totals,8.0,14,11,9,3,6,4,10.12,41,150,94,59,13,22,10,22,13,0,31.0,5.0,0.0,-0.502,0.47,-0.10%,0.15,-6.5
