Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jeimer Candelario 3B,4.0,2.0,1.0,0.0,1.0,1.0,5.0,0.238,0.319,0.321,0.641,23.0,13.0,-0.019,0.6,0.043,-0.061%,-0.01%,0.68,0.2,0.0,2.0,2B
Nick Castellanos RF,3.0,1.0,1.0,1.0,2.0,1.0,5.0,0.247,0.311,0.37,0.681,21.0,9.0,0.019,0.68,0.064,-0.045%,0.01%,0.77,1.3,4.0,0.0,
Miguel Cabrera 1B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.279,0.364,0.326,0.689,12.0,9.0,-0.071,1.01,0.013,-0.084%,-0.05%,1.14,-0.7,7.0,0.0,
Dustin Peterson PH,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.2,0.238,0.275,0.513,1.0,1.0,0.0,0.0,0.0,0.000%,0%,0.0,1.8,,,2B
Niko Goodrum LF,3.0,0.0,0.0,1.0,1.0,2.0,5.0,0.243,0.365,0.443,0.808,18.0,12.0,-0.032,0.69,0.024,-0.056%,-0.02%,0.78,-0.5,1.0,0.0,SF
Brandon Dixon DH,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.6,0.636,0.8,1.436,18.0,10.0,0.043,1.12,0.092,-0.049%,0.03%,1.26,0.2,,,
Ronny Rodriguez SS,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.333,0.35,0.722,1.072,14.0,10.0,-0.179,1.71,0.0,-0.179%,-0.12%,1.92,-1.7,1.0,1.0,
Gordon Beckham 2B,2.0,1.0,1.0,0.0,2.0,1.0,4.0,0.265,0.359,0.618,0.977,17.0,9.0,0.064,0.65,0.076,-0.012%,0.04%,0.73,1.0,1.0,4.0,
Grayson Greiner C,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.23,0.277,0.361,0.638,19.0,11.0,-0.119,1.2,0.0,-0.119%,-0.08%,1.34,-1.5,7.0,2.0,
JaCoby Jones CF,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.132,0.195,0.132,0.327,15.0,11.0,-0.097,0.88,0.0,-0.097%,-0.07%,0.98,-1.3,3.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Tyson Ross P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Reed Garrett P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jose Fernandez P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Drew VerHagen P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Buck Farmer P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,32.0,4.0,6.0,4.0,7.0,14.0,40.0,0.188,0.325,0.25,0.575,158.0,95.0,-0.391,0.91,0.312,-0.702%,-0.27%,1.02,-1.3,24.0,10.0,
