Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,5.0,1.0,1.0,1.0,0.0,1.0,5.0,0.405,0.5,0.69,1.19,21.0,11.0,-0.056,0.84,0.044,-0.100%,-0.05%,1.14,-0.1,0.0,0.0,2B
Rafael Devers 3B,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.256,0.348,0.436,0.784,23.0,14.0,-0.089,0.59,0.0,-0.089%,-0.07%,0.8,-1.7,1.0,4.0,
Hanley Ramirez DH,3.0,2.0,1.0,1.0,1.0,0.0,4.0,0.357,0.404,0.548,0.952,13.0,7.0,0.062,0.4,0.077,-0.014%,0.05%,0.54,0.9,,,HR
J.D. Martinez LF,4.0,1.0,2.0,4.0,0.0,2.0,4.0,0.25,0.295,0.5,0.795,15.0,10.0,0.173,0.66,0.197,-0.024%,0.14%,0.89,3.0,2.0,0.0,HR
Mitch Moreland 1B,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.125,0.222,0.25,0.472,15.0,7.0,0.026,0.52,0.04,-0.014%,0.02%,0.7,0.0,10.0,1.0,2B
Eduardo Nunez 2B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.22,0.256,0.39,0.646,21.0,12.0,-0.09,0.82,0.0,-0.090%,-0.07%,1.1,-1.0,0.0,0.0,
Jackie Bradley Jr. CF,4.0,2.0,3.0,0.0,0.0,0.0,4.0,0.206,0.289,0.265,0.554,14.0,9.0,0.043,0.6,0.069,-0.026%,0.03%,0.82,1.7,3.0,0.0,
Christian Vazquez C,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.257,0.278,0.314,0.592,19.0,14.0,0.009,0.86,0.067,-0.059%,0.01%,1.16,0.2,9.0,0.0,2B
Brock Holt SS,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.077,0.294,0.077,0.371,12.0,10.0,-0.041,0.56,0.011,-0.052%,-0.03%,0.76,-0.3,1.0,3.0,GDP
Sandy Leon PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.1,0.2,1.0,1.0,-0.047,1.94,0.0,-0.047%,-0.04%,2.62,-0.6,,,
,,,,,,,,,,,,,,,,,,,,,,,
David Price P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Bobby Poyner P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joe Kelly P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brian Johnson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Carson Smith P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Team Totals,36.0,7.0,10.0,6.0,2.0,8.0,38.0,0.278,0.316,0.528,0.844,154.0,95.0,-0.01,0.69,0.505,-0.515%,-0.01%,0.93,2.2,27.0,9.0,
