Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Alex Verdugo LF,3.0,2.0,1.0,0.0,2.0,2.0,5.0,0.284,0.356,0.531,0.886,21.0,11.0,0.036,0.72,0.08,-0.044%,0.00%,0.13,0.6,4.0,0.0,"2B,SB,IW"
Kevin Pillar RF,4.0,1.0,1.0,0.0,1.0,1.0,5.0,0.291,0.349,0.468,0.817,18.0,12.0,0.048,0.84,0.134,-0.086%,0.01%,0.15,-0.3,2.0,0.0,2B
Rafael Devers 3B,4.0,1.0,3.0,3.0,0.0,0.0,4.0,0.231,0.278,0.407,0.685,16.0,9.0,0.329,0.91,0.34,-0.011%,0.03%,0.16,3.3,0.0,0.0,"HR,2B"
Xander Bogaerts DH,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.263,0.333,0.463,0.796,21.0,11.0,-0.039,0.83,0.039,-0.078%,-0.00%,0.15,-0.8,,,
Mitch Moreland 1B,3.0,2.0,2.0,0.0,1.0,1.0,4.0,0.348,0.434,0.804,1.238,14.0,7.0,0.097,0.9,0.133,-0.036%,0.01%,0.16,1.4,5.0,0.0,2B
Christian Vazquez C,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.25,0.278,0.447,0.726,18.0,11.0,-0.029,1.13,0.103,-0.132%,-0.00%,0.2,-0.1,12.0,0.0,GDP
Jackie Bradley Jr. CF,2.0,0.0,1.0,2.0,1.0,0.0,4.0,0.242,0.311,0.303,0.614,17.0,11.0,0.0,0.91,0.033,-0.033%,0%,0.16,0.8,2.0,0.0,"2B,SF"
Tzu-Wei Lin SS,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.13,0.13,0.13,0.261,22.0,13.0,-0.12,0.88,0.0,-0.120%,-0.01%,0.15,-1.8,0.0,1.0,GDP
Jose Peraza 2B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.233,0.282,0.329,0.611,10.0,9.0,-0.085,0.74,0.0,-0.085%,-0.01%,0.14,-1.6,2.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,
Kyle Hart P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Austin Brice P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Weber P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon Workman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,30.0,6.0,9.0,5.0,7.0,10.0,38.0,0.3,0.421,0.567,0.988,157.0,94.0,0.237,0.86,0.862,-0.625%,0.02%,0.15,1.4,27.0,3.0,
