Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Kyle Hart facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Kyle Hart facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Kyle Hart facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Kyle Hart facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Kyle Hart facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Kyle Hart facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Kyle Hart facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Kyle Hart facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Kyle Hart facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Kyle Hart facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Kyle Hart facing 1-2-3","Top of the 1st, Phillies Batting, Tied 0-0, Red Sox' Kyle Hart facing 1-2-3"
t1,0-0,0,---,"2,(0-1) CX",,PHI,Andrew McCutchen,Kyle Hart,-6%,44%,Double to CF (Fly Ball to LF-CF)
t1,0-0,0,-2-,"4,(3-0) BBBB",,PHI,Rhys Hoskins,Kyle Hart,-3%,41%,Walk
t1,0-0,0,12-,"4,(3-0) BBBB",,PHI,Bryce Harper,Kyle Hart,-7%,35%,Walk; McCutchen to 3B; Hoskins to 2B
t1,0-0,0,123,"3,(0-2) SSX",O,PHI,J.T. Realmuto,Kyle Hart,6%,41%,Flyball: RF (Short RF Line)
t1,0-0,1,123,"5,(3-1) BBBCX",R,PHI,Phil Gosselin,Kyle Hart,-8%,33%,Single to RF (Ground Ball thru 2B-1B); McCutchen Scores; Hoskins to 3B; Harper to 2B
t1,1-0,1,123,"4,(2-1) BBFX",RO,PHI,Didi Gregorius,Kyle Hart,0%,33%,Lineout: CF/Sacrifice Fly (Deep CF-RF); Hoskins Scores; Harper to 3B
,,,,,,,,,Tag play Challenged by PHI manager (Joe Girardi): Original call overturned as shown.,Tag play Challenged by PHI manager (Joe Girardi): Original call overturned as shown.,Tag play Challenged by PHI manager (Joe Girardi): Original call overturned as shown.
t1,2-0,2,1-3,"7,(2-2) FFB1BFFS",O,PHI,Alec Bohm,Kyle Hart,4%,37%,Strikeout Swinging
,,,,,,,,,"2 runs, 2 hits, 0 errors, 2 LOB. Phillies 2, Red Sox 0.","2 runs, 2 hits, 0 errors, 2 LOB. Phillies 2, Red Sox 0.","2 runs, 2 hits, 0 errors, 2 LOB. Phillies 2, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 1-2-3"
b1,0-2,0,---,"6,(3-2) BBBCFC",O,BOS,Alex Verdugo,Jake Arrieta,-2%,34%,Strikeout Looking
b1,0-2,1,---,"6,(3-2) FBSBBB",,BOS,Kevin Pillar,Jake Arrieta,3%,37%,Walk
b1,0-2,1,1--,"3,(1-2) CS*B+1",O,BOS,Rafael Devers,Jake Arrieta,-4%,33%,Pillar Picked off 1B (C-1B)
b1,0-2,2,---,"5,(2-2) CS*B+1.BX",O,BOS,Rafael Devers,Jake Arrieta,-1%,31%,Groundout: SS-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Phillies 2, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Phillies 2, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Phillies 2, Red Sox 0."
"Top of the 2nd, Phillies Batting, Ahead 2-0, Red Sox' Kyle Hart facing 8-9-1","Top of the 2nd, Phillies Batting, Ahead 2-0, Red Sox' Kyle Hart facing 8-9-1","Top of the 2nd, Phillies Batting, Ahead 2-0, Red Sox' Kyle Hart facing 8-9-1","Top of the 2nd, Phillies Batting, Ahead 2-0, Red Sox' Kyle Hart facing 8-9-1","Top of the 2nd, Phillies Batting, Ahead 2-0, Red Sox' Kyle Hart facing 8-9-1","Top of the 2nd, Phillies Batting, Ahead 2-0, Red Sox' Kyle Hart facing 8-9-1","Top of the 2nd, Phillies Batting, Ahead 2-0, Red Sox' Kyle Hart facing 8-9-1","Top of the 2nd, Phillies Batting, Ahead 2-0, Red Sox' Kyle Hart facing 8-9-1","Top of the 2nd, Phillies Batting, Ahead 2-0, Red Sox' Kyle Hart facing 8-9-1","Top of the 2nd, Phillies Batting, Ahead 2-0, Red Sox' Kyle Hart facing 8-9-1","Top of the 2nd, Phillies Batting, Ahead 2-0, Red Sox' Kyle Hart facing 8-9-1","Top of the 2nd, Phillies Batting, Ahead 2-0, Red Sox' Kyle Hart facing 8-9-1"
t2,2-0,0,---,"6,(1-2) CBFFFC",O,PHI,Scott Kingery,Kyle Hart,2%,33%,Strikeout Looking
t2,2-0,1,---,"6,(3-2) BBCSBS",O,PHI,Kyle Garlick,Kyle Hart,1%,35%,Strikeout Swinging
t2,2-0,2,---,"3,(1-1) CBX",O,PHI,Andrew McCutchen,Kyle Hart,1%,36%,Flyball: RF (Deep RF)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Phillies 2, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Phillies 2, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Phillies 2, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Phillies' Jake Arrieta facing 4-5-6"
b2,0-2,0,---,"6,(3-2) CBBCBB",,BOS,Xander Bogaerts,Jake Arrieta,4%,40%,Walk
b2,0-2,0,1--,"2,(0-1) CX",,BOS,Mitch Moreland,Jake Arrieta,6%,46%,Single to SS (Ground Ball); Bogaerts to 2B
b2,0-2,0,12-,"6,(2-2) BCSBFX",OO,BOS,Christian Vazquez,Jake Arrieta,-12%,34%,Ground Ball Double Play: 2B-SS-1B (Deep 2B); Bogaerts to 3B
b2,0-2,2,--3,"9,(3-2) CSF*BBBFF*B",,BOS,Jackie Bradley Jr.,Jake Arrieta,2%,35%,Walk
b2,0-2,2,1-3,"6,(3-2) BC*BFB>S",O,BOS,Tzu-Wei Lin,Jake Arrieta,-5%,30%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 2 LOB. Phillies 2, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Phillies 2, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Phillies 2, Red Sox 0."
