0,1,2
1.0,Alex Verdugo,LF
2.0,Kevin Pillar,RF
3.0,Rafael Devers,3B
4.0,Xander Bogaerts,DH
5.0,Mitch Moreland,1B
6.0,Christian Vazquez,C
7.0,Jackie Bradley Jr.,CF
8.0,Tzu-Wei Lin,SS
9.0,Jose Peraza,2B
,Kyle Hart,P
