Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Andrew McCutchen DH,5.0,1.0,1.0,0.0,0.0,0.0,5.0,0.21,0.265,0.29,0.555,15.0,10.0,-0.026,0.89,0.056,-0.081%,-0.02%,1.05,-0.1,,,2B
Rhys Hoskins 1B,2.0,1.0,0.0,1.0,2.0,1.0,4.0,0.207,0.425,0.328,0.753,16.0,7.0,0.131,1.23,0.164,-0.033%,0.09%,1.46,1.3,6.0,0.0,
Bryce Harper RF,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.349,0.474,0.667,1.141,13.0,7.0,-0.052,1.52,0.066,-0.119%,-0.04%,1.79,-0.1,2.0,0.0,
J.T. Realmuto C,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.275,0.333,0.652,0.986,16.0,10.0,-0.114,1.41,0.028,-0.142%,-0.08%,1.66,-0.8,10.0,1.0,
Phil Gosselin 2B-LF,4.0,0.0,1.0,1.0,0.0,2.0,4.0,0.406,0.472,0.781,1.253,20.0,12.0,-0.029,1.66,0.081,-0.110%,-0.02%,1.96,-0.0,0.0,3.0,
Didi Gregorius SS,2.0,0.0,0.0,1.0,1.0,0.0,4.0,0.299,0.338,0.478,0.815,23.0,16.0,-0.012,1.34,0.047,-0.059%,-0.01%,1.58,-0.5,3.0,3.0,SF
Alec Bohm 3B,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.3,0.417,0.4,0.817,23.0,12.0,-0.069,1.25,0.06,-0.129%,-0.05%,1.48,-0.6,0.0,1.0,GDP
Scott Kingery CF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.115,0.164,0.115,0.279,10.0,8.0,-0.092,1.16,0.0,-0.092%,-0.07%,1.37,-0.9,3.0,0.0,
Roman Quinn PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.262,0.279,0.452,0.731,6.0,3.0,-0.022,0.84,0.0,-0.022%,-0.02%,0.99,-0.3,,,
Kyle Garlick LF,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,6.0,-0.049,0.97,0.0,-0.049%,-0.03%,1.16,-0.5,0.0,0.0,
Neil Walker PH-2B,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.211,0.25,0.316,0.566,12.0,8.0,0.073,0.93,0.085,-0.012%,0.05%,1.09,0.4,0.0,0.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
Jake Arrieta P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Adam Morgan P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ramon Rosso P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Connor Brogdon P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,30.0,3.0,3.0,3.0,6.0,12.0,37.0,0.1,0.243,0.167,0.41,165.0,99.0,-0.261,1.25,0.587,-0.848%,-0.19%,1.47,-2.2,24.0,8.0,
