Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Rhys Hoskins 1B,3.0,2.0,1.0,0.0,2.0,1.0,5.0,0.239,0.381,0.477,0.859,21.0,12.0,0.059,0.99,0.13,-0.071%,0.04%,1.05,0.9,9.0,0.0,2B
Bryce Harper RF,4.0,1.0,1.0,2.0,1.0,1.0,5.0,0.254,0.373,0.497,0.87,22.0,13.0,0.171,1.07,0.25,-0.079%,0.11%,1.14,0.9,0.0,0.0,HR
J.T. Realmuto C,4.0,0.0,0.0,0.0,1.0,0.0,5.0,0.275,0.326,0.476,0.802,18.0,11.0,-0.112,1.04,0.012,-0.124%,-0.07%,1.1,-1.3,10.0,1.0,
Corey Dickerson LF,5.0,0.0,2.0,2.0,0.0,1.0,5.0,0.297,0.338,0.544,0.882,28.0,18.0,0.097,1.01,0.18,-0.084%,0.06%,1.07,1.1,0.0,0.0,3B
Jean Segura SS,5.0,0.0,1.0,0.0,0.0,2.0,5.0,0.283,0.33,0.431,0.761,19.0,12.0,-0.041,0.89,0.051,-0.092%,-0.03%,0.95,-0.7,1.0,3.0,
Logan Morrison DH,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.273,0.273,0.364,0.636,7.0,7.0,-0.076,1.0,0.0,-0.076%,-0.05%,1.06,-0.8,,,
Sean Rodriguez PH-DH,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.215,0.308,0.367,0.675,10.0,6.0,0.039,0.72,0.039,0.000%,0.03%,0.77,0.6,,,
Scott Kingery 3B,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.268,0.328,0.484,0.812,16.0,11.0,-0.061,0.73,0.013,-0.074%,-0.04%,0.78,-0.8,1.0,4.0,
Cesar Hernandez 2B,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.284,0.332,0.399,0.731,16.0,9.0,0.073,1.15,0.118,-0.045%,0.05%,1.22,0.5,4.0,3.0,2B
Adam Haseley CF,3.0,1.0,0.0,0.0,1.0,3.0,4.0,0.241,0.299,0.38,0.679,23.0,15.0,-0.057,1.28,0.05,-0.106%,-0.04%,1.36,-0.8,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Drew Smyly P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Jared Hughes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ranger Suarez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Mike Morin P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jose Alvarez P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Hector Neris P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,33.0,5.0,6.0,4.0,8.0,10.0,41.0,0.182,0.341,0.394,0.735,180.0,114.0,0.092,1.0,0.843,-0.751%,0.06%,1.06,-0.3,27.0,13.0,
