Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3"
t1,0-0,0,---,"1,(0-0) X",,TBR,Matt Duffy,David Price,6%,56%,Double to RF (Fly Ball to Deep RF Line)
t1,0-0,0,-2-,"2,(0-1) FX",OO,TBR,C.J. Cron,David Price,-10%,46%,Double Play: Groundout: 3B-1B (SS-3B Hole)
t1,0-0,2,---,"4,(1-2) BFFC",O,TBR,Carlos Gomez,David Price,-1%,45%,Strikeout Looking
,,,,,,,,,"0 runs, 1 hit, 0 errors, 0 LOB. Rays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Rays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Rays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3"
b1,0-0,0,---,"6,(3-2) BBBCFH",,BOS,Mookie Betts,Yonny Chirinos,-3%,42%,Hit By Pitch
b1,0-0,0,1--,"4,(2-1) BFBX",,BOS,Andrew Benintendi,Yonny Chirinos,-5%,36%,Single to LF (Line Drive to Short LF-CF); Betts to 2B
b1,0-0,0,12-,"3,(1-1) CBB",,BOS,Hanley Ramirez,Yonny Chirinos,-5%,32%,Wild Pitch; Betts to 3B; Benintendi to 2B
b1,0-0,0,-23,"6,(3-2) CBB.F*BB",,BOS,Hanley Ramirez,Yonny Chirinos,-2%,30%,Walk
b1,0-0,0,123,"3,(0-2) CTS",O,BOS,J.D. Martinez,Yonny Chirinos,6%,36%,Strikeout Swinging
b1,0-0,1,123,"3,(1-1) FBX",RO,BOS,Xander Bogaerts,Yonny Chirinos,0%,36%,Flyball: CF/Sacrifice Fly (Deep CF); Betts Scores
b1,1-0,2,12-,"4,(0-2) SSFS",O,BOS,Rafael Devers,Yonny Chirinos,4%,40%,Strikeout Swinging
,,,,,,,,,"1 run, 1 hit, 0 errors, 2 LOB. Rays 0, Red Sox 1.","1 run, 1 hit, 0 errors, 2 LOB. Rays 0, Red Sox 1.","1 run, 1 hit, 0 errors, 2 LOB. Rays 0, Red Sox 1."
"Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' David Price facing 4-5-6","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' David Price facing 4-5-6","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' David Price facing 4-5-6","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' David Price facing 4-5-6","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' David Price facing 4-5-6","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' David Price facing 4-5-6","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' David Price facing 4-5-6","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' David Price facing 4-5-6","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' David Price facing 4-5-6","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' David Price facing 4-5-6","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' David Price facing 4-5-6","Top of the 2nd, Rays Batting, Behind 0-1, Red Sox' David Price facing 4-5-6"
t2,0-1,0,---,"1,(0-0) X",,TBR,Wilson Ramos,David Price,6%,46%,Double to LF (Line Drive to LF-CF)
t2,0-1,0,-2-,"2,(0-1) FX",O,TBR,Daniel Robertson,David Price,-5%,42%,Flyball: RF (CF-RF)
t2,0-1,1,-2-,"6,(3-2) C*BBBCX",RR,TBR,Denard Span,David Price,16%,58%,Inside-the-park Home Run to RF (Line Drive to Short CF); Ramos Scores
t2,2-1,1,---,"6,(3-2) BFBFBB",,TBR,Adeiny Hechavarria,David Price,2%,60%,Walk
t2,2-1,1,1--,"4,(1-2) SFBC",O,TBR,Rob Refsnyder,David Price,-3%,58%,Strikeout Looking
t2,2-1,2,1--,"3,(0-2) 1CFT",O,TBR,Johnny Field,David Price,-2%,55%,Strikeout Swinging
,,,,,,,,,"2 runs, 2 hits, 0 errors, 1 LOB. Rays 2, Red Sox 1.","2 runs, 2 hits, 0 errors, 1 LOB. Rays 2, Red Sox 1.","2 runs, 2 hits, 0 errors, 1 LOB. Rays 2, Red Sox 1."
"Bottom of the 2nd, Red Sox Batting, Behind 1-2, Rays' Yonny Chirinos facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 1-2, Rays' Yonny Chirinos facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 1-2, Rays' Yonny Chirinos facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 1-2, Rays' Yonny Chirinos facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 1-2, Rays' Yonny Chirinos facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 1-2, Rays' Yonny Chirinos facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 1-2, Rays' Yonny Chirinos facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 1-2, Rays' Yonny Chirinos facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 1-2, Rays' Yonny Chirinos facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 1-2, Rays' Yonny Chirinos facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 1-2, Rays' Yonny Chirinos facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Behind 1-2, Rays' Yonny Chirinos facing 7-8-9"
b2,1-2,0,---,"5,(2-2) CBBCX",,BOS,Eduardo Nunez,Yonny Chirinos,-4%,51%,Single to LF (Line Drive to Deep LF-CF)
b2,1-2,0,1--,"1,(0-0) X",,BOS,Jackie Bradley Jr.,Yonny Chirinos,-6%,45%,Single to RF (Ground Ball); Nunez to 2B
b2,1-2,0,12-,"3,(1-1) BCB",,BOS,Christian Vazquez,Yonny Chirinos,-4%,42%,Wild Pitch; Nunez to 3B
b2,1-2,0,1-3,"7,(2-2) BCB.FFFX",ROO,BOS,Christian Vazquez,Yonny Chirinos,7%,49%,Ground Ball Double Play: SS-2B-1B; Nunez Scores
b2,2-2,2,---,"5,(2-2) BBCFS",O,BOS,Mookie Betts,Yonny Chirinos,1%,50%,Strikeout Swinging
,,,,,,,,,"1 run, 2 hits, 0 errors, 0 LOB. Rays 2, Red Sox 2.","1 run, 2 hits, 0 errors, 0 LOB. Rays 2, Red Sox 2.","1 run, 2 hits, 0 errors, 0 LOB. Rays 2, Red Sox 2."
"Top of the 3rd, Rays Batting, Tied 2-2, Red Sox' David Price facing 1-2-3","Top of the 3rd, Rays Batting, Tied 2-2, Red Sox' David Price facing 1-2-3","Top of the 3rd, Rays Batting, Tied 2-2, Red Sox' David Price facing 1-2-3","Top of the 3rd, Rays Batting, Tied 2-2, Red Sox' David Price facing 1-2-3","Top of the 3rd, Rays Batting, Tied 2-2, Red Sox' David Price facing 1-2-3","Top of the 3rd, Rays Batting, Tied 2-2, Red Sox' David Price facing 1-2-3","Top of the 3rd, Rays Batting, Tied 2-2, Red Sox' David Price facing 1-2-3","Top of the 3rd, Rays Batting, Tied 2-2, Red Sox' David Price facing 1-2-3","Top of the 3rd, Rays Batting, Tied 2-2, Red Sox' David Price facing 1-2-3","Top of the 3rd, Rays Batting, Tied 2-2, Red Sox' David Price facing 1-2-3","Top of the 3rd, Rays Batting, Tied 2-2, Red Sox' David Price facing 1-2-3","Top of the 3rd, Rays Batting, Tied 2-2, Red Sox' David Price facing 1-2-3"
t3,2-2,0,---,"3,(0-2) CCC",O,TBR,Matt Duffy,David Price,-3%,47%,Strikeout Looking
t3,2-2,1,---,"1,(0-0) X",,TBR,C.J. Cron,David Price,5%,52%,Double to LF (Line Drive to Deep SS-3B Hole)
t3,2-2,1,-2-,"4,(1-2) FFBT",O,TBR,Carlos Gomez,David Price,-4%,48%,Strikeout Swinging
t3,2-2,2,-2-,"3,(0-2) TFX",RR,TBR,Wilson Ramos,David Price,20%,68%,Home Run (Fly Ball to Deep LF-CF); Cron Scores
t3,4-2,2,---,"3,(1-1) BFX",O,TBR,Daniel Robertson,David Price,-1%,67%,Groundout: P-1B
,,,,,,,,,"2 runs, 2 hits, 0 errors, 0 LOB. Rays 4, Red Sox 2.","2 runs, 2 hits, 0 errors, 0 LOB. Rays 4, Red Sox 2.","2 runs, 2 hits, 0 errors, 0 LOB. Rays 4, Red Sox 2."
"Bottom of the 3rd, Red Sox Batting, Behind 2-4, Rays' Yonny Chirinos facing 2-3-4","Bottom of the 3rd, Red Sox Batting, Behind 2-4, Rays' Yonny Chirinos facing 2-3-4","Bottom of the 3rd, Red Sox Batting, Behind 2-4, Rays' Yonny Chirinos facing 2-3-4","Bottom of the 3rd, Red Sox Batting, Behind 2-4, Rays' Yonny Chirinos facing 2-3-4","Bottom of the 3rd, Red Sox Batting, Behind 2-4, Rays' Yonny Chirinos facing 2-3-4","Bottom of the 3rd, Red Sox Batting, Behind 2-4, Rays' Yonny Chirinos facing 2-3-4","Bottom of the 3rd, Red Sox Batting, Behind 2-4, Rays' Yonny Chirinos facing 2-3-4","Bottom of the 3rd, Red Sox Batting, Behind 2-4, Rays' Yonny Chirinos facing 2-3-4","Bottom of the 3rd, Red Sox Batting, Behind 2-4, Rays' Yonny Chirinos facing 2-3-4","Bottom of the 3rd, Red Sox Batting, Behind 2-4, Rays' Yonny Chirinos facing 2-3-4","Bottom of the 3rd, Red Sox Batting, Behind 2-4, Rays' Yonny Chirinos facing 2-3-4","Bottom of the 3rd, Red Sox Batting, Behind 2-4, Rays' Yonny Chirinos facing 2-3-4"
b3,2-4,0,---,"1,(0-0) X",,BOS,Andrew Benintendi,Yonny Chirinos,-7%,60%,Double to LF (Fly Ball to Deep LF Line)
b3,2-4,0,-2-,"1,(0-0) X",,BOS,Hanley Ramirez,Yonny Chirinos,-8%,52%,Single to LF (Ground Ball); Benintendi to 3B
b3,2-4,0,1-3,"4,(3-0) BBBB",,BOS,J.D. Martinez,Yonny Chirinos,-5%,47%,Walk; Ramirez to 2B
b3,2-4,0,123,"3,(1-1) FBX",R,BOS,Xander Bogaerts,Yonny Chirinos,-10%,37%,Single to LF (Ground Ball thru SS-3B Hole); Benintendi Scores; Ramirez to 3B; Martinez to 2B
,,,,,,,,,Ryan Yarbrough replaces Yonny Chirinos pitching,Ryan Yarbrough replaces Yonny Chirinos pitching,Ryan Yarbrough replaces Yonny Chirinos pitching
b3,3-4,0,123,"4,(1-2) .BFFC",O,BOS,Rafael Devers,Ryan Yarbrough,8%,44%,Strikeout Looking
b3,3-4,1,123,"2,(1-0) BX",O,BOS,Eduardo Nunez,Ryan Yarbrough,9%,53%,Lineout: SS
b3,3-4,2,123,"5,(2-2) BC*BFS",O,BOS,Jackie Bradley Jr.,Ryan Yarbrough,9%,62%,Strikeout Swinging
,,,,,,,,,"1 run, 3 hits, 0 errors, 3 LOB. Rays 4, Red Sox 3.","1 run, 3 hits, 0 errors, 3 LOB. Rays 4, Red Sox 3.","1 run, 3 hits, 0 errors, 3 LOB. Rays 4, Red Sox 3."
"Top of the 4th, Rays Batting, Ahead 4-3, Red Sox' David Price facing 6-7-8","Top of the 4th, Rays Batting, Ahead 4-3, Red Sox' David Price facing 6-7-8","Top of the 4th, Rays Batting, Ahead 4-3, Red Sox' David Price facing 6-7-8","Top of the 4th, Rays Batting, Ahead 4-3, Red Sox' David Price facing 6-7-8","Top of the 4th, Rays Batting, Ahead 4-3, Red Sox' David Price facing 6-7-8","Top of the 4th, Rays Batting, Ahead 4-3, Red Sox' David Price facing 6-7-8","Top of the 4th, Rays Batting, Ahead 4-3, Red Sox' David Price facing 6-7-8","Top of the 4th, Rays Batting, Ahead 4-3, Red Sox' David Price facing 6-7-8","Top of the 4th, Rays Batting, Ahead 4-3, Red Sox' David Price facing 6-7-8","Top of the 4th, Rays Batting, Ahead 4-3, Red Sox' David Price facing 6-7-8","Top of the 4th, Rays Batting, Ahead 4-3, Red Sox' David Price facing 6-7-8","Top of the 4th, Rays Batting, Ahead 4-3, Red Sox' David Price facing 6-7-8"
t4,4-3,0,---,"6,(3-2) BBBCFB",,TBR,Denard Span,David Price,4%,66%,Walk
t4,4-3,0,1--,"5,(2-2) FFBBX",O,TBR,Adeiny Hechavarria,David Price,-3%,62%,Lineout: RF (Deep RF)
t4,4-3,1,1--,"1,(0-0) X",OO,TBR,Rob Refsnyder,David Price,-5%,57%,Ground Ball Double Play: 2B-SS-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Rays 4, Red Sox 3.","0 runs, 0 hits, 0 errors, 0 LOB. Rays 4, Red Sox 3.","0 runs, 0 hits, 0 errors, 0 LOB. Rays 4, Red Sox 3."
"Bottom of the 4th, Red Sox Batting, Behind 3-4, Rays' Ryan Yarbrough facing 9-1-2","Bottom of the 4th, Red Sox Batting, Behind 3-4, Rays' Ryan Yarbrough facing 9-1-2","Bottom of the 4th, Red Sox Batting, Behind 3-4, Rays' Ryan Yarbrough facing 9-1-2","Bottom of the 4th, Red Sox Batting, Behind 3-4, Rays' Ryan Yarbrough facing 9-1-2","Bottom of the 4th, Red Sox Batting, Behind 3-4, Rays' Ryan Yarbrough facing 9-1-2","Bottom of the 4th, Red Sox Batting, Behind 3-4, Rays' Ryan Yarbrough facing 9-1-2","Bottom of the 4th, Red Sox Batting, Behind 3-4, Rays' Ryan Yarbrough facing 9-1-2","Bottom of the 4th, Red Sox Batting, Behind 3-4, Rays' Ryan Yarbrough facing 9-1-2","Bottom of the 4th, Red Sox Batting, Behind 3-4, Rays' Ryan Yarbrough facing 9-1-2","Bottom of the 4th, Red Sox Batting, Behind 3-4, Rays' Ryan Yarbrough facing 9-1-2","Bottom of the 4th, Red Sox Batting, Behind 3-4, Rays' Ryan Yarbrough facing 9-1-2","Bottom of the 4th, Red Sox Batting, Behind 3-4, Rays' Ryan Yarbrough facing 9-1-2"
b4,3-4,0,---,"2,(1-0) BX",O,BOS,Christian Vazquez,Ryan Yarbrough,3%,60%,Flyball: CF (Deep CF)
b4,3-4,1,---,"2,(0-1) CX",,BOS,Mookie Betts,Ryan Yarbrough,-5%,55%,Double to LF (Ground Ball)
b4,3-4,1,-2-,"6,(2-2) FFBBFX",O,BOS,Andrew Benintendi,Ryan Yarbrough,4%,59%,Groundout: 1B-P; Betts to 3B
b4,3-4,2,--3,"1,(0-0) X",R,BOS,Hanley Ramirez,Ryan Yarbrough,-11%,47%,Single to LF (Ground Ball thru SS-3B Hole); Betts Scores
b4,4-4,2,1--,"3,(0-2) FF1S",O,BOS,J.D. Martinez,Ryan Yarbrough,3%,50%,Strikeout Swinging
,,,,,,,,,"1 run, 2 hits, 0 errors, 1 LOB. Rays 4, Red Sox 4.","1 run, 2 hits, 0 errors, 1 LOB. Rays 4, Red Sox 4.","1 run, 2 hits, 0 errors, 1 LOB. Rays 4, Red Sox 4."
