Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3"
t1,0-0,0,---,"4,(2-1) CBBX",,BAL,Trey Mancini,Rick Porcello,-4%,47%,Single to CF (Ground Ball thru SS-2B)
t1,0-0,0,1--,"1,(0-0) X",O,BAL,Adam Jones,Rick Porcello,3%,50%,Foul Popfly: 1B (1B into Foul Terr.)
t1,0-0,1,1--,"4,(1-2) FSBX",O,BAL,Manny Machado,Rick Porcello,3%,53%,Lineout: SS
t1,0-0,2,1--,"5,(3-1) BBCBX",O,BAL,Jonathan Schoop,Rick Porcello,2%,55%,Groundout: P-1B (Front of Home)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Orioles 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Orioles 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Orioles 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Dylan Bundy facing 1-2-3"
b1,0-0,0,---,"3,(0-2) CFS",O,BOS,Mookie Betts,Dylan Bundy,-2%,53%,Strikeout Swinging
b1,0-0,1,---,"5,(3-1) BBFBB",,BOS,Andrew Benintendi,Dylan Bundy,2%,55%,Walk
b1,0-0,1,1--,"2,(0-1) F1>C",,BOS,Hanley Ramirez,Dylan Bundy,2%,57%,Benintendi Steals 2B
b1,0-0,1,-2-,"6,(0-2) F1>C.FFFX",O,BOS,Hanley Ramirez,Dylan Bundy,-3%,53%,Popfly: SS (Short LF Line)
b1,0-0,2,-2-,"9,(3-2) CBSFFFBBB",,BOS,J.D. Martinez,Dylan Bundy,1%,54%,Walk
b1,0-0,2,12-,"6,(2-2) CBFBFS",O,BOS,Xander Bogaerts,Dylan Bundy,-4%,50%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 2 LOB. Orioles 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 2 LOB. Orioles 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 2 LOB. Orioles 0, Red Sox 0."
