Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,4.0,0.0,0.0,0.0,1.0,0.0,5.0,0.279,0.361,0.475,0.836,18.0,11.0,-0.158,0.89,0.002,-0.160%,-0.11%,1.0,-1.9,5.0,0.0,GDP
Andrew Benintendi LF,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.28,0.358,0.411,0.769,17.0,14.0,-0.088,0.56,0.0,-0.088%,-0.06%,0.63,-1.7,3.0,0.0,
Xander Bogaerts SS,3.0,0.0,1.0,0.0,1.0,2.0,4.0,0.335,0.4,0.467,0.867,19.0,12.0,-0.012,0.55,0.016,-0.028%,-0.01%,0.62,0.0,0.0,1.0,
Hanley Ramirez DH,3.0,1.0,2.0,0.0,1.0,0.0,4.0,0.264,0.356,0.429,0.785,16.0,8.0,0.075,0.79,0.101,-0.026%,0.05%,0.89,0.3,,,2B
Mitch Moreland 1B,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.268,0.366,0.457,0.824,17.0,8.0,-0.031,1.04,0.026,-0.057%,-0.02%,1.18,-0.5,7.0,2.0,
Josh Rutledge 2B,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.283,0.353,0.283,0.636,15.0,11.0,0.051,1.42,0.122,-0.071%,0.03%,1.61,0.4,3.0,4.0,
Jackie Bradley Jr. CF,3.0,1.0,1.0,0.0,1.0,1.0,4.0,0.208,0.292,0.368,0.66,11.0,6.0,0.086,0.81,0.112,-0.026%,0.06%,0.92,1.3,1.0,1.0,2B
Christian Vazquez C,3.0,0.0,2.0,0.0,1.0,0.0,4.0,0.35,0.384,0.463,0.846,17.0,10.0,0.037,0.82,0.037,0.000%,0.03%,0.93,0.7,6.0,0.0,
Deven Marrero 3B,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.188,0.25,0.292,0.542,24.0,13.0,0.02,1.04,0.064,-0.043%,0.01%,1.18,-0.0,0.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Eduardo Rodriguez P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Craig Kimbrel P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Team Totals,31.0,3.0,8.0,1.0,7.0,8.0,38.0,0.258,0.395,0.323,0.717,154.0,93.0,-0.02,0.89,0.48,-0.499%,-0.01%,1.0,-1.4,27.0,10.0,
