Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' David Price facing 1-2-3"
t1,0-0,0,---,"7,(3-2) BCSFBBX",O,TBR,Matt Duffy,David Price,2%,52%,Groundout: 2B-1B
t1,0-0,1,---,"1,(0-0) X",O,TBR,Kevin Kiermaier,David Price,2%,54%,Flyball: RF (Short CF-RF)
t1,0-0,2,---,"6,(2-2) BSBFFC",O,TBR,Carlos Gomez,David Price,1%,55%,Strikeout Looking
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Rays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Rays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Rays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Yonny Chirinos facing 1-2-3"
b1,0-0,0,---,"4,(2-1) CBBX",O,BOS,Mookie Betts,Yonny Chirinos,-2%,53%,Popfly: P (Front of Home)
b1,0-0,1,---,"2,(0-1) CX",,BOS,Andrew Benintendi,Yonny Chirinos,2%,55%,Single to LF (Line Drive to Short LF)
b1,0-0,1,1--,"5,(2-2) FBBCS",OO,BOS,Hanley Ramirez,Yonny Chirinos,-5%,50%,"Strikeout Swinging, Baserunner Out Advancing; Benintendi out at 2B/C-2B"
,,,,,,,,,"0 runs, 1 hit, 0 errors, 0 LOB. Rays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Rays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Rays 0, Red Sox 0."
"Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' David Price facing 4-5-6","Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' David Price facing 4-5-6","Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' David Price facing 4-5-6","Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' David Price facing 4-5-6","Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' David Price facing 4-5-6","Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' David Price facing 4-5-6","Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' David Price facing 4-5-6","Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' David Price facing 4-5-6","Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' David Price facing 4-5-6","Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' David Price facing 4-5-6","Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' David Price facing 4-5-6","Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' David Price facing 4-5-6"
t2,0-0,0,---,"8,(2-2) CFFBFFBS",O,TBR,C.J. Cron,David Price,2%,52%,Strikeout Swinging
t2,0-0,1,---,"3,(2-0) BBX",O,TBR,Wilson Ramos,David Price,2%,54%,Flyball: CF (Deep CF-RF)
t2,0-0,2,---,"2,(0-1) FX",,TBR,Brad Miller,David Price,-1%,53%,Single to RF (Ground Ball)
t2,0-0,2,1--,"3,(1-1) BCX",O,TBR,Adeiny Hechavarria,David Price,2%,55%,Flyball: RF (Deep 1B)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Rays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Rays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Rays 0, Red Sox 0."
