0,1,2
1.0,Neil Walker,2B
2.0,Aaron Judge,RF
3.0,Giancarlo Stanton,LF
4.0,Gary Sanchez,DH
5.0,Didi Gregorius,SS
6.0,Tyler Austin,1B
7.0,Miguel Andujar,3B
8.0,Austin Romine,C
9.0,Shane Robinson,CF
,Luis Severino,P
