Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Chris Sale, W (1-0)",6,8,1,1,0,8,1,1.06,26,87,65,32,21,12,6,12,3,0,60.0,,,0.206,0.79,0.17%,1.07,2.2
Joe Kelly,1,1,0,0,0,0,0,8.31,3,18,11,8,0,3,3,0,0,0,,0.0,0.0,0.0,0.01,0.00%,0.02,0.5
Brian Johnson,2,1,0,0,1,2,0,3.24,8,37,21,13,1,7,1,4,1,0,,0.0,0.0,0.0,0.0,0.00%,0.0,1.1
Team Totals,9,10,1,1,1,10,1,1.0,37,142,97,53,22,22,10,16,4,0,60.0,0.0,0.0,0.206,0.55,0.17%,0.76,3.8
