Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Neil Walker 2B,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.235,0.333,0.265,0.598,15.0,9.0,-0.011,0.55,0.02,-0.031%,-0.01%,0.6,-0.2,0.0,3.0,
Tyler Wade PH-2B-CF,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.136,0.24,0.227,0.467,14.0,9.0,-0.001,0.01,0.0,-0.001%,0%,0.01,-0.6,0.0,0.0,
Aaron Judge RF,4.0,1.0,3.0,1.0,0.0,0.0,4.0,0.333,0.462,0.595,1.057,11.0,8.0,0.086,0.44,0.087,0.000%,0.06%,0.48,1.1,2.0,0.0,"HR,GDP"
Giancarlo Stanton LF,4.0,0.0,2.0,0.0,0.0,2.0,4.0,0.196,0.288,0.457,0.745,16.0,12.0,-0.056,0.74,0.009,-0.065%,-0.04%,0.82,-0.0,0.0,0.0,2B
Ronald Torreyes 2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0.357,0.5,0.857,,,,,,,,,,0.0,1.0,
Gary Sanchez DH,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.056,0.081,0.167,0.248,16.0,11.0,-0.07,0.64,0.0,-0.070%,-0.05%,0.7,-1.4,,,
Didi Gregorius SS,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.389,0.522,0.861,1.383,11.0,8.0,0.035,0.58,0.06,-0.025%,0.02%,0.64,0.2,0.0,2.0,
Tyler Austin 1B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.25,0.314,0.5,0.814,10.0,8.0,-0.029,0.78,0.027,-0.056%,-0.02%,0.85,-0.8,8.0,1.0,
Miguel Andujar 3B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.125,0.154,0.125,0.279,15.0,12.0,-0.075,0.76,0.0,-0.075%,-0.05%,0.83,-1.2,0.0,0.0,
Austin Romine C,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.316,0.35,0.316,0.666,16.0,10.0,-0.056,0.48,0.0,-0.056%,-0.04%,0.53,-0.9,10.0,0.0,
Shane Robinson CF-LF,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.333,0.5,0.333,0.833,18.0,10.0,-0.03,0.3,0.001,-0.031%,-0.02%,0.33,0.0,3.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Luis Severino P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Tommy Kahnle P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Chasen Shreve P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Luis Cessa P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,36.0,1.0,10.0,1.0,1.0,10.0,37.0,0.278,0.297,0.389,0.686,142.0,97.0,-0.207,0.55,0.204,-0.410%,-0.14%,0.61,-3.8,24.0,7.0,
