Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Luis Severino, L (2-1)",5.0,8,5,5,3,6,0,3.5,26,94,61,35,17,9,6,11,8,0,34.0,,,-0.243,0.78,-0.16%,0.86,-2.3
Tommy Kahnle,0.2,2,5,3,3,0,0,7.11,7,23,9,5,2,2,1,3,1,0,,0.0,0.0,-0.043,0.2,-0.03%,0.22,-2.9
Chasen Shreve,1.1,1,4,0,1,3,1,0.0,8,32,19,8,5,6,2,1,0,0,,2.0,2.0,-0.007,0.02,-0.01%,0.02,-5.0
Luis Cessa,1.0,0,0,0,0,1,0,0.0,3,12,8,4,1,3,1,1,1,0,,0.0,0.0,0.0,0.0,0.00%,0.0,0.5
Team Totals,8.0,11,14,8,7,10,1,9.0,44,161,97,52,25,20,10,16,10,0,34.0,2.0,2.0,-0.293,0.5,-0.19%,0.55,-9.7
