Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,4.0,5.0,4.0,4.0,1.0,0.0,5.0,0.432,0.533,0.73,1.263,18.0,9.0,0.106,0.46,0.106,0.000%,0.09%,0.62,5.0,1.0,0.0,"HR,2·2B"
Andrew Benintendi LF,3.0,2.0,2.0,2.0,2.0,0.0,5.0,0.206,0.4,0.324,0.724,20.0,8.0,0.216,0.7,0.216,0.000%,0.18%,0.95,3.4,3.0,0.0,"3B,2B"
Hanley Ramirez 1B,2.0,1.0,2.0,3.0,1.0,0.0,4.0,0.359,0.395,0.487,0.883,15.0,7.0,0.165,0.74,0.165,0.000%,0.14%,1.01,2.7,2.0,0.0,"SB,SF"
Blake Swihart 1B,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.167,0.286,0.167,0.452,4.0,3.0,0.0,0.0,0.0,0.000%,0%,0.0,-0.2,2.0,1.0,
J.D. Martinez DH,5.0,1.0,1.0,2.0,0.0,2.0,5.0,0.222,0.275,0.417,0.692,21.0,17.0,-0.044,0.49,0.024,-0.068%,-0.04%,0.67,0.3,,,2B
Rafael Devers 3B,3.0,0.0,0.0,1.0,1.0,2.0,5.0,0.294,0.39,0.5,0.89,20.0,11.0,0.004,0.47,0.026,-0.022%,0.00%,0.64,-0.4,1.0,1.0,SF
Eduardo Nunez 2B,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.243,0.282,0.432,0.714,12.0,6.0,-0.074,0.64,0.0,-0.075%,-0.06%,0.87,-1.1,2.0,0.0,
Tzu-Wei Lin SS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.000%,0%,0.0,-0.2,1.0,2.0,
Jackie Bradley Jr. CF,4.0,1.0,1.0,0.0,0.0,1.0,5.0,0.133,0.235,0.2,0.435,14.0,10.0,-0.064,0.55,0.004,-0.068%,-0.05%,0.75,-0.7,2.0,0.0,HBP
Christian Vazquez C,5.0,2.0,1.0,0.0,0.0,1.0,5.0,0.258,0.281,0.29,0.572,16.0,14.0,0.023,0.25,0.034,-0.011%,0.02%,0.35,0.9,10.0,2.0,
Brock Holt SS-2B,3.0,1.0,0.0,1.0,1.0,2.0,4.0,0.0,0.286,0.0,0.286,15.0,9.0,-0.04,0.44,0.002,-0.042%,-0.03%,0.6,0.1,1.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Chris Sale P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Joe Kelly P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brian Johnson P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Team Totals,34.0,14.0,11.0,13.0,7.0,10.0,44.0,0.324,0.432,0.588,1.02,161.0,97.0,0.292,0.5,0.577,-0.286%,0.24%,0.69,9.7,27.0,7.0,
