Unnamed: 0,Unnamed: 1,1,2,3,4,5,6,7,8,9,R,H,E
via Sports Logos.net About logos,St. Louis Cardinals,0,0,0,0,0,3,0,1,0,4,10,1
via Sports Logos.net About logos,Boston Red Sox,1,0,0,0,8,1,0,0,X,10,15,0
WP: Rick Porcello (7-14) • LP: Mike Leake (7-11),WP: Rick Porcello (7-14) • LP: Mike Leake (7-11),WP: Rick Porcello (7-14) • LP: Mike Leake (7-11),WP: Rick Porcello (7-14) • LP: Mike Leake (7-11),WP: Rick Porcello (7-14) • LP: Mike Leake (7-11),WP: Rick Porcello (7-14) • LP: Mike Leake (7-11),WP: Rick Porcello (7-14) • LP: Mike Leake (7-11),WP: Rick Porcello (7-14) • LP: Mike Leake (7-11),WP: Rick Porcello (7-14) • LP: Mike Leake (7-11),WP: Rick Porcello (7-14) • LP: Mike Leake (7-11),WP: Rick Porcello (7-14) • LP: Mike Leake (7-11),WP: Rick Porcello (7-14) • LP: Mike Leake (7-11),WP: Rick Porcello (7-14) • LP: Mike Leake (7-11),WP: Rick Porcello (7-14) • LP: Mike Leake (7-11)
