0,1,2
1.0,Mookie Betts,RF
2.0,Rafael Devers,3B
3.0,Xander Bogaerts,SS
4.0,J.D. Martinez,DH
5.0,Andrew Benintendi,CF
6.0,Sam Travis,LF
7.0,Mitch Moreland,1B
8.0,Michael Chavis,2B
9.0,Sandy Leon,C
,Andrew Cashner,P
