Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Andrew Cashner facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Andrew Cashner facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Andrew Cashner facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Andrew Cashner facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Andrew Cashner facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Andrew Cashner facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Andrew Cashner facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Andrew Cashner facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Andrew Cashner facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Andrew Cashner facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Andrew Cashner facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Andrew Cashner facing 1-2-3"
t1,0-0,0,---,"3,(2-0) BBX",,TBR,Ji-Man Choi,Andrew Cashner,6%,56%,Double to LF (Fly Ball to Deep LF-CF)
t1,0-0,0,-2-,"3,(2-0) BBX",O,TBR,Tommy Pham,Andrew Cashner,-4%,51%,Groundout: SS-1B (SS-3B Hole)
t1,0-0,1,-2-,"3,(1-1) C*BX",O,TBR,Austin Meadows,Andrew Cashner,-3%,48%,Groundout: 2B-1B (2B-1B); Choi to 3B
t1,0-0,2,--3,"2,(1-0) BX",R,TBR,Matt Duffy,Andrew Cashner,8%,56%,Single to P (Ground Ball to Short 1B Line); Choi Scores
,,,,,,,,,Force Play Challenged by TBR manager (Kevin Cash): Original call overturned as shown.,Force Play Challenged by TBR manager (Kevin Cash): Original call overturned as shown.,Force Play Challenged by TBR manager (Kevin Cash): Original call overturned as shown.
t1,1-0,2,1--,"2,(0-1) CX",O,TBR,Kevin Kiermaier,Andrew Cashner,-2%,54%,Groundout: 1B unassisted (Weak 1B)
,,,,,,,,,"1 run, 2 hits, 0 errors, 1 LOB. Rays 1, Red Sox 0.","1 run, 2 hits, 0 errors, 1 LOB. Rays 1, Red Sox 0.","1 run, 2 hits, 0 errors, 1 LOB. Rays 1, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Brendan McKay facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Brendan McKay facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Brendan McKay facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Brendan McKay facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Brendan McKay facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Brendan McKay facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Brendan McKay facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Brendan McKay facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Brendan McKay facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Brendan McKay facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Brendan McKay facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Rays' Brendan McKay facing 1-2-3"
b1,0-1,0,---,"8,(3-2) BBCCBFFX",,BOS,Mookie Betts,Brendan McKay,-4%,51%,Single to RF (Line Drive)
b1,0-1,0,1--,"3,(0-2) FCS",O,BOS,Rafael Devers,Brendan McKay,4%,54%,Strikeout Swinging
b1,0-1,1,1--,"6,(3-2) BBBCSX",RR,BOS,Xander Bogaerts,Brendan McKay,-16%,38%,Home Run (Fly Ball to Deep LF Line); Betts Scores
b1,2-1,1,---,"6,(3-2) BCBBC*B",,BOS,J.D. Martinez,Brendan McKay,-2%,36%,Walk
b1,2-1,1,1--,"1,(0-0) X",O,BOS,Andrew Benintendi,Brendan McKay,3%,38%,Flyball: CF (Deep CF)
b1,2-1,2,1--,"3,(0-2) CFS",O,BOS,Sam Travis,Brendan McKay,2%,40%,Strikeout Swinging
,,,,,,,,,"2 runs, 2 hits, 0 errors, 1 LOB. Rays 1, Red Sox 2.","2 runs, 2 hits, 0 errors, 1 LOB. Rays 1, Red Sox 2.","2 runs, 2 hits, 0 errors, 1 LOB. Rays 1, Red Sox 2."
"Top of the 2nd, Rays Batting, Behind 1-2, Red Sox' Andrew Cashner facing 6-7-8","Top of the 2nd, Rays Batting, Behind 1-2, Red Sox' Andrew Cashner facing 6-7-8","Top of the 2nd, Rays Batting, Behind 1-2, Red Sox' Andrew Cashner facing 6-7-8","Top of the 2nd, Rays Batting, Behind 1-2, Red Sox' Andrew Cashner facing 6-7-8","Top of the 2nd, Rays Batting, Behind 1-2, Red Sox' Andrew Cashner facing 6-7-8","Top of the 2nd, Rays Batting, Behind 1-2, Red Sox' Andrew Cashner facing 6-7-8","Top of the 2nd, Rays Batting, Behind 1-2, Red Sox' Andrew Cashner facing 6-7-8","Top of the 2nd, Rays Batting, Behind 1-2, Red Sox' Andrew Cashner facing 6-7-8","Top of the 2nd, Rays Batting, Behind 1-2, Red Sox' Andrew Cashner facing 6-7-8","Top of the 2nd, Rays Batting, Behind 1-2, Red Sox' Andrew Cashner facing 6-7-8","Top of the 2nd, Rays Batting, Behind 1-2, Red Sox' Andrew Cashner facing 6-7-8","Top of the 2nd, Rays Batting, Behind 1-2, Red Sox' Andrew Cashner facing 6-7-8"
t2,1-2,0,---,"7,(3-2) BSBBFFB",,TBR,Jesus Aguilar,Andrew Cashner,4%,44%,Walk
t2,1-2,0,1--,"8,(2-2) FSBFFFBX",,TBR,Eric Sogard,Andrew Cashner,6%,50%,Single to RF (Ground Ball thru 2B-1B); Aguilar to 2B
t2,1-2,0,12-,"6,(3-2) BBSSBB",,TBR,Mike Zunino,Andrew Cashner,7%,57%,Walk; Aguilar to 3B; Sogard to 2B
t2,1-2,0,123,"3,(0-2) CFC",O,TBR,Willy Adames,Andrew Cashner,-7%,51%,Strikeout Looking
t2,1-2,1,123,"7,(3-2) BBBCCFB",R,TBR,Ji-Man Choi,Andrew Cashner,9%,60%,Walk; Aguilar Scores; Sogard to 3B; Zunino to 2B
t2,2-2,1,123,"1,(0-0) B",R,TBR,Tommy Pham,Andrew Cashner,8%,67%,Passed Ball; Sogard Scores/No RBI; Zunino to 3B; Choi to 2B
