Unnamed: 0,Unnamed: 1,1,2,3,4,5,6,7,8,9,R,H,E
via Sports Logos.net About logos,Los Angeles Dodgers,0,1,1,0,1,0,1,0,0,4,8,0
via Sports Logos.net About logos,Boston Red Sox,2,0,1,0,2,0,3,0,X,8,11,0
WP: Matt Barnes (2-0) • LP: Clayton Kershaw (2-2),WP: Matt Barnes (2-0) • LP: Clayton Kershaw (2-2),WP: Matt Barnes (2-0) • LP: Clayton Kershaw (2-2),WP: Matt Barnes (2-0) • LP: Clayton Kershaw (2-2),WP: Matt Barnes (2-0) • LP: Clayton Kershaw (2-2),WP: Matt Barnes (2-0) • LP: Clayton Kershaw (2-2),WP: Matt Barnes (2-0) • LP: Clayton Kershaw (2-2),WP: Matt Barnes (2-0) • LP: Clayton Kershaw (2-2),WP: Matt Barnes (2-0) • LP: Clayton Kershaw (2-2),WP: Matt Barnes (2-0) • LP: Clayton Kershaw (2-2),WP: Matt Barnes (2-0) • LP: Clayton Kershaw (2-2),WP: Matt Barnes (2-0) • LP: Clayton Kershaw (2-2),WP: Matt Barnes (2-0) • LP: Clayton Kershaw (2-2),WP: Matt Barnes (2-0) • LP: Clayton Kershaw (2-2)
