Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Dodgers Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3"
t1,0-0,0,---,"5,(2-2) BFFBC",O,LAD,Brian Dozier,Chris Sale,2%,52%,Strikeout Looking
t1,0-0,1,---,"6,(2-2) CBFFBS",O,LAD,Justin Turner,Chris Sale,2%,54%,Strikeout Swinging
t1,0-0,2,---,"5,(2-2) CBSBX",,LAD,David Freese,Chris Sale,-1%,53%,Single to RF (Ground Ball)
t1,0-0,2,1--,"5,(2-2) FBFBX",O,LAD,Manny Machado,Chris Sale,2%,55%,Flyball: LF
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Dodgers 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Dodgers 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Dodgers 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Dodgers' Clayton Kershaw facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Dodgers' Clayton Kershaw facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Dodgers' Clayton Kershaw facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Dodgers' Clayton Kershaw facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Dodgers' Clayton Kershaw facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Dodgers' Clayton Kershaw facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Dodgers' Clayton Kershaw facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Dodgers' Clayton Kershaw facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Dodgers' Clayton Kershaw facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Dodgers' Clayton Kershaw facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Dodgers' Clayton Kershaw facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Dodgers' Clayton Kershaw facing 1-2-3"
b1,0-0,0,---,"6,(2-2) CFFBBX",,BOS,Mookie Betts,Clayton Kershaw,3%,58%,Single to CF (Line Drive)
b1,0-0,0,1--,"1,(0-0) >S",,BOS,Andrew Benintendi,Clayton Kershaw,2%,61%,Betts Steals 2B
b1,0-0,0,-2-,"2,(0-1) >S.X",R,BOS,Andrew Benintendi,Clayton Kershaw,9%,70%,Single to RF (Ground Ball); Betts Scores; Benintendi to 2B/Adv on throw
b1,1-0,0,-2-,"2,(0-1) CX",O,BOS,Steve Pearce,Clayton Kershaw,-4%,66%,Popfly: 1B
b1,1-0,1,-2-,"4,(2-1) CBBX",R,BOS,J.D. Martinez,Clayton Kershaw,7%,73%,Single to LF (Line Drive); Benintendi Scores
b1,2-0,1,1--,"5,(3-2) BBBCS1",O,BOS,Xander Bogaerts,Clayton Kershaw,-3%,70%,Martinez Caught Stealing (PO) 2B (P-1B-2B)
b1,2-0,2,---,"6,(3-2) BBBCS1.X",O,BOS,Xander Bogaerts,Clayton Kershaw,-1%,69%,Foul Popfly: 1B (1B into Foul Terr.)
,,,,,,,,,"2 runs, 3 hits, 0 errors, 0 LOB. Dodgers 0, Red Sox 2.","2 runs, 3 hits, 0 errors, 0 LOB. Dodgers 0, Red Sox 2.","2 runs, 3 hits, 0 errors, 0 LOB. Dodgers 0, Red Sox 2."
