Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Brian Dozier 2B,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.246,0.333,0.433,0.767,16.0,10.0,-0.077,0.6,0.0,-0.077%,-0.07%,0.87,-1.2,1.0,2.0,
Robbie Grossman RF,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.25,0.385,0.388,0.773,18.0,11.0,-0.063,0.61,0.0,-0.063%,-0.06%,0.89,-0.9,2.0,0.0,
Byron Buxton CF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.199,0.272,0.29,0.561,4.0,2.0,-0.002,0.09,0.0,-0.002%,-0.00%,0.13,-0.1,2.0,0.0,
Joe Mauer 1B,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.286,0.356,0.403,0.76,20.0,14.0,0.008,0.48,0.042,-0.034%,0.01%,0.7,0.4,9.0,0.0,"2B,SB"
Miguel Sano 3B,3.0,2.0,1.0,1.0,1.0,1.0,4.0,0.274,0.375,0.548,0.923,21.0,9.0,0.097,0.63,0.121,-0.024%,0.08%,0.91,0.8,0.0,1.0,2B
Max Kepler CF-RF,4.0,1.0,2.0,3.0,0.0,0.0,4.0,0.249,0.314,0.42,0.735,13.0,10.0,0.164,0.81,0.195,-0.031%,0.14%,1.18,1.9,0.0,0.0,HR
Kennys Vargas DH,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.236,0.265,0.424,0.689,17.0,12.0,-0.006,0.5,0.02,-0.027%,-0.01%,0.72,-0.2,,,
Eduardo Escobar PH-DH,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.276,0.324,0.46,0.784,0.0,0.0,0.002,0.44,0.002,0.000%,0.00%,0.64,0.1,,,IW
Eddie Rosario LF,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.281,0.32,0.468,0.788,14.0,7.0,-0.031,0.62,0.008,-0.040%,-0.03%,0.9,-0.3,5.0,0.0,
Jorge Polanco SS,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.247,0.295,0.35,0.645,14.0,10.0,-0.07,0.64,0.0,-0.070%,-0.06%,0.94,-1.5,1.0,3.0,
Jason Castro C,3.0,0.0,1.0,0.0,1.0,2.0,4.0,0.222,0.318,0.378,0.696,23.0,13.0,0.027,0.37,0.038,-0.011%,0.02%,0.54,0.0,7.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Adalberto Mejia P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Tyler Duffey P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Taylor Rogers P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon Kintzler P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,4.0,7.0,4.0,4.0,11.0,38.0,0.206,0.289,0.353,0.642,160.0,98.0,0.049,0.57,0.426,-0.379%,0.04%,0.83,-1.0,27.0,7.0,
