Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3"
t1,0-0,0,---,"1,(0-0) X",O,MIN,Brian Dozier,Rick Porcello,-2%,48%,Flyball: LF (Short LF)
t1,0-0,1,---,"6,(3-2) CBBFBC",O,MIN,Robbie Grossman,Rick Porcello,-2%,46%,Strikeout Looking
t1,0-0,2,---,"8,(3-2) CCBFBBFX",,MIN,Joe Mauer,Rick Porcello,2%,48%,Double to CF (Line Drive to Deep LF)
t1,0-0,2,-2-,"5,(3-1) B*BSBX",R,MIN,Miguel Sano,Rick Porcello,9%,58%,Double to LF (Ground Ball); Mauer Scores
t1,1-0,2,-2-,"4,(1-2) BCSX",R,MIN,Max Kepler,Rick Porcello,8%,66%,Single to RF (Fly Ball to Short CF-RF); Sano Scores
t1,2-0,2,1--,"3,(0-2) CCS",O,MIN,Kennys Vargas,Rick Porcello,-2%,64%,Strikeout Swinging
,,,,,,,,,"2 runs, 3 hits, 0 errors, 1 LOB. Twins 2, Red Sox 0.","2 runs, 3 hits, 0 errors, 1 LOB. Twins 2, Red Sox 0.","2 runs, 3 hits, 0 errors, 1 LOB. Twins 2, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-2, Twins' Adalberto Mejia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Twins' Adalberto Mejia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Twins' Adalberto Mejia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Twins' Adalberto Mejia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Twins' Adalberto Mejia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Twins' Adalberto Mejia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Twins' Adalberto Mejia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Twins' Adalberto Mejia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Twins' Adalberto Mejia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Twins' Adalberto Mejia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Twins' Adalberto Mejia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Twins' Adalberto Mejia facing 1-2-3"
b1,0-2,0,---,"7,(3-2) BCCBBFX",O,BOS,Mookie Betts,Adalberto Mejia,2%,66%,Flyball: LF (LF-CF)
