Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Rick Porcello, L (4-10)",6.0,6,4,4,2,6,1,5.06,26,112,69,39,8,22,8,10,5,0,48.0,,,-0.091,0.68,-0.08%,1.03,-0.7
Heath Hembree,1.1,1,0,0,0,3,0,3.5,5,26,16,5,3,8,2,0,0,0,,0.0,0.0,0.008,0.28,0.01%,0.42,0.4
Robby Scott,0.2,0,0,0,2,1,0,2.41,4,14,7,3,1,3,1,0,0,0,,1.0,0.0,0.025,0.58,0.02%,0.88,0.7
Matt Barnes,1.0,0,0,0,0,1,0,3.89,3,8,6,2,1,3,2,0,0,0,,0.0,0.0,0.01,0.13,0.01%,0.2,0.6
Team Totals,9.0,7,4,4,4,11,1,4.0,38,160,98,49,13,36,13,10,5,0,48.0,1.0,0.0,-0.048,0.57,-0.04%,0.86,1.0
