Inning,Win Pct
1,0.5
2,0.48
3,0.46
4,0.48
5,0.58
6,0.66
7,0.64
8,0.66
9,0.68
10,0.67
11,0.69
12,0.67
13,0.66
14,0.67
15,0.65
16,0.67
17,0.63
18,0.67
19,0.7
20,0.68
21,0.67
22,0.66
23,0.62
24,0.55
25,0.62
26,0.67
27,0.66
28,0.72
29,0.7
30,0.72
31,0.71
32,0.68
33,0.71
34,0.73
35,0.71
36,0.74
37,0.77
38,0.74
39,0.72
40,0.7
41,0.73
42,0.75
43,0.74
44,0.77
45,0.8
46,0.91
47,0.9
48,0.9
49,0.89
50,0.86
51,0.89
52,0.91
53,0.93
54,0.93
55,0.92
56,0.92
57,0.89
58,0.92
59,0.88
60,0.82
61,0.85
62,0.92
63,0.93
64,0.94
65,0.93
66,0.92
67,0.92
68,0.93
69,0.9
70,0.93
71,0.9
72,0.94
73,0.96
74,0.96
75,0.95
76,0.95
77,0.98
78,0.94
79,0.98
80,1.0
