Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Enrique Hernandez CF,5.0,1.0,1.0,0.0,1.0,2.0,6.0,0.232,0.293,0.411,0.703,24.0,15.0,-0.168,1.97,0.077,-0.245%,-0.12%,2.42,-0.7,3.0,0.0,
Rafael Devers 3B,4.0,0.0,1.0,0.0,1.0,1.0,5.0,0.282,0.37,0.563,0.933,20.0,11.0,0.01,1.23,0.084,-0.074%,0.01%,1.51,-0.0,0.0,5.0,2B
J.D. Martinez DH,3.0,1.0,1.0,2.0,2.0,0.0,5.0,0.349,0.437,0.716,1.152,14.0,7.0,0.367,1.82,0.401,-0.034%,0.27%,2.24,2.0,,,"HR,IW"
Xander Bogaerts SS,4.0,2.0,1.0,0.0,1.0,0.0,5.0,0.348,0.385,0.591,0.977,21.0,11.0,-0.091,2.3,0.125,-0.216%,-0.07%,2.83,-0.2,1.0,1.0,
Christian Vazquez C-2B,4.0,0.0,1.0,0.0,1.0,2.0,5.0,0.268,0.308,0.381,0.689,27.0,14.0,-0.101,1.81,0.083,-0.184%,-0.07%,2.22,-0.4,7.0,1.0,
Marwin Gonzalez 1B-LF,5.0,1.0,2.0,1.0,0.0,0.0,5.0,0.205,0.316,0.289,0.605,13.0,10.0,0.006,1.98,0.115,-0.109%,0.01%,2.43,0.5,7.0,0.0,
Christian Arroyo 2B,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.275,0.333,0.377,0.71,5.0,3.0,-0.003,2.37,0.041,-0.044%,-0.00%,2.92,-0.2,2.0,1.0,HBP
Kevin Plawecki C,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.233,0.258,0.3,0.558,7.0,4.0,0.071,1.9,0.1,-0.029%,0.05%,2.34,0.4,4.0,1.0,
Hunter Renfroe RF,5.0,0.0,1.0,1.0,0.0,1.0,5.0,0.221,0.271,0.377,0.647,17.0,14.0,-0.15,2.97,0.123,-0.273%,-0.11%,3.65,-1.2,3.0,0.0,
Franchy Cordero LF,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.153,0.206,0.186,0.393,5.0,3.0,-0.053,0.99,0.0,-0.053%,-0.04%,1.23,-0.5,1.0,0.0,
Bobby Dalbec PH-1B,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.183,0.239,0.293,0.531,14.0,9.0,-0.263,3.56,0.0,-0.263%,-0.19%,4.38,-1.0,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Martin Perez P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Josh Taylor P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Hirokazu Sawamura P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Adam Ottavino P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Garrett Whitlock P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Team Totals,39.0,5.0,9.0,5.0,6.0,8.0,46.0,0.231,0.348,0.333,0.681,167.0,101.0,-0.375,2.08,1.149,-1.524%,-0.28%,2.56,-1.3,30.0,12.0,
