Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Robbie Grossman LF,4.0,1.0,0.0,0.0,1.0,1.0,5.0,0.212,0.368,0.313,0.681,19.0,10.0,-0.072,1.02,0.023,-0.095%,-0.01%,0.26,-0.6,2.0,0.0,
Jonathan Schoop DH,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.182,0.21,0.253,0.462,27.0,18.0,0.024,1.58,0.133,-0.109%,0.00%,0.41,-0.4,,,
Akil Baddoo PR-DH-DH,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.203,0.233,0.522,0.755,,,0.0,,0.0,0.000%,0%,,0.0,,,
Jeimer Candelario 3B,5.0,3.0,3.0,3.0,0.0,1.0,5.0,0.284,0.346,0.405,0.752,18.0,11.0,0.332,1.68,0.371,-0.039%,0.05%,0.43,2.0,3.0,3.0,HR
Miguel Cabrera 1B,4.0,0.0,0.0,0.0,1.0,1.0,5.0,0.098,0.179,0.213,0.392,24.0,12.0,-0.064,1.4,0.068,-0.132%,-0.01%,0.36,-0.6,12.0,1.0,
Niko Goodrum SS,5.0,1.0,2.0,0.0,0.0,2.0,5.0,0.217,0.286,0.41,0.695,18.0,12.0,-0.007,1.05,0.14,-0.147%,-0.00%,0.27,-0.3,2.0,3.0,"SB,CS"
Willi Castro 2B,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.196,0.241,0.284,0.525,15.0,11.0,-0.129,1.31,0.053,-0.181%,-0.02%,0.34,-1.3,0.0,5.0,2B
JaCoby Jones CF,4.0,0.0,2.0,2.0,0.0,2.0,4.0,0.169,0.194,0.277,0.471,14.0,12.0,0.269,1.88,0.376,-0.107%,0.04%,0.48,2.3,1.0,0.0,SB
Victor Reyes RF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.153,0.167,0.254,0.421,18.0,10.0,-0.184,1.62,0.0,-0.184%,-0.03%,0.41,-1.4,1.0,0.0,
Grayson Greiner C,4.0,0.0,2.0,0.0,0.0,2.0,4.0,0.219,0.242,0.344,0.586,17.0,12.0,-0.041,1.06,0.04,-0.081%,-0.01%,0.27,0.1,8.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Casey Mize P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Daniel Norris P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Bryan Garcia P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jose Cisnero P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Gregory Soto P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Michael Fulmer P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,40.0,6.0,11.0,5.0,2.0,12.0,42.0,0.275,0.31,0.375,0.685,170.0,108.0,0.128,1.39,1.204,-1.075%,0.02%,0.35,-0.3,30.0,12.0,
