Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Rick Porcello, W (1-3)",6,6,3,3,2,5,1,7.43,26,91,63,35,14,14,6,13,4,0,51.0,,,0.027,1.02,0.01%,0.76,0.5
Heath Hembree,1,0,0,0,1,1,0,5.11,4,16,8,5,3,0,0,2,0,0,,0.0,0.0,0.035,0.6,0.02%,0.45,0.6
Colten Brewer,1,0,0,0,0,0,0,7.45,3,12,7,5,0,2,2,1,1,0,,0.0,0.0,0.029,0.36,0.01%,0.27,0.6
Ryan Brasier,1,1,0,0,0,0,0,1.46,4,12,9,7,1,1,1,3,1,0,,0.0,0.0,0.018,0.44,0.01%,0.32,0.6
Team Totals,9,7,3,3,3,6,1,3.0,37,131,87,52,18,17,9,19,6,0,51.0,0.0,0.0,0.109,0.85,0.05%,0.63,2.3
