Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jeimer Candelario 3B,4.0,1.0,1.0,1.0,1.0,0.0,5.0,0.239,0.323,0.318,0.641,14.0,8.0,0.012,0.73,0.066,-0.054%,0.01%,0.78,-0.1,0.0,3.0,
Nick Castellanos RF,4.0,1.0,2.0,2.0,0.0,0.0,4.0,0.259,0.319,0.412,0.731,16.0,11.0,0.164,0.94,0.204,-0.039%,0.10%,1.01,1.5,1.0,0.0,HR
Miguel Cabrera DH,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.267,0.35,0.311,0.661,15.0,12.0,-0.079,0.72,0.0,-0.079%,-0.05%,0.77,-1.0,,,
Niko Goodrum LF,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.247,0.371,0.438,0.809,16.0,8.0,0.022,0.87,0.054,-0.033%,0.01%,0.93,0.1,2.0,0.0,
Brandon Dixon 1B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.429,0.467,0.571,1.038,14.0,9.0,-0.11,1.03,0.0,-0.110%,-0.07%,1.1,-1.3,6.0,2.0,
Gordon Beckham SS,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.243,0.349,0.568,0.916,15.0,9.0,-0.014,0.85,0.043,-0.057%,-0.01%,0.92,-0.3,2.0,3.0,
Josh Harrison 2B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.163,0.223,0.244,0.468,11.0,11.0,-0.071,1.01,0.02,-0.091%,-0.05%,1.09,-0.5,4.0,3.0,
John Hicks C,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.261,0.306,0.435,0.741,19.0,11.0,-0.062,0.74,0.016,-0.078%,-0.04%,0.79,-0.8,7.0,0.0,
JaCoby Jones CF,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.143,0.2,0.167,0.367,11.0,8.0,0.029,0.76,0.088,-0.059%,0.02%,0.81,0.1,0.0,0.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
Jordan Zimmermann P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Buck Farmer P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Victor Alcantara P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joe Jimenez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Daniel Stumpf P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,3.0,7.0,3.0,3.0,6.0,37.0,0.206,0.27,0.324,0.594,131.0,87.0,-0.109,0.85,0.491,-0.600%,-0.07%,0.91,-2.3,24.0,11.0,
