0,1,2
1.0,Joe Mauer,DH
2.0,Eddie Rosario,LF
3.0,Jorge Polanco,SS
4.0,Brian Dozier,2B
5.0,Logan Morrison,1B
6.0,Miguel Sano,3B
7.0,Robbie Grossman,RF
8.0,Jake Cave,CF
9.0,Bobby Wilson,C
,Jose Berrios,P
