Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Josh Osich, L (0-1)",2.0,2,2,2,1,1,1,6.0,8,28,17,13,1,3,3,3,1,0,44.0,,,-0.093,0.91,-0.06%,0.97,-0.9
Jeffrey Springs,1.1,4,5,5,1,2,2,33.75,10,34,24,12,5,7,2,5,4,0,,0.0,0.0,-0.216,0.53,-0.14%,0.56,-4.2
Heath Hembree,0.2,0,0,0,0,1,0,0.0,2,5,5,3,1,1,1,0,0,0,,0.0,0.0,0.004,0.08,0.00%,0.09,0.3
Zack Godley,4.0,4,0,0,0,7,0,0.0,16,53,36,16,15,5,5,4,2,0,,0.0,0.0,0.031,0.12,0.02%,0.13,2.3
Phillips Valdez,1.0,1,0,0,0,1,0,0.0,4,11,8,3,2,3,1,2,1,0,,0.0,0.0,0.011,0.14,0.01%,0.15,0.6
Team Totals,9.0,11,7,7,2,12,3,7.0,40,131,90,47,24,19,12,14,8,0,44.0,0.0,0.0,-0.263,0.39,-0.17%,0.42,-1.8
