Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 1-2-3","Top of the 1st, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 1-2-3","Top of the 1st, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 1-2-3","Top of the 1st, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 1-2-3","Top of the 1st, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 1-2-3","Top of the 1st, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 1-2-3","Top of the 1st, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 1-2-3","Top of the 1st, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 1-2-3","Top of the 1st, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 1-2-3","Top of the 1st, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 1-2-3","Top of the 1st, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 1-2-3","Top of the 1st, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 1-2-3"
t1,0-0,0,---,"3,(1-1) CBX",,NYM,Amed Rosario,Josh Osich,3%,53%,Reached on E4 (Ground Ball); Rosario to 1B
t1,0-0,0,1--,"1,(0-0) X",O,NYM,Pete Alonso,Josh Osich,-3%,50%,Lineout: CF (Deep CF)
t1,0-0,1,1--,"2,(0-1) F1X",O,NYM,Jeff McNeil,Josh Osich,-3%,47%,Single to SS (Ground Ball to Weak SS); Rosario out at 3B/SS
,,,,,,,,,Tag play Challenged by BOS manager (Ron Roenicke): Original call overturned as shown.Tag play Challenged by BOS manager (Ron Roenicke): Original call overturned as shown.,Tag play Challenged by BOS manager (Ron Roenicke): Original call overturned as shown.Tag play Challenged by BOS manager (Ron Roenicke): Original call overturned as shown.,Tag play Challenged by BOS manager (Ron Roenicke): Original call overturned as shown.Tag play Challenged by BOS manager (Ron Roenicke): Original call overturned as shown.
t1,0-0,2,1--,"3,(1-2) *BFF1",O,NYM,J.D. Davis,Josh Osich,-2%,45%,McNeil Caught Stealing (PO) 2B (P-1B-SS)
,,,,,,,,,"0 runs, 1 hit, 1 error, 0 LOB. Mets 0, Red Sox 0.","0 runs, 1 hit, 1 error, 0 LOB. Mets 0, Red Sox 0.","0 runs, 1 hit, 1 error, 0 LOB. Mets 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Mets' Michael Wacha facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mets' Michael Wacha facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mets' Michael Wacha facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mets' Michael Wacha facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mets' Michael Wacha facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mets' Michael Wacha facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mets' Michael Wacha facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mets' Michael Wacha facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mets' Michael Wacha facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mets' Michael Wacha facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mets' Michael Wacha facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mets' Michael Wacha facing 1-2-3"
b1,0-0,0,---,"3,(1-1) FBX",,BOS,Andrew Benintendi,Michael Wacha,-3%,42%,Single to P (Bunt to Front of Home)
b1,0-0,0,1--,"4,(1-2) FCBS",O,BOS,J.D. Martinez,Michael Wacha,3%,45%,Strikeout Swinging
b1,0-0,1,1--,"5,(2-2) C1B*BSS",O,BOS,Rafael Devers,Michael Wacha,3%,48%,Strikeout Swinging
b1,0-0,2,1--,"1,(0-0) >B",,BOS,Xander Bogaerts,Michael Wacha,-1%,47%,Benintendi Steals 2B
b1,0-0,2,-2-,"6,(3-2) >B.BBCSX",O,BOS,Xander Bogaerts,Michael Wacha,3%,50%,Flyball: RF (Deep RF)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Mets 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Mets 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Mets 0, Red Sox 0."
"Top of the 2nd, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 4-5-6","Top of the 2nd, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 4-5-6","Top of the 2nd, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 4-5-6","Top of the 2nd, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 4-5-6","Top of the 2nd, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 4-5-6","Top of the 2nd, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 4-5-6","Top of the 2nd, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 4-5-6","Top of the 2nd, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 4-5-6","Top of the 2nd, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 4-5-6","Top of the 2nd, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 4-5-6","Top of the 2nd, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 4-5-6","Top of the 2nd, Mets Batting, Tied 0-0, Red Sox' Josh Osich facing 4-5-6"
t2,0-0,0,---,"6,(3-2) FBBFBB",,NYM,J.D. Davis,Josh Osich,4%,54%,Walk
t2,0-0,0,1--,"4,(2-1) C1BBX",RR,NYM,Michael Conforto,Josh Osich,15%,69%,Home Run (Fly Ball to Deep CF-RF); Davis Scores
t2,2-0,0,---,"5,(1-2) CFBFS",O,NYM,Wilson Ramos,Josh Osich,-2%,67%,Strikeout Swinging
t2,2-0,1,---,"1,(0-0) X",O,NYM,Robinson Canó,Josh Osich,-1%,65%,Groundout: 2B-1B (Deep 2B)
t2,2-0,2,---,"3,(2-0) BBX",O,NYM,Dominic Smith,Josh Osich,-1%,64%,Flyball: RF (Deep CF-RF)
,,,,,,,,,"2 runs, 1 hit, 0 errors, 0 LOB. Mets 2, Red Sox 0.","2 runs, 1 hit, 0 errors, 0 LOB. Mets 2, Red Sox 0.","2 runs, 1 hit, 0 errors, 0 LOB. Mets 2, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Behind 0-2, Mets' Michael Wacha facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Mets' Michael Wacha facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Mets' Michael Wacha facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Mets' Michael Wacha facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Mets' Michael Wacha facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Mets' Michael Wacha facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Mets' Michael Wacha facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Mets' Michael Wacha facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Mets' Michael Wacha facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Mets' Michael Wacha facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Mets' Michael Wacha facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Mets' Michael Wacha facing 5-6-7"
b2,0-2,0,---,"2,(1-0) BX",O,BOS,Mitch Moreland,Michael Wacha,3%,67%,Groundout: 1B unassisted
b2,0-2,1,---,"6,(2-2) SCFBBX",O,BOS,Christian Vazquez,Michael Wacha,2%,69%,Groundout: SS-1B (SS-2B)
b2,0-2,2,---,"4,(1-2) BCFX",O,BOS,Alex Verdugo,Michael Wacha,1%,70%,Groundout: 3B-1B (2B-1B)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Mets 2, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Mets 2, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Mets 2, Red Sox 0."
"Top of the 3rd, Mets Batting, Ahead 2-0, Red Sox' Jeffrey Springs facing 9-1-2","Top of the 3rd, Mets Batting, Ahead 2-0, Red Sox' Jeffrey Springs facing 9-1-2","Top of the 3rd, Mets Batting, Ahead 2-0, Red Sox' Jeffrey Springs facing 9-1-2","Top of the 3rd, Mets Batting, Ahead 2-0, Red Sox' Jeffrey Springs facing 9-1-2","Top of the 3rd, Mets Batting, Ahead 2-0, Red Sox' Jeffrey Springs facing 9-1-2","Top of the 3rd, Mets Batting, Ahead 2-0, Red Sox' Jeffrey Springs facing 9-1-2","Top of the 3rd, Mets Batting, Ahead 2-0, Red Sox' Jeffrey Springs facing 9-1-2","Top of the 3rd, Mets Batting, Ahead 2-0, Red Sox' Jeffrey Springs facing 9-1-2","Top of the 3rd, Mets Batting, Ahead 2-0, Red Sox' Jeffrey Springs facing 9-1-2","Top of the 3rd, Mets Batting, Ahead 2-0, Red Sox' Jeffrey Springs facing 9-1-2","Top of the 3rd, Mets Batting, Ahead 2-0, Red Sox' Jeffrey Springs facing 9-1-2","Top of the 3rd, Mets Batting, Ahead 2-0, Red Sox' Jeffrey Springs facing 9-1-2"
,,,,,,,,,Jeffrey Springs replaces Josh Osich pitching,Jeffrey Springs replaces Josh Osich pitching,Jeffrey Springs replaces Josh Osich pitching
t3,2-0,0,---,"2,(0-1) .CX",O,NYM,Brandon Nimmo,Jeffrey Springs,-2%,68%,Popfly: SS (Deep 3B)
t3,2-0,1,---,"2,(0-1) SX",,NYM,Amed Rosario,Jeffrey Springs,2%,70%,Single to CF (Line Drive)
t3,2-0,1,1--,"4,(3-0) BB*BX",RR,NYM,Pete Alonso,Jeffrey Springs,13%,83%,Home Run (Line Drive to Deep LF Line); Rosario Scores
t3,4-0,1,---,"5,(0-2) CFFFX",,NYM,Jeff McNeil,Jeffrey Springs,1%,84%,Reached on E5 (throw) (Ground Ball); McNeil to 1B
t3,4-0,1,1--,"5,(2-2) 1SBBSS",O,NYM,J.D. Davis,Jeffrey Springs,-1%,83%,Strikeout Swinging
t3,4-0,2,1--,"3,(0-2) CSC",O,NYM,Michael Conforto,Jeffrey Springs,-1%,82%,Strikeout Looking
,,,,,,,,,"2 runs, 2 hits, 1 error, 1 LOB. Mets 4, Red Sox 0.","2 runs, 2 hits, 1 error, 1 LOB. Mets 4, Red Sox 0.","2 runs, 2 hits, 1 error, 1 LOB. Mets 4, Red Sox 0."
"Bottom of the 3rd, Red Sox Batting, Behind 0-4, Mets' Michael Wacha facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 0-4, Mets' Michael Wacha facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 0-4, Mets' Michael Wacha facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 0-4, Mets' Michael Wacha facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 0-4, Mets' Michael Wacha facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 0-4, Mets' Michael Wacha facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 0-4, Mets' Michael Wacha facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 0-4, Mets' Michael Wacha facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 0-4, Mets' Michael Wacha facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 0-4, Mets' Michael Wacha facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 0-4, Mets' Michael Wacha facing 8-9-1","Bottom of the 3rd, Red Sox Batting, Behind 0-4, Mets' Michael Wacha facing 8-9-1"
b3,0-4,0,---,"4,(3-0) BBBB",,BOS,Jackie Bradley Jr.,Michael Wacha,-3%,79%,Walk
b3,0-4,0,1--,"3,(0-2) CFX",,BOS,Jose Peraza,Michael Wacha,-5%,73%,Single to LF (Ground Ball); Bradley to 2B
b3,0-4,0,12-,"3,(0-2) SFS",O,BOS,Andrew Benintendi,Michael Wacha,5%,78%,Strikeout Swinging
b3,0-4,1,12-,"5,(2-2) SBSB2X",OO,BOS,J.D. Martinez,Michael Wacha,8%,86%,Ground Ball Double Play: 2B-1B (2B-1B)
