Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Michael Wacha, W (1-0)",5.0,5,1,1,1,4,1,1.8,20,77,48,27,9,12,9,6,2,0,56.0,,,0.172,0.86,0.11%,0.92,1.9
Chasen Shreve,2.0,1,1,1,0,0,1,4.5,7,17,13,8,1,4,4,3,2,0,,0.0,0.0,0.027,0.31,0.02%,0.32,0.1
Jeurys Familia,0.2,2,2,2,1,0,0,10.8,5,20,11,7,3,1,3,1,0,0,,0.0,0.0,-0.038,0.51,-0.02%,0.54,-1.7
"Seth Lugo, S (1)",1.1,0,0,0,0,1,0,0.0,4,22,15,12,1,2,3,0,0,0,,1.0,0.0,0.075,0.67,0.05%,0.71,0.8
Team Totals,9.0,8,4,4,2,5,2,4.0,36,136,87,54,14,19,19,10,4,0,56.0,1.0,0.0,0.236,0.69,0.15%,0.73,1.2
