0,1,2
1.0,Amed Rosario,SS
2.0,Pete Alonso,1B
3.0,Jeff McNeil,3B
4.0,J.D. Davis,LF
5.0,Michael Conforto,RF
6.0,Wilson Ramos,C
7.0,Robinson Canó,2B
8.0,Dominic Smith,DH
9.0,Brandon Nimmo,CF
,Michael Wacha,P
