Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Ubaldo Jimenez,4.1,8,5,5,2,1,1,10.38,23,104,67,46,5,16,7,13,7,0,26.0,,,-0.081,0.5,-0.06%,0.6,-2.9
"Mychal Givens, W (2-0)",2.0,1,0,0,0,1,0,1.59,8,30,23,16,2,5,3,3,1,0,,3.0,1.0,0.116,1.27,0.08%,1.53,1.4
Donnie Hart,1.2,2,0,0,0,3,0,0.0,7,31,19,9,6,4,1,3,1,0,,0.0,0.0,0.008,0.16,0.01%,0.19,0.9
Vidal Nuno III,1.0,0,0,0,2,0,0,0.0,5,25,12,6,2,4,0,3,0,0,,0.0,0.0,0.002,0.04,0.00%,0.05,0.6
Team Totals,9.0,11,5,5,4,5,1,5.0,43,190,121,77,15,29,11,22,9,0,26.0,3.0,1.0,0.045,0.53,0.03%,0.64,-0.0
