Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Mazza facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Mazza facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Mazza facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Mazza facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Mazza facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Mazza facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Mazza facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Mazza facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Mazza facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Mazza facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Mazza facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Mazza facing 1-2-3"
t1,0-0,0,---,"2,(0-1) CX",,NYY,DJ LeMahieu,Chris Mazza,3%,53%,Single to RF (Line Drive to Short RF)
t1,0-0,0,1--,"5,(3-1) BBBC*B",,NYY,Aaron Judge,Chris Mazza,5%,59%,Walk; LeMahieu to 2B
t1,0-0,0,12-,"5,(2-2) SBF*BS",O,NYY,Brett Gardner,Chris Mazza,-5%,54%,Strikeout Swinging
t1,0-0,1,12-,"1,(0-0) B",,NYY,Luke Voit,Chris Mazza,4%,58%,Passed Ball; LeMahieu to 3B; Judge to 2B
t1,0-0,1,-23,"5,(3-1) B.BF*BB",,NYY,Luke Voit,Chris Mazza,1%,59%,Walk
t1,0-0,1,123,"6,(3-2) *SFBBBX",RO,NYY,Gio Urshela,Chris Mazza,-1%,58%,Flyball: RF/Sacrifice Fly (CF-RF); LeMahieu Scores
t1,1-0,2,12-,"5,(3-1) BCBBX",R,NYY,Jackson Frazier,Chris Mazza,9%,67%,Single to LF (Line Drive to LF-CF); Judge Scores; Voit to 2B
t1,2-0,2,12-,"4,(1-2) BSCX",O,NYY,Mike Tauchman,Chris Mazza,-3%,63%,Groundout: 2B-1B (Deep 2B)
,,,,,,,,,"2 runs, 2 hits, 0 errors, 2 LOB. Yankees 2, Red Sox 0.","2 runs, 2 hits, 0 errors, 2 LOB. Yankees 2, Red Sox 0.","2 runs, 2 hits, 0 errors, 2 LOB. Yankees 2, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-2, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Yankees' J.A. Happ facing 1-2-3"
b1,0-2,0,---,"3,(0-2) CCS",O,BOS,Christian Arroyo,J.A. Happ,2%,66%,Strikeout Swinging
b1,0-2,1,---,"6,(3-2) CBBFBC",O,BOS,Rafael Devers,J.A. Happ,2%,67%,Strikeout Looking
b1,0-2,2,---,"4,(2-1) CBBX",,BOS,Xander Bogaerts,J.A. Happ,-1%,66%,Single to SS (Ground Ball)
b1,0-2,2,1--,"4,(0-2) CFFX",O,BOS,J.D. Martinez,J.A. Happ,2%,69%,Groundout: P-1B (Weak SS-2B)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Yankees 2, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Yankees 2, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Yankees 2, Red Sox 0."
"Top of the 2nd, Yankees Batting, Ahead 2-0, Red Sox' Chris Mazza facing 8-9-1","Top of the 2nd, Yankees Batting, Ahead 2-0, Red Sox' Chris Mazza facing 8-9-1","Top of the 2nd, Yankees Batting, Ahead 2-0, Red Sox' Chris Mazza facing 8-9-1","Top of the 2nd, Yankees Batting, Ahead 2-0, Red Sox' Chris Mazza facing 8-9-1","Top of the 2nd, Yankees Batting, Ahead 2-0, Red Sox' Chris Mazza facing 8-9-1","Top of the 2nd, Yankees Batting, Ahead 2-0, Red Sox' Chris Mazza facing 8-9-1","Top of the 2nd, Yankees Batting, Ahead 2-0, Red Sox' Chris Mazza facing 8-9-1","Top of the 2nd, Yankees Batting, Ahead 2-0, Red Sox' Chris Mazza facing 8-9-1","Top of the 2nd, Yankees Batting, Ahead 2-0, Red Sox' Chris Mazza facing 8-9-1","Top of the 2nd, Yankees Batting, Ahead 2-0, Red Sox' Chris Mazza facing 8-9-1","Top of the 2nd, Yankees Batting, Ahead 2-0, Red Sox' Chris Mazza facing 8-9-1","Top of the 2nd, Yankees Batting, Ahead 2-0, Red Sox' Chris Mazza facing 8-9-1"
t2,2-0,0,---,"4,(2-1) BSBX",O,NYY,Kyle Higashioka,Chris Mazza,-2%,67%,Groundout: P-1B
t2,2-0,1,---,"5,(3-1) BFBBB",,NYY,Tyler Wade,Chris Mazza,2%,69%,Walk
t2,2-0,1,1--,"1,(0-0) >C",O,NYY,DJ LeMahieu,Chris Mazza,-3%,65%,Wade Caught Stealing 2B (C-SS)
t2,2-0,2,---,"4,(2-1) >C.BBX",O,NYY,DJ LeMahieu,Chris Mazza,-1%,64%,Groundout: 2B-1B (2B-1B)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Yankees 2, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 2, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 2, Red Sox 0."
