Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
DJ LeMahieu 2B,5.0,1.0,2.0,0.0,0.0,0.0,5.0,0.368,0.422,0.626,1.048,16.0,10.0,0.053,0.61,0.079,-0.027%,0.02%,0.32,0.3,2.0,4.0,
Aaron Judge DH,3.0,1.0,0.0,0.0,2.0,1.0,5.0,0.256,0.318,0.628,0.946,23.0,11.0,0.021,0.52,0.066,-0.045%,0.01%,0.27,-0.4,,,CS
Brett Gardner CF,4.0,2.0,2.0,0.0,1.0,1.0,5.0,0.209,0.343,0.4,0.743,22.0,12.0,-0.009,0.44,0.043,-0.052%,-0.00%,0.23,0.3,1.0,0.0,2B
Luke Voit 1B,4.0,1.0,2.0,1.0,1.0,1.0,5.0,0.286,0.345,0.643,0.988,18.0,9.0,-0.004,0.58,0.055,-0.058%,-0.00%,0.3,0.8,12.0,0.0,
Gio Urshela 3B,3.0,0.0,1.0,2.0,0.0,1.0,5.0,0.282,0.359,0.5,0.859,31.0,18.0,-0.036,0.68,0.001,-0.037%,-0.01%,0.36,-0.9,0.0,2.0,2·SF
Jackson Frazier LF,4.0,2.0,3.0,3.0,0.0,0.0,4.0,0.306,0.422,0.595,1.017,10.0,5.0,0.155,0.57,0.156,-0.001%,0.05%,0.3,2.9,0.0,0.0,HR
Mike Tauchman RF,4.0,1.0,0.0,0.0,0.0,1.0,4.0,0.234,0.33,0.287,0.618,17.0,12.0,-0.008,0.58,0.028,-0.036%,-0.00%,0.3,-0.5,3.0,0.0,
Kyle Higashioka C,4.0,0.0,1.0,1.0,0.0,2.0,4.0,0.25,0.25,0.55,0.8,17.0,11.0,0.073,0.58,0.094,-0.021%,0.02%,0.3,0.6,9.0,0.0,
Tyler Wade SS,2.0,0.0,0.0,1.0,2.0,0.0,4.0,0.167,0.283,0.269,0.552,13.0,4.0,0.001,0.52,0.036,-0.035%,0%,0.27,-0.1,0.0,3.0,CS
,,,,,,,,,,,,,,,,,,,,,,,
J.A. Happ P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Nick Nelson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,33.0,8.0,11.0,8.0,6.0,7.0,41.0,0.333,0.415,0.455,0.869,167.0,92.0,0.246,0.56,0.558,-0.312%,0.08%,0.29,2.8,27.0,11.0,
