0,1,2
1.0,Christian Arroyo,2B
2.0,Rafael Devers,3B
3.0,Xander Bogaerts,SS
4.0,J.D. Martinez,DH
5.0,Kevin Plawecki,C
6.0,Jackie Bradley Jr.,CF
7.0,Bobby Dalbec,1B
8.0,Michael Chavis,LF
9.0,Cesar Puello,RF
,Chris Mazza,P
