Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Ji-Man Choi DH,4.0,2.0,2.0,0.0,1.0,1.0,5.0,0.264,0.354,0.419,0.773,20.0,13.0,0.057,0.49,0.08,-0.023%,0.05%,0.74,0.5,,,2·2B
Austin Meadows LF,5.0,1.0,1.0,3.0,0.0,3.0,5.0,0.289,0.364,0.524,0.888,18.0,12.0,0.108,0.73,0.183,-0.076%,0.10%,1.09,1.3,2.0,0.0,HR
Guillermo Heredia LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239,0.312,0.355,0.667,,,,,,,,,,0.0,0.0,
Travis d'Arnaud C-1B,5.0,0.0,2.0,1.0,0.0,2.0,5.0,0.257,0.324,0.495,0.819,21.0,13.0,0.079,0.46,0.095,-0.017%,0.07%,0.69,0.6,12.0,0.0,
Nathaniel Lowe 1B,4.0,1.0,0.0,0.0,1.0,2.0,5.0,0.294,0.365,0.51,0.875,25.0,15.0,-0.052,0.51,0.007,-0.059%,-0.05%,0.76,-0.9,5.0,0.0,
Mike Zunino C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.227,0.3,0.527,,,,,,,,,,1.0,1.0,
Avisail Garcia RF,5.0,0.0,1.0,0.0,0.0,3.0,5.0,0.273,0.331,0.442,0.773,22.0,15.0,-0.043,0.43,0.009,-0.051%,-0.04%,0.64,-0.8,1.0,0.0,
Kevin Kiermaier CF,4.0,2.0,2.0,2.0,0.0,1.0,4.0,0.251,0.296,0.442,0.738,18.0,14.0,0.1,0.51,0.126,-0.026%,0.09%,0.76,1.5,0.0,0.0,"HR,3B"
Matt Duffy 3B,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.31,0.375,0.414,0.789,17.0,11.0,-0.024,0.37,0.018,-0.042%,-0.02%,0.55,0.2,0.0,0.0,
Eric Sogard 2B,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.297,0.361,0.471,0.832,16.0,14.0,-0.012,0.37,0.015,-0.028%,-0.01%,0.55,-0.3,4.0,2.0,
Willy Adames SS,4.0,2.0,2.0,1.0,0.0,0.0,4.0,0.238,0.3,0.397,0.697,10.0,8.0,0.06,0.39,0.077,-0.016%,0.05%,0.59,0.6,2.0,5.0,HR
,,,,,,,,,,,,,,,,,,,,,,,
Andrew Kittredge P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Yarbrough P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Diego Castillo P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Colin Poche P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Chaz Roe P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,39.0,8.0,12.0,8.0,2.0,15.0,41.0,0.308,0.341,0.641,0.982,167.0,115.0,0.273,0.48,0.61,-0.338%,0.25%,0.71,2.7,27.0,8.0,
