Inning,Win Pct
1,0.5
2,0.56
3,0.51
4,0.59
5,0.56
6,0.54
7,0.57
8,0.58
9,0.6
10,0.68
11,0.66
12,0.65
13,0.66
14,0.68
15,0.86
16,0.85
17,0.87
18,0.88
19,0.87
20,0.89
21,0.88
22,0.89
23,0.88
24,0.87
25,0.89
26,0.86
27,0.83
28,0.84
29,0.86
30,0.88
31,0.87
32,0.85
33,0.83
34,0.76
35,0.79
36,0.81
37,0.82
38,0.84
39,0.82
40,0.8
41,0.79
42,0.74
43,0.78
44,0.75
45,0.81
46,0.85
47,0.83
48,0.82
49,0.89
50,0.9
51,0.88
52,0.91
53,0.88
54,0.91
55,0.93
56,0.92
57,0.93
58,0.92
59,0.96
60,0.98
61,0.98
62,0.97
63,0.98
64,0.97
65,0.97
66,0.97
67,0.94
68,0.92
69,0.85
70,0.92
71,0.91
72,0.9
73,0.9
74,0.84
75,0.89
76,0.93
77,0.96
78,0.95
79,0.95
80,0.95
81,0.9
82,0.94
83,0.98
84,0.95
85,1.0
