Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"James Paxton, W (13-6)",6.2,4,0,0,3,7,0,3.96,27,107,70,42,11,17,8,9,3,0,70.0,,,0.425,1.04,0.04%,0.15,3.8
Zack Britton,0.1,1,0,0,0,1,0,2.08,2,7,4,2,1,1,0,1,1,0,,1.0,0.0,0.018,0.93,0.00%,0.13,0.3
Cory Gearrin,1.0,1,0,0,0,1,0,4.01,4,11,8,3,1,4,0,3,1,0,,0.0,0.0,0.036,0.46,0.00%,0.07,0.6
Tyler Lyons,1.0,1,0,0,0,1,0,7.71,4,15,10,4,2,4,3,0,0,0,,0.0,0.0,0.01,0.12,0.00%,0.02,0.6
Team Totals,9.0,7,0,0,3,10,0,0.0,37,140,92,51,15,26,11,13,5,0,70.0,1.0,0.0,0.489,0.86,0.04%,0.12,5.3
