Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3"
t1,0-0,0,---,"5,(1-2) SBSFX",O,NYY,DJ LeMahieu,Eduardo Rodriguez,-2%,48%,Groundout: P-1B
t1,0-0,1,---,"6,(3-2) BBCBFC",O,NYY,Aaron Judge,Eduardo Rodriguez,-2%,46%,Strikeout Looking
t1,0-0,2,---,"6,(3-2) BFBBCX",,NYY,Gleyber Torres,Eduardo Rodriguez,2%,48%,Double to CF (Line Drive to Deep LF-CF)
t1,0-0,2,-2-,"5,(2-2) BBSFC",O,NYY,Edwin Encarnacion,Eduardo Rodriguez,-3%,45%,Strikeout Looking
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Yankees 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Yankees 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Yankees 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' James Paxton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' James Paxton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' James Paxton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' James Paxton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' James Paxton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' James Paxton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' James Paxton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' James Paxton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' James Paxton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' James Paxton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' James Paxton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' James Paxton facing 1-2-3"
b1,0-0,0,---,"1,(0-0) X",O,BOS,Mookie Betts,James Paxton,2%,47%,Flyball: CF (Deep LF-CF)
b1,0-0,1,---,"4,(2-1) SBBX",,BOS,Rafael Devers,James Paxton,-2%,45%,Single to LF (Fly Ball to Deep SS)
b1,0-0,1,1--,"1,(0-0) B",,BOS,Xander Bogaerts,James Paxton,-1%,43%,Passed Ball; Devers to 2B
b1,0-0,1,-2-,"7,(3-2) B.CFBFBC",O,BOS,Xander Bogaerts,James Paxton,3%,47%,Strikeout Looking
b1,0-0,2,-2-,"3,(0-2) FFS",O,BOS,J.D. Martinez,James Paxton,3%,50%,Strikeout Swinging
