Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3"
t1,0-0,0,---,"3,(0-2) CFS",O,MIN,Jorge Polanco,Chris Sale,2%,52%,Strikeout Swinging
t1,0-0,1,---,"2,(0-1) SX",,MIN,Eddie Rosario,Chris Sale,-2%,50%,Single to LF (Ground Ball)
t1,0-0,1,1--,"6,(1-2) FCF>FBS",O,MIN,Brian Dozier,Chris Sale,3%,53%,Strikeout Swinging
t1,0-0,2,1--,"4,(1-2) 1BCST",O,MIN,Mitch Garver,Chris Sale,2%,55%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Twins 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Twins 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Twins 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Lance Lynn facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Lance Lynn facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Lance Lynn facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Lance Lynn facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Lance Lynn facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Lance Lynn facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Lance Lynn facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Lance Lynn facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Lance Lynn facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Lance Lynn facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Lance Lynn facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Lance Lynn facing 1-2-3"
b1,0-0,0,---,"1,(0-0) X",O,BOS,Mookie Betts,Lance Lynn,-2%,53%,Flyball: RF (Deep RF Line)
b1,0-0,1,---,"3,(0-2) CFX",O,BOS,Andrew Benintendi,Lance Lynn,-2%,51%,Groundout: 2B-1B
b1,0-0,2,---,"6,(2-2) CCBFBX",,BOS,J.D. Martinez,Lance Lynn,1%,52%,Single to RF (Line Drive to RF Line)
