Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jorge Polanco SS,4.0,1.0,2.0,0.0,1.0,2.0,5.0,0.282,0.364,0.372,0.735,21.0,15.0,0.094,1.82,0.147,-0.053%,0.04%,1.31,0.4,1.0,2.0,
Eddie Rosario LF-3B,5.0,0.0,2.0,2.0,0.0,0.0,5.0,0.309,0.352,0.518,0.87,12.0,12.0,0.434,2.11,0.711,-0.276%,0.19%,1.52,0.5,2.0,2.0,"2B,GDP"
Brian Dozier 2B,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.226,0.307,0.409,0.715,19.0,14.0,-0.166,1.24,0.0,-0.166%,-0.07%,0.89,-1.3,1.0,3.0,
Mitch Garver C,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.264,0.346,0.409,0.755,26.0,17.0,-0.184,1.41,0.0,-0.184%,-0.08%,1.01,-1.2,9.0,0.0,
Logan Morrison 1B-LF,4.0,0.0,1.0,0.0,1.0,2.0,5.0,0.193,0.291,0.368,0.658,24.0,13.0,-0.02,1.1,0.069,-0.089%,-0.01%,0.79,0.0,7.0,0.0,
Ehire Adrianza 3B,2.0,0.0,0.0,0.0,1.0,2.0,3.0,0.25,0.313,0.387,0.7,12.0,8.0,-0.033,0.84,0.015,-0.049%,-0.01%,0.61,-0.4,0.0,2.0,
Joe Mauer PH-1B,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.282,0.364,0.375,0.739,5.0,4.0,-0.095,1.71,0.0,-0.095%,-0.04%,1.23,-0.4,2.0,0.0,
Max Kepler RF,3.0,1.0,1.0,0.0,0.0,1.0,4.0,0.228,0.318,0.416,0.733,10.0,7.0,0.004,1.62,0.11,-0.106%,0.00%,1.17,0.3,3.0,0.0,"2B,HBP"
Robbie Grossman DH,2.0,1.0,0.0,0.0,2.0,0.0,4.0,0.255,0.334,0.369,0.703,17.0,8.0,0.09,1.98,0.152,-0.061%,0.04%,1.43,0.3,,,
Jake Cave CF,4.0,0.0,0.0,1.0,0.0,1.0,4.0,0.275,0.313,0.495,0.807,23.0,14.0,-0.1,2.53,0.108,-0.208%,-0.04%,1.82,-0.6,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Lance Lynn P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Taylor Rogers P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Trevor Hildenberger P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Fernando Rodney P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Belisle P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,36.0,3.0,6.0,3.0,5.0,12.0,42.0,0.167,0.286,0.222,0.508,169.0,112.0,0.024,1.66,1.312,-1.287%,0.01%,1.19,-2.3,27.0,9.0,
