"last_name, first_name","player_id","attempts","avg_hit_angle","anglesweetspotpercent","max_hit_speed","avg_hit_speed","fbld","gb","max_distance","avg_distance","avg_hr_distance","ev95plus","ev95percent","barrels","brl_percent","brl_pa"
"Betts, Mookie","605141","505","19.3",39.2,"109.3","91","94.2","88.1","438","206","391","237",47.5,"52",10.3,7.4
"Arenado, Nolan","571448","503","17.7",34.6,"109.9","89.4","92.9","87.9","463","192","406","189",37.6,"40",8,6
"Bogaerts, Xander","593428","498","13.4",34.7,"112.4","90.7","94.2","88.6","451","183","398","217",44.1,"42",8.4,6
"Rosario, Amed","642708","497","8.8",34.8,"110.3","89.4","91.7","88.2","428","161","396","195",39.5,"21",4.2,3.2
"Abreu, José","547989","492","10.9",35.2,"117.9","92.1","96.1","89.6","447","168","404","237",48.2,"63",12.8,9.1
"Marte, Ketel","606466","485","11.5",34.4,"116.3","90","93.5","87.8","482","174","407","194",40,"45",9.3,7.2
"Frazier, Adam","624428","484","13.1",36.2,"106.1","87.1","89.4","86","423","174","391","136",28.3,"9",1.9,1.5
"Rosario, Eddie","592696","482","16.8",33.2,"108.6","89.2","93.9","85","433","188","392","172",36,"41",8.5,6.9
"Blackmon, Charlie","453568","481","14.6",36.8,"110.6","88.7","92.8","85","464","189","412","194",40.3,"40",8.3,6.3
"Alberto, Hanser","593643","480","11.9",32.5,"103.6","84.4","86.9","83.2","418","156","395","89",18.5,"14",2.9,2.5
"Bregman, Alex","608324","479","19.6",35.5,"107.4","89.3","92.3","88","440","202","382","178",38,"23",4.8,3.3
"Castellanos, Nick","592206","475","14",39.8,"111.2","89","93.9","83.3","436","197","394","196",41.7,"52",10.9,7.8
"Villar, Jonathan","542340","472","8.2",30.3,"114","88.9","92.8","87.5","456","157","412","175",37.1,"32",6.8,4.5
"Eaton, Adam","594809","472","15.3",33.9,"110.7","88.9","91.6","88","444","180","392","162",34.3,"18",3.8,2.7
"Freeman, Freddie","518692","472","14.4",40,"112","89.7","93.8","85.1","446","192","404","200",42.5,"58",12.3,8.4
"Rendon, Anthony","543685","468","19.5",38.7,"107.7","90.4","93.5","88.3","431","208","398","218",46.6,"56",12,8.7
"Santana, Carlos","467793","467","11.7",29.1,"112.8","91.8","93.5","91.9","426","171","396","209",44.9,"45",9.6,6.6
"Mancini, Trey","641820","464","7.8",36.4,"113.9","90.3","95.8","85.7","438","172","404","198",42.7,"48",10.3,7.1
"Gordon, Alex","460086","463","9.3",33.7,"110.6","88.7","92.5","85.5","454","170","399","178",38.4,"25",5.4,3.9
"Machado, Manny","592518","462","13",31.2,"112.6","91.2","94.5","91.6","455","178","400","202",43.7,"37",8,5.6
"Hosmer, Eric","543333","461","2.1",28.9,"114.3","90.8","94.1","88.9","432","137","402","212",46,"33",7.2,4.9
"Cain, Lorenzo","456715","460","6.9",31.1,"110.4","89.5","91.6","89.2","433","148","403","190",42.1,"19",4.1,3
"Ahmed, Nick","605113","456","7.6",35.5,"108.3","87.8","91.8","84.6","443","161","410","155",34,"30",6.6,4.8
"Bellinger, Cody","641355","455","17.9",39.6,"110.6","91.1","95","86.4","442","207","405","207",45.9,"58",12.7,8.8
"García, Leury","544725","452","6.2",30.1,"108.5","88.2","90.8","86.6","431","142","408","135",29.9,"17",3.8,2.8
"Marte, Starling","516782","451","8.2",30.8,"111.6","88.6","93.8","85.3","455","159","404","171",38.6,"36",8,6.1
"Pham, Tommy","502054","445","5.2",29.7,"113.3","90.9","95.4","88.4","458","149","406","200",45,"35",7.9,5.4
"Reddick, Josh","502210","445","15.8",35.7,"107.7","86.1","88.8","85.3","436","174","386","127",29.4,"15",3.4,2.7
"Martinez, J.D.","502110","442","12.5",40.7,"112.6","91.3","95.1","87.5","434","191","402","208",47.9,"52",11.8,7.9
"DeJong, Paul","657557","440","18.3",33,"111.7","87","92.9","82","462","192","410","146",33.9,"38",8.6,5.7
"Chapman, Matt","656305","439","16.6",25.1,"114.4","92.7","97.1","91","453","185","408","211",49,"53",12.1,7.9
"Acuña Jr., Ronald","660670","439","14.2",40.5,"115.9","90.6","95.6","84.8","466","191","416","208",47.4,"66",15,9.2
"Iglesias, José","578428","437","7.1",29.5,"107.7","84.1","87.3","83.2","423","136","389","102",24.2,"10",2.3,1.9
"McNeil, Jeff","643446","436","13.8",34.2,"107.2","89","92.2","87.1","444","172","392","160",36.7,"21",4.8,3.7
"Goldschmidt, Paul","502671","434","15.4",36.4,"111.5","90.1","94.5","86.1","464","198","410","182",42.4,"49",11.3,7.2
"Newman, Kevin","621028","434","8.5",33.4,"107.1","85.3","87.9","83.7","426","150","399","107",24.8,"9",2.1,1.7
"Pujols, Albert","405395","431","12.5",26.5,"112.3","88.3","92.2","87.2","438","167","403","155",36.6,"25",5.8,4.6
"Kepler, Max","596146","429","18.2",30.5,"112.5","89.7","92.9","88.8","438","195","392","179",42.1,"38",8.9,6.4
"Rizzo, Anthony","519203","429","12.6",36.8,"113.4","89","92.5","87","472","176","401","158",37,"29",6.8,4.7
"Moustakas, Mike","519058","427","17.4",32.3,"112.9","89.5","93.8","87","459","193","402","173",40.8,"44",10.3,7.5
"Rojas, Miguel","500743","427","9.1",31.9,"109.2","87.4","89.3","86.3","415","155","399","123",28.8,"11",2.6,2.1
"Puig, Yasiel","624577","426","13.8",30,"114.4","90","94.1","88","455","182","410","162",39.1,"39",9.2,6.4
"Grichuk, Randal","545341","425","16",31.3,"112.6","89.3","93.9","87.1","469","178","401","169",39.8,"36",8.5,5.7
"Torres, Gleyber","650402","424","17.7",38,"109.6","89.1","92.8","86.3","438","192","397","153",36.5,"43",10.1,7.1
"Realmuto, J.T.","592663","423","14.4",35,"112.9","90.3","94.4","87.7","456","186","393","174",41.1,"37",8.7,6.2
"Altuve, Jose","514888","422","9.7",28,"109.3","87.4","93.2","84","448","151","395","142",34.5,"34",8.1,6.2
"Story, Trevor","596115","417","17.5",36.5,"111.8","91","93.8","90.3","459","197","414","192",46,"36",8.6,5.5
"Alonso, Pete","624413","417","14.8",36.9,"118.3","90.7","96.6","85.9","489","189","414","176",42.7,"66",15.8,9.5
"Robles, Victor","645302","417","16.7",33.8,"110.5","83.3","88.6","78.1","446","163","401","96",23,"20",4.8,3.2
"Soto, Juan","665742","416","12.5",36.3,"112.8","92","97","86.4","443","191","403","199",47.8,"51",12.3,7.7
"Bell, Josh","605137","416","13.1",34.6,"116.2","92.4","96.1","89.9","474","186","411","193",47.2,"53",12.7,8.6
"Soler, Jorge","624585","415","15.5",34.5,"115.7","92.6","97.2","88.8","465","199","414","207",50.1,"70",16.9,10.3
"Galvis, Freddy","520471","415","14.7",31.8,"105.6","88.8","91.3","87.4","434","177","388","151",36.4,"23",5.5,3.9
"Ramírez, José","608070","414","19.8",32.6,"112.1","89.2","91.8","87.7","431","199","397","148",35.7,"26",6.3,4.8
"Turner, Trea","607208","410","9.9",29.8,"113.5","90.4","93.1","89.7","453","158","408","172",42,"28",6.8,4.9
"Benintendi, Andrew","643217","409","17.3",39.9,"107.7","89.1","91.9","87.4","436","193","389","154",37.8,"33",8.1,5.4
"Ramos, Wilson","467092","407","-0.1",25.8,"111","90","93.8","88.8","427","120","390","173",42.5,"19",4.7,3.6
"Wong, Kolten","543939","406","12.6",28.1,"107.7","86.1","89.3","85.1","432","164","396","102",25.4,"9",2.2,1.6
"Heyward, Jason","518792","406","11.3",31.8,"111.8","88.8","91.2","88.2","427","168","391","147",36.5,"23",5.7,3.9
"Conforto, Michael","624424","405","15.9",35.8,"112.2","89.2","93.7","83.4","452","194","402","158",39.2,"48",11.9,7.4
"Votto, Joey","458015","405","15.2",40.7,"109.5","88.9","91.4","85.7","425","194","399","151",38.2,"28",6.9,4.6
"Hoskins, Rhys","656555","403","24",31,"111","89.7","94","86.3","429","209","388","156",38.7,"39",9.7,5.5
"Belt, Brandon","474832","403","22.4",40.9,"106.6","87.3","91.3","82.7","434","216","389","144",35.7,"35",8.7,5.7
"Núñez, Renato","600524","402","19.9",32.1,"114.8","89.9","94.1","88.1","450","194","412","164",40.9,"43",10.7,7.2
"Bryant, Kris","592178","400","19.2",35.8,"111.4","87.6","92.3","83.3","445","190","403","135",34.1,"37",9.3,5.8
"Meadows, Austin","640457","399","16.7",38.1,"115.4","90.4","94.7","85.8","447","205","399","171",42.9,"50",12.5,8.5
"Harper, Bryce","547180","399","13.7",37.6,"116.4","91.9","96.8","86.5","466","196","411","182",45.6,"59",14.8,8.7
"Choo, Shin-Soo","425783","399","9.2",31.8,"111.8","91.9","96.7","88.5","472","161","410","195",49,"35",8.8,5.3
"Panik, Joe","605412","397","12.8",33.8,"106.2","86.8","89.6","85.3","414","171","390","102",25.8,"8",2,1.6
"Turner, Justin","457759","396","17.8",38.6,"107.7","90.3","93.1","88.1","433","202","401","168",43,"31",7.8,5.6
"Donaldson, Josh","518626","396","13.3",33.3,"114.2","92.9","98.1","89","443","185","406","200",50.5,"62",15.7,9.4
"Seager, Corey","608369","395","14.3",35.2,"109.7","88.8","93.3","84.1","441","189","403","149",38.2,"29",7.3,5.4
"Arcia, Orlando","606115","393","6.6",26.5,"109.9","87.9","91.4","85.9","434","150","393","121",31.3,"17",4.3,3.1
"Calhoun, Kole","594777","392","14.9",34.9,"110.1","89.5","95.1","84","440","189","403","164",42.6,"44",11.2,7
"Suárez, Eugenio","553993","392","17.7",38,"112.3","89.3","93.1","86.1","457","195","400","157",40.8,"54",13.8,8.2
"Anderson, Tim","641313","391","8.7",37.6,"107.8","88.3","90.7","86.7","440","167","398","147",37.6,"20",5.1,3.9
"Cabrera, Miguel","408234","390","12.3",38.2,"111.4","90.3","92.3","89.1","453","173","396","173",44.7,"25",6.4,4.6
"Sánchez, Yolmer","570560","389","14.2",31.9,"107.5","87.1","88.8","86.9","392","165","354","105",27,"4",1,0.7
"Vázquez, Christian","543877","387","13.3",37.5,"107.4","89.4","92.8","86.5","443","186","387","152",40.1,"23",5.9,4.4
"Crawford, Brandon","543063","387","8.3",36.7,"106.7","87.8","92.8","83.9","443","161","401","136",35.1,"21",5.4,3.8
"Jones, Adam","430945","387","13.5",31.3,"108.5","86.2","90.2","84.3","441","167","405","120",31,"26",6.7,4.9
"Profar, Jurickson","595777","387","14",29.7,"108.2","86.7","91.8","83.7","425","171","387","118",31.3,"25",6.5,4.8
"Gardner, Brett","458731","386","13.9",28.8,"109.7","87.7","91.7","85.7","430","165","382","124",32.6,"15",3.9,2.7
"Adames, Willy","642715","382","10.8",36.1,"110.9","88.5","93","84.4","462","166","396","136",35.6,"32",8.4,5.5
"Kipnis, Jason","543401","381","14.1",32.8,"107.1","88.1","91.2","85.4","449","179","393","130",34.4,"21",5.5,4.1
"Dozier, Hunter","641531","380","16.7",35.8,"115.1","91.1","94.2","89.2","453","201","401","163",42.9,"38",10,6.5
"Grandal, Yasmani","518735","379","14.2",37.5,"111.3","90.7","95","87.5","442","187","400","156",41.8,"43",11.3,6.8
"Schwarber, Kyle","656941","379","15.5",35.4,"117.6","93.5","97.9","90","473","197","406","193",51.2,"55",14.5,9
"Báez, Javier","595879","377","7.7",36.3,"114.1","91.1","96.1","86.7","460","172","404","163",43.6,"48",12.7,8.6
"Guerrero Jr., Vladimir","665489","375","6.7",30.9,"118.9","89.4","93.2","88.2","451","157","418","145",38.7,"29",7.7,5.6
"Walker, Christian","572233","375","14.8",34.1,"112.4","91.1","95.3","87.9","447","182","411","183",48.8,"49",13.1,8.1
"Yelich, Christian","592885","374","11.3",33.2,"117.9","93.3","96.8","91","462","184","407","182",49.1,"59",15.8,10.2
"Reynolds, Bryan","668804","373","9.4",37,"112.1","89.5","92.4","87.5","424","170","401","153",41.6,"25",6.7,4.6
"Ozuna, Marcell","542303","372","13.5",32.8,"115.3","91.8","96.3","88.6","455","179","403","179",49.2,"45",12.1,8.2
"Smith, Mallex","605480","372","7.3",29,"105.7","85.2","88.6","83.4","398","144","379","74",20.1,"8",2.2,1.4
"Springer, George","543807","370","10.5",31.6,"114.3","89.8","95.4","85.7","474","176","408","160",44.8,"52",14.1,9.4
"Murphy, Daniel","502517","368","14.8",36.7,"106.4","86.3","89.3","84.1","427","181","388","104",28.3,"9",2.4,1.9
"García, Avisaíl","541645","367","9.8",34.1,"116.2","89.5","95.2","86.4","485","166","416","148",40.3,"43",11.7,8.1
"Molina, Yadier","425877","366","13.9",40.7,"106.2","87.4","91.7","83.4","429","179","400","125",35,"14",3.8,3.1
"Mercado, Óscar","640458","365","14.9",33.2,"109.5","88","90.9","86","407","180","385","124",34.2,"15",4.1,3.1
"Swanson, Dansby","621020","365","14.5",36.7,"108.4","89.9","93.1","87","424","187","402","152",41.6,"37",10.1,6.8
"Moncada, Yoán","660162","361","12.3",40.4,"115.8","93.1","95.5","91.8","462","185","406","173",47.9,"44",12.2,7.9
"Simmons, Andrelton","592743","361","9.5",18.8,"108.8","87.8","89.6","88.8","410","135","386","119",33.6,"6",1.7,1.4
"Markakis, Nick","455976","361","7.3",34.1,"114.7","91.2","92.5","91","418","157","392","160",44.3,"11",3,2.3
"Urshela, Gio","570482","359","13.6",36.5,"113.3","90.6","94.2","87.7","461","185","407","147",41.8,"25",7,5.3
"Braun, Ryan","460075","357","7.3",33.3,"111.7","91.5","95.6","89.2","443","163","404","160",45.3,"34",9.5,6.7
"Trout, Mike","545361","354","22.2",43.8,"116.6","90.9","95.1","84.2","486","234","419","155",44.4,"67",18.9,11.2
"Moran, Colin","592567","353","12.5",37.1,"110.1","88.2","93.3","84.6","422","169","393","121",34.8,"26",7.4,5.2
"Cron, C.J.","543068","353","12.8",34,"115.9","91.1","96.2","87.7","464","187","404","158",45,"53",15,10.6
"Cabrera, Asdrúbal","452678","351","14.4",37.3,"108.4","89.1","93.2","85.2","416","190","390","124",35.3,"20",5.7,3.9
"Fowler, Dexter","451594","350","12.9",40.3,"111.1","85.5","90.5","80.1","430","181","391","99",28.7,"26",7.4,4.5
"Anderson, Brian","605119","348","11.1",31.3,"114.4","89.9","94.6","86.7","446","173","398","160",46,"31",8.9,6
"Olson, Matt","621566","346","19.4",36.1,"111.9","92.7","97.2","89","450","202","400","171",50.4,"50",14.5,9.1
"Longoria, Evan","446334","346","14",35.8,"110.3","89.7","93.2","86.8","438","184","406","141",40.8,"26",7.5,5.1
"Odor, Rougned","596059","346","17.9",30.6,"113.1","91.1","96.2","87.1","471","203","404","157",45.6,"47",13.6,8.1
"Kiermaier, Kevin","595281","345","6.9",26.4,"111.4","89.2","93.3","88.3","437","146","412","130",37.7,"19",5.5,4
"Reyes, Franmil","614177","345","9.5",33.3,"115","93.3","98.2","88.6","457","181","408","176",51,"51",14.8,9.3
"Bradley Jr., Jackie","598265","344","9.3",30.2,"112.1","90.1","95.1","87","478","163","395","148",44.2,"33",9.6,5.8
"Muncy, Max","571970","342","14.5",38.9,"110.1","89.8","94.4","84.7","464","195","404","147",43.4,"41",12,7
"Pederson, Joc","592626","341","15.6",31.4,"113.7","91.2","96.1","88","454","179","399","146",43.5,"35",10.3,6.8
"Frazier, Todd","453943","341","17.1",34.6,"108.4","88.3","92","85.8","437","185","392","129",38.3,"25",7.3,5
"Strange-Gordon, Dee","543829","341","5.8",27.9,"102.5","84.2","87","83","368","132","361","63",19,"0",0,0
"Sogard, Eric","519299","339","19.3",40.7,"102.9","85.7","88.3","83.6","414","187","378","69",20.4,"7",2.1,1.6
"Narváez, Omar","553882","339","17.9",40.4,"106.1","85.5","88.8","82.3","420","193","385","93",28.1,"18",5.3,3.7
"Cabrera, Melky","466320","338","8.9",32.5,"110.2","88.2","89.9","88.4","433","152","394","111",33,"7",2.1,1.8
"Davis, Khris","501981","337","13.1",31.5,"109.9","90.2","95.2","85.4","432","184","396","133",40.4,"33",9.8,6.2
"Jiménez, Eloy","650391","336","9.3",32.4,"114.1","91.2","96.6","87.4","471","167","409","161",47.9,"43",12.8,8.5
"Grossman, Robbie","543257","336","12.1",36,"110.6","87.7","90","86.3","423","174","389","103",30.9,"8",2.4,1.7
"Posey, Buster","457763","336","9.1",32.4,"107.6","88.6","92.6","85.6","435","159","399","122",36.3,"16",4.8,3.6
"Lopez, Nicky","670032","332","3.1",22,"105.4","85.1","86.1","85.3","398","116","393","64",19.5,"4",1.2,1
"Franco, Maikel","596748","331","14.8",24.2,"114.1","89.1","93.4","88.2","433","163","410","127",38.4,"23",6.9,5.4
"Ramírez, Harold","623912","331","3.8",29,"113","88.9","92","87.8","433","136","389","115",34.7,"21",6.3,4.7
"Santana, Danny","542454","328","13.5",37.8,"113.1","91.4","94.7","88.2","448","191","406","143",43.6,"31",9.5,6.1
"Gonzalez, Marwin","503556","328","11",35.1,"109.2","90.7","94.5","87.9","437","172","403","144",44,"21",6.4,4.5
"Desmond, Ian","435622","327","8.7",32.4,"113.6","90.9","93.6","90.1","486","163","425","139",42.5,"34",10.4,7.1
"Mazara, Nomar","608577","327","10.7",33.9,"114.6","89.1","93.9","86.1","505","172","416","127",39.3,"35",10.7,7.5
"Tapia, Raimel","606132","326","7.5",36.5,"107.1","87.6","90","86","440","158","402","103",31.6,"12",3.7,2.7
"Cruz, Nelson","443558","326","13.1",38.3,"117","93.7","99.2","89","478","197","411","168",51.5,"65",19.9,12.5
"Canó, Robinson","429664","324","7.4",33.6,"112.1","90.9","93.2","90.2","429","161","401","150",46.3,"24",7.4,5.7
"McMahon, Ryan","641857","322","8.8",36.3,"112.9","91.9","95.8","89.1","479","166","415","154",48,"29",9,5.4
"Hernández, Enrique","571771","321","19.4",35.5,"113.3","88.3","91.8","86.7","432","188","398","110",34.5,"18",5.6,3.9
"Laureano, Ramón","657656","320","14.7",37.2,"111.6","89.7","93.3","86.7","438","187","405","127",40.4,"31",9.7,6.4
"Peraza, José","606299","320","17.3",32.5,"109.4","85","87.5","85.2","432","177","384","78",25.6,"1",0.3,0.2
"Schoop, Jonathan","570731","318","12.4",35.5,"114.9","87.6","93.7","83.7","467","171","404","122",38.5,"28",8.8,6
"Encarnación, Edwin","429665","318","22.5",34.3,"113","90.2","94.6","87.5","442","206","401","134",42.9,"41",12.9,8.4
"Dyson, Jarrod","502481","317","9.6",28.4,"105.5","83.9","88.4","81.2","403","139","389","69",21.8,"5",1.6,1.1
"Davis, J.D.","605204","315","10.2",36.8,"114.7","91.5","95.2","88.7","449","171","404","149",47.9,"35",11.1,7.7
"Vogelbach, Daniel","596129","315","17.1",39,"113.1","88.8","93.6","83.8","448","203","398","119",38,"33",10.5,5.9
"Kingery, Scott","664068","314","17.8",39.2,"111.4","88.4","93.5","83.4","437","197","390","122",38.9,"25",8,5
"Margot, Manuel","622534","313","14.2",27.8,"109.6","87.7","91","88","417","152","391","109",34.8,"11",3.5,2.5
"Dozier, Brian","572821","312","19",32.1,"106.6","88.5","92.9","84.6","435","189","394","110",35.4,"21",6.7,4.4
"Smoak, Justin","475253","309","16.7",37.5,"110.8","90.3","93.7","87.4","438","205","400","123",39.8,"34",11,6.8
"Seager, Kyle","572122","309","18.4",36.9,"107.1","89.5","93.2","84.7","420","202","383","121",39.7,"26",8.4,5.9
"Choi, Ji Man","596847","309","12.8",37.9,"110.1","91.2","94.7","87.8","445","186","400","132",42.7,"35",11.3,7.2
"Drury, Brandon","592273","308","13.8",36.7,"112.5","86.9","93.2","83.2","426","167","391","113",36.7,"28",9.1,6.3
"Canha, Mark","592192","305","15.2",32.1,"110.9","89.1","94.3","86.1","436","179","396","124",41.1,"29",9.5,5.8
"McCann, James","543510","303","10.8",36,"112","90.2","94.4","87","446","164","404","134",44.2,"28",9.2,5.9
"Verdugo, Alex","657077","300","9",33.7,"111.3","89.4","93.1","88","459","162","400","117",39.7,"17",5.7,4.5
"Arraez, Luis","650333","300","11.4",41.7,"102.2","87.1","89.2","85.3","402","173","389","68",22.8,"8",2.7,2.2
"Wolters, Tony","547172","299","10.1",37.5,"103.4","85.3","88.2","83.1","413","166","361","59",19.7,"0",0,0
"Santander, Anthony","623993","298","15.3",31.2,"112.9","89.9","92.4","89.7","435","189","407","109",36.6,"23",7.7,5.7
"Peralta, David","444482","296","6.4",29.1,"113.2","90.1","94.5","88","448","149","409","121",40.9,"16",5.4,3.8
"Carpenter, Matt","572761","293","19",36.2,"108.9","88","91.8","81.8","442","203","406","89",31.1,"21",7.2,4.3
"Mondesi, Adalberto","609275","292","10.2",31.2,"108.4","88.8","92.6","86.3","443","169","413","99",34.3,"25",8.6,5.6
"Renfroe, Hunter","592669","292","19.1",32.2,"114.1","89.9","94.6","85.9","470","199","413","115",39.4,"35",12,7.1
"Kendrick, Howie","435062","290","10.8",36.9,"112.4","91.7","94.4","90.4","435","175","411","140",48.3,"33",11.4,8.9
"Santana, Domingo","570267","289","11.3",40.1,"109.5","89","94.7","82.2","425","179","399","118",42.1,"35",12.1,6.9
"Voit, Luke","572228","288","12.7",38.5,"112.6","89.7","95.4","82.8","470","183","410","118",41.5,"38",13.2,7.5
"Goodwin, Brian","571718","288","18.4",38.5,"111.4","87.6","91.1","83.5","453","200","397","94",33.3,"18",6.3,3.9
"Goodrum, Niko","592348","287","13",37.3,"109.4","89.3","92.5","86.8","419","176","381","119",41.8,"18",6.3,3.8
"Ruiz, Rio","547004","285","11.3",33.7,"107.8","88.4","93.3","85.1","427","159","388","104",36.5,"8",2.8,1.9
"Almora Jr., Albert","546991","284","8.5",30.6,"111.7","86.3","90.9","84.9","445","149","408","78",27.5,"13",4.6,3.6
"Smith Jr., Dwight","596105","280","7.3",30.4,"114.3","89.1","92","88","442","156","403","110",39.3,"11",3.9,2.8
"Alfaro, Jorge","595751","279","4.7",33.3,"114.7","90.8","96.4","86.6","473","154","404","125",44.8,"32",11.5,6.9
"Winker, Jesse","608385","278","7.2",32,"110.8","89.2","93.6","86.1","415","158","381","111",41.1,"12",4.3,3.1
"Ohtani, Shohei","660271","278","6.8",31.7,"115.1","92.8","97","89","447","163","406","131",47.1,"34",12.2,8
"Piscotty, Stephen","572039","277","12.5",31.8,"111.2","89.2","92.6","86.2","418","173","395","111",41,"21",7.6,5.3
"Senzel, Nick","669222","275","11.1",31.6,"107.6","87.8","92","85.6","422","162","390","104",38.2,"22",8,5.3
"Castro, Harold","605612","274","8.5",36.1,"105","87.2","91.6","83.4","408","148","389","77",28.4,"10",3.6,2.7
"Gregorius, Didi","544369","273","17.9",28.9,"110.8","88.2","91.6","88.5","413","185","390","95",35.8,"15",5.5,4.4
"Cooper, Garrett","643265","273","4.5",33.7,"113.5","89.1","94.2","85.7","447","151","418","110",40.3,"26",9.5,6.2
"Pérez, Roberto","547379","273","5.7",32.2,"112.8","90.2","95","86.7","447","163","404","112",41.3,"30",11,6.7
"d'Arnaud, Travis","518595","272","14.6",33.8,"113.1","90","93.6","87.6","453","180","405","108",39.7,"21",7.7,5.4
"Stewart, Christin","621514","272","19.1",37.1,"112","86.9","91.6","81.1","419","196","402","92",34.1,"20",7.4,4.8
"Sánchez, Gary","596142","272","19.2",33.5,"118.3","91.1","96","86.2","481","208","417","112",42.3,"52",19.1,11.7
"Dahl, David","621311","271","11.2",40.6,"107.1","88.7","93.9","82.4","447","189","405","107",39.5,"28",10.3,6.8
"Jansen, Danny","643376","270","16.3",31.9,"111.4","88.9","92.6","87.7","430","184","409","108",40,"16",5.9,4.2
"Myers, Wil","571976","269","12.2",32.7,"111.5","90.2","96.7","85.6","468","177","408","111",41.4,"30",11.2,6.1
"Crawford, J.P.","641487","268","12.4",34.7,"108.6","85","87.3","84","427","156","384","66",24.8,"9",3.4,2.3
"Yastrzemski, Mike","573262","268","19.5",36.9,"108.5","89.6","94.6","85.2","472","204","406","115",42.9,"30",11.2,7.3
"Rengifo, Luis","650859","268","9.6",31,"108.6","87.1","90.6","85.4","427","151","412","79",29.9,"16",6,3.9
"DeShields, Delino","592261","267","13.5",32.6,"104","86.9","90.9","84.2","398","164","384","65",24.3,"6",2.2,1.5
"Hernández, Teoscar","606192","265","15.3",30.6,"112.1","91.2","96.2","86.6","450","191","401","112",42.3,"31",11.7,6.7
"Edman, Tommy","669242","265","14.2",37.4,"110.1","87.4","90.6","85.8","421","177","387","89",33.6,"14",5.3,4
"Walker, Neil","435522","261","11.7",40.6,"106.2","86.2","89.1","83.5","428","177","400","81",31,"17",6.5,4.5
"Contreras, Willson","575929","260","7.5",31.2,"113.1","88.5","94.7","84.3","463","167","408","108",41.5,"30",11.5,7.3
"Bauers, Jake","641343","260","15",31.5,"109.5","88.1","91","87","450","174","393","86",33.1,"13",5,3.1
"Dixon, Brandon","641525","259","16.9",37.5,"113.3","89.5","93.3","86.8","447","190","398","104",40.8,"29",11.2,6.9
"Taylor, Chris","621035","258","13.8",38.8,"108.3","86","90","81","426","183","399","82",32.3,"14",5.4,3.4
"Phegley, Josh","572033","258","17.4",34.5,"106.3","84.1","89.1","78.7","413","186","382","62",24.3,"8",3.1,2.3
"Thames, Eric","519346","258","19",36,"110.5","90.9","93.5","87.4","432","209","396","111",44.2,"23",8.9,5
"Pinder, Chad","640461","257","8.6",31.9,"110","90.9","96.1","87.9","437","168","405","110",44.4,"21",8.2,5.7
"Tellez, Rowdy","642133","257","14",37,"115.2","90.7","94.5","87.2","455","191","406","107",41.6,"34",13.2,8.3
"Martínez, José","500874","254","6.9",36.6,"110.8","88.9","93.6","85.3","440","159","412","99",39.3,"18",7.1,4.8
"Díaz, Yandy","650490","250","5.7",34,"114.3","91.7","97","89.2","428","162","388","112",44.8,"26",10.4,7.5
"Maldonado, Martín","455117","250","12.7",26,"110.1","88.1","93.6","85","425","158","383","85",34.6,"19",7.6,5.1
"Chirinos, Robinson","455139","248","16.9",35.1,"107.8","87","92.8","80.4","431","179","395","90",37,"19",7.7,4.3
