"last_name, first_name","player_id","attempts","avg_hit_angle","anglesweetspotpercent","max_hit_speed","avg_hit_speed","fbld","gb","max_distance","avg_distance","avg_hr_distance","ev95plus","ev95percent","barrels","brl_percent","brl_pa"
"Brach, Brad","542960","194","13.6",34,"109.1","87.2","92.1","83.7","417","179","379","64",33,"9",4.6,2.9
"Neris, Hector","593576","193","12.9",32.1,"112.8","89.1","91.6","87.8","475","169","399","68",35.2,"8",4.1,2.4
"Berríos, José","621244","192","16",34.9,"113","90.3","93.8","89.2","453","201","403","67",34.9,"16",8.3,5.7
"Caminero, Arquimedes","491708","192","12",34.9,"110.5","87.3","91.3","84.6","405","171","382","64",33.3,"11",5.7,3.9
"Melancon, Mark","453343","192","5",28.1,"108.9","85.3","87.8","84.6","410","145","390","46",24,"6",3.1,2.2
"Mariñez, Jhan","501697","192","7.9",28.1,"110","88.1","92.3","86.4","466","149","420","75",39.1,"3",1.6,1.1
"Watson, Tony","453265","191","15.5",27.2,"114.2","86.4","91.6","83.6","430","164","413","53",27.7,"13",6.8,4.8
"LeBlanc, Wade","453281","190","16.5",38.9,"114.9","87.3","92","81.7","465","188","397","56",29.5,"16",8.4,6.3
"Oh, Seunghwan","493200","190","17.6",28.4,"111.3","88.8","91.6","86.7","422","182","412","62",32.6,"8",4.2,2.6
"Lugo, Seth","607625","190","12.1",31.6,"109.9","89.3","93.9","85","429","182","399","67",35.3,"18",9.5,6.9
"Cosart, Jarred","543054","189","-2.9",26.5,"112.3","88.4","92.7","86","434","128","395","66",34.9,"10",5.3,3.7
"Hendriks, Liam","521230","189","14.2",33.9,"109.3","87.8","90.1","88","409","173","392","59",31.2,"8",4.2,2.9
"Quackenbush, Kevin","534812","189","14.3",37.6,"110.9","88.5","92.4","85.1","444","194","390","72",38.1,"9",4.8,3.6
"Alvarez, Jose","501625","189","9.6",38.1,"110.9","86.4","88.9","83.9","413","166","376","42",22.2,"6",3.2,2.3
"Pérez, Williams","554234","189","5",23.8,"114.1","90","93.5","88.4","420","147","394","77",40.7,"11",5.8,4.7
"Osuna, Roberto","532077","189","19.7",36,"115.9","88.4","92.6","86.2","429","192","383","66",34.9,"18",9.5,6.3
"Bastardo, Antonio","455374","187","21.5",35.3,"110.4","86.6","90.8","84","448","203","398","47",25.1,"15",8,5.1
"Báez, Pedro","520980","187","14.4",29.4,"109.5","87.3","91.9","84.2","423","176","394","57",30.5,"13",7,4.4
"Smith, Josh A.","595001","185","13.6",33,"109","86.1","88.6","84.8","428","176","385","55",29.7,"14",7.6,5.4
"Hudson, Daniel","543339","184","14.3",37.5,"113.5","85.5","89.6","83","471","187","406","53",28.8,"13",7.1,4.9
"Albers, Matt","458006","184","9.6",32.6,"113.4","89.3","93.9","87.2","446","170","405","70",38,"18",9.8,7.6
"Ohlendorf, Ross","456027","184","20.8",33.7,"108.7","88.3","91.2","87.8","425","193","404","68",37,"12",6.5,4.1
"Nuño, Vidal","573064","183","16.7",40.4,"117.1","87.9","91.5","84.8","428","190","384","51",27.9,"12",6.6,4.9
"Herrera, Kelvin","516969","182","12.5",28,"112.5","88.6","91.7","86.6","415","165","397","61",33.5,"9",4.9,3.2
"Jennings, Dan","543359","182","4.4",26.4,"111.7","87.7","91","86.3","387","147","387","59",32.4,"3",1.6,1.2
"Barnes, Matt","598264","182","9.6",36.3,"110.2","89.9","92.6","89.1","434","178","421","69",37.9,"10",5.5,3.5
"Cingrani, Tony","571561","182","13.5",26.4,"112","87.9","90.5","86.3","459","165","401","64",35.2,"7",3.8,2.6
"Musgrove, Joe","605397","182","11.4",35.7,"111.8","89.3","93.6","85.4","428","180","392","74",40.7,"11",6,4.3
"McGowan, Dustin","430661","181","5.1",28.7,"113.8","86.8","90.9","84.2","459","143","398","50",27.6,"7",3.9,2.5
"Wang, Chien-Ming","425426","181","8.4",36.5,"114.7","90.7","92.2","90.4","416","166","390","80",44.2,"13",7.2,5.6
"Wood, Travis","475243","180","18.7",30,"114.1","88.8","91.9","88.1","418","192","384","64",35.6,"7",3.9,2.8
"Kintzler, Brandon","445213","179","1.4",24,"111.8","88.6","91.6","87.2","450","129","407","72",40.2,"7",3.9,3.1
"Rogers, Taylor","573124","179","7.8",29.6,"112.2","89.7","93","88.2","425","158","390","73",40.8,"8",4.5,3
"Cahill, Trevor","502239","178","4.4",30.3,"110.5","88.3","93.8","85.9","435","151","388","58",32.6,"9",5.1,3.2
"Jeffress, Jeremy","502026","177","-0.9",31.6,"110.9","85.1","88.3","83.6","420","118","420","47",26.6,"2",1.1,0.8
"Barnette, Tony","501817","177","11.4",36.7,"111.1","86.7","90.1","84.2","418","169","410","52",29.4,"8",4.5,3.3
"Jenkins, Tyrell","592433","177","8.3",32.2,"110.6","90.5","95.1","87.1","456","177","399","66",37.3,"11",6.2,4.6
"Shaw, Bryan","543766","177","4.6",28.8,"112.7","86.4","90.1","85.1","427","138","404","48",27.1,"9",5.1,3.3
"Jones, Nate","518858","176","10.6",27.8,"109.6","89.6","92.8","88","417","165","388","65",36.9,"9",5.1,3.3
"Guerra, Deolis","500610","175","13.4",36.6,"113.8","87.4","91.4","85.6","445","173","399","58",33.1,"7",4,3.2
"Broxton, Jonathan","455009","175","8.6",37.1,"110.3","85.4","88.2","83.6","410","161","383","46",26.3,"9",5.1,3.5
"Johnson, Jim","462382","175","4.2",29.1,"111.7","89","93.8","86.7","445","148","414","67",38.3,"10",5.7,3.8
"Givens, Mychal","571710","175","15.7",38.3,"109.4","85.3","89.5","81.4","434","189","392","46",26.3,"6",3.4,1.9
"Detwiler, Ross","446321","174","12.2",33.9,"115.2","89.8","94.3","86.8","423","177","402","63",36.2,"11",6.3,5
"Thompson, Jake","622097","173","13.7",31.2,"110.4","89.6","92.9","88.3","439","171","390","64",37,"12",6.9,5.1
"Ryan, Kyle","594986","173","6.3",24.3,"114.3","88.6","93.2","86.5","425","145","424","64",37,"7",4,3.1
"Claudio, Alex","592222","172","2.4",26.2,"109.6","87.4","91.7","86.1","402","127","383","53",30.8,"3",1.7,1.4
"Strickland, Hunter","519326","172","9.9",32.6,"113.6","89.5","92.3","87.9","416","171","389","59",34.3,"9",5.2,3.6
"Greene, Shane","572888","171","11.9",29.8,"110.8","85.4","90","83.9","426","148","399","50",29.2,"8",4.7,3.1
"Miranda, Aríel","664641","170","21.2",34.7,"115.4","89.6","94.2","86.1","450","204","389","66",38.8,"14",8.2,6
"Harris, Will","501789","170","5.7",23.5,"110.7","89.8","93.4","88.4","444","136","401","60",35.3,"5",2.9,2
"Treinen, Blake","595014","169","-1.1",20.7,"109.2","86.7","89.8","85.7","418","126","401","48",28.4,"5",3,1.9
"Wilson, Justin","458677","168","8.6",22.6,"114.5","88","91.9","87.2","422","142","392","50",29.8,"8",4.8,3.2
"Jepsen, Kevin","448178","168","18.8",32.1,"112.5","92.1","94.9","91.3","442","201","392","73",43.5,"11",6.5,4.9
"Bush, Matt","456713","167","11.3",33.5,"114.7","86.1","90.5","83.2","423","163","405","46",27.5,"7",4.2,2.9
"Triggs, Andrew","592811","167","7.4",30.5,"110.4","89.7","93.5","87.4","435","156","418","64",38.3,"7",4.2,2.9
"Rodney, Fernando","407845","167","4.7",29.3,"110.3","85.6","88.5","84","420","142","391","45",26.9,"4",2.4,1.4
"Vincent, Nick","543883","166","20.7",31.9,"109.3","87","89.7","85","430","186","392","50",30.1,"10",6,4
"Ramos, AJ","573109","166","15",36.7,"111.4","87","91.9","83.8","417","174","417","52",31.3,"5",3,1.8
"Wood, Alex","622072","165","8.1",28.5,"109.2","88.9","93.7","86.7","413","152","391","57",34.5,"8",4.8,3.1
"Ramos, Cesár","459987","164","11.9",37.8,"113.2","88.1","92.7","84.1","429","177","397","58",35.4,"13",7.9,6.1
"Reed, Cody","642003","163","5",30.1,"112.3","90","95.2","85.8","450","164","405","62",38,"15",9.2,6.6
"Clippard, Tyler","461325","163","24.2",32.5,"111.1","86.3","91.3","81.3","437","203","397","45",27.6,"8",4.9,3.1
"Barrett, Jake","545332","163","11.6",31.3,"116.8","90.8","95.8","88.4","443","188","426","70",42.9,"13",8,5.2
"Morin, Mike","573046","162","16.9",29,"110.3","86.6","91.1","84.4","431","171","399","48",29.6,"9",5.6,4
"Britton, Zack","502154","162","-8.4",15.4,"108.8","88.6","93.6","87.5","410","101","410","44",27.2,"4",2.5,1.6
"Rodríguez, Francisco","408061","161","7.2",23,"111.8","90.1","96.6","86.2","407","151","400","64",39.8,"11",6.8,4.7
"Hahn, Jesse","534910","161","8",34.8,"111","87.6","91.5","85.1","431","153","403","54",33.5,"12",7.5,5.9
"Wittgren, Nick","621295","160","13.3",36.3,"111.7","90","92.3","88.8","433","184","418","56",35,"10",6.3,4.7
"Wilhelmsen, Tom","452666","160","9.8",29.4,"110.6","89.4","94.2","87.2","432","168","403","63",39.4,"13",8.1,6.2
"Storen, Drew","519322","160","9.8",30,"116.9","88.8","93.2","85.9","431","157","391","58",36.3,"11",6.9,4.8
"Robertson, David","502085","159","12.6",28.3,"107.4","87.1","91.5","85.3","417","165","393","45",28.3,"10",6.3,3.7
"Kontos, George","502004","159","11.1",30.2,"111.4","86.4","90.1","83","407","160","394","45",28.3,"4",2.5,1.9
"Hembree, Heath","592390","159","15.2",34,"112.7","88.5","92.4","85.1","440","186","399","65",40.9,"11",6.9,4.9
"Howell, J.P.","434442","158","4.1",32.3,"110.2","86.7","88.7","86.1","449","144","419","43",27.2,"6",3.8,2.7
"Giles, Ken","571704","157","12.7",36.3,"109.5","88.5","91","86.7","424","184","387","52",33.1,"11",7,3.8
"Duke, Zach","435043","157","7",24.8,"110.5","84.7","85.8","85.4","398","118","385","38",24.2,"4",2.5,1.6
"Cishek, Steve","518553","157","14.3",35,"114.4","87.4","91.6","84.5","435","176","398","44",28,"8",5.1,3.1
"Siegrist, Kevin","543779","155","19.9",27.7,"109.6","85.6","91","80.6","429","196","405","38",24.5,"11",7.1,4.4
"Law, Derek","571882","155","8.4",32.3,"112","88.3","92.8","85.1","415","167","408","47",30.3,"8",5.2,3.7
"Estévez, Carlos","608032","154","15.3",26.6,"109.1","88.4","91.2","88.3","420","179","407","56",36.4,"11",7.1,4.5
"McAllister, Zach","502083","154","17.9",29.9,"112.5","89.4","93.4","86.6","412","189","391","57",37,"11",7.1,4.7
"Clevinger, Mike","605182","154","16",37.7,"115.7","87.5","92.1","84.3","444","179","409","41",26.6,"12",7.8,5.2
"Feliz, Michael","593140","153","11.5",32,"109.3","89.5","93.1","86.5","436","186","395","63",41.2,"12",7.8,4.4
"Smith, Joe","501925","153","8.3",33.3,"112.4","91.5","94","90.7","451","165","415","60",39.2,"10",6.5,4.6
"Flynn, Brian","543169","153","7.5",23.5,"112.3","89","93.8","88","438","149","399","52",34,"9",5.9,4.1
"Lowe, Mark","450275","153","16.7",37.3,"115.9","91.2","94.5","89.1","465","196","397","66",43.1,"15",9.8,6.7
"Casilla, Santiago","433586","152","13.7",27,"109.4","87.3","91.1","86.2","434","155","388","47",30.9,"9",5.9,3.7
"Ross Jr., Robbie","543726","151","8.2",31.8,"107.3","87.1","89.6","85.7","410","146","369","53",35.1,"9",6,3.8
"Gant, John","607231","150","12.8",36,"113.5","88.9","92.8","87.3","430","173","400","59",39.3,"11",7.3,5
"Allen, Cody","592102","150","12.5",34,"111.4","91.1","95.6","88.2","406","182","390","61",40.7,"14",9.3,5.3
"McGee, Jake","459429","148","14.3",37.2,"110.9","89.9","91.4","89.4","465","189","430","56",37.8,"13",8.8,6.3
"Barraclough, Kyle","607457","147","6.4",34,"111.1","87.6","90.8","86.2","409","141","409","47",32,"3",2,1
"Thornburg, Tyler","592804","146","18.9",33.6,"109.8","88.9","93.3","85.5","419","191","403","57",39,"8",5.5,3
"Krol, Ian","571871","145","4",26.2,"113.8","88.4","91.5","87","434","132","417","42",29,"9",6.2,4.1
"Skaggs, Tyler","572140","144","9.1",35.4,"111.6","90","95","86.1","429","177","403","58",40.3,"14",9.7,6.4
"Betances, Dellin","476454","144","7",29.2,"109.4","86.6","92.3","83.5","426","140","399","44",30.6,"5",3.5,1.7
"Schugel, A.J.","519263","144","11.8",34.7,"114.6","90","92.5","88.7","415","172","403","61",42.4,"9",6.3,4.4
"De La Rosa, Rubby","523989","144","6.8",33.3,"115.9","88.6","93.5","85.9","439","175","406","44",30.6,"7",4.9,3.2
"Harrell, Lucas","449173","143","9.9",37.1,"113.2","89.4","91.4","87.7","455","184","402","45",31.5,"5",3.5,2.4
"Gregerson, Luke","502381","143","3.2",19.6,"107.8","87.8","95","84","413","131","391","50",35,"7",4.9,3
"Miller, Andrew","453192","141","5.8",28.4,"112.3","87.3","91.8","84.8","446","147","399","43",30.5,"8",5.7,2.9
"Tazawa, Junichi","547749","139","16.9",36.7,"110.7","90.3","93.7","89.2","426","185","405","55",39.6,"11",7.9,5.3
"Coleman, Louis","488786","139","16.4",36,"110.4","87.6","92.4","82.2","422","191","407","41",29.5,"10",7.2,4.7
"Colomé, Alex","517008","138","7.8",30.4,"109.9","90","94.1","87.5","425","159","387","52",37.7,"6",4.3,2.7
"Buchter, Ryan","488748","136","28.4",36.8,"112.1","88.5","91.2","89.2","402","222","386","44",32.4,"8",5.9,3.2
"Grilli, Jason","276351","136","17.9",37.5,"111.5","90","91.9","88.8","421","222","384","47",34.6,"10",7.4,4
"Grimm, Justin","518748","136","11.9",36,"110.1","89.2","92.4","86.8","446","190","410","46",33.8,"11",8.1,4.9
"Rzepczynski, Marc","519240","136","-0.8",20.6,"112.7","87.2","92.9","85.9","410","106","410","45",33.1,"2",1.5,0.9
"Feliz, Neftalí","491703","135","16.6",32.6,"111.1","89.2","92.2","87.1","456","190","412","50",37,"14",10.4,6.4
"Jansen, Kenley","445276","134","22.7",28.4,"110","86.4","89.7","84.5","410","200","390","33",24.6,"7",5.2,2.8
"Diekman, Jake","518617","133","11.2",30.1,"111.1","87.6","91.3","85.3","395","162","388","43",32.3,"7",5.3,3.2
"Kelley, Shawn","518875","133","20.6",27.1,"112.9","89.9","93.2","89.8","417","192","389","49",36.8,"9",6.8,4
"Benoit, Joaquín","276542","127","15.5",33.9,"111.1","88.2","90.6","87.2","395","178","380","41",32.3,"6",4.7,2.9
"Romero, Enny","544836","126","16.3",38.1,"111.3","90.5","92.5","89.9","424","188","399","51",40.5,"9",7.1,4.4
"Chapman, Aroldis","547973","114","9.8",33.3,"109.4","87.7","92.1","84.8","402","162","376","39",34.2,"2",1.8,0.9
"Díaz, Edwin","621242","111","13.1",32.4,"108.6","87.9","90.2","87.3","424","153","410","37",33.3,"6",5.4,2.8
"Kimbrel, Craig","518886","103","20.9",35.9,"111.4","89.9","94.6","88.7","426","207","388","34",33,"6",5.8,2.7
