"last_name, first_name","player_id","attempts","avg_hit_angle","anglesweetspotpercent","max_hit_speed","avg_hit_speed","fbld","gb","max_distance","avg_distance","avg_hr_distance","ev95plus","ev95percent","barrels","brl_percent","brl_pa"
"Andrus, Elvis","462101","447","9",32.4,"108.4","87.4","90.5","86.5","420","156","394","142",31.8,"8",1.8,1.4
"Crawford, Brandon","543063","447","12.9",33.6,"109.4","88.9","93.1","85.6","424","180","382","155",34.7,"24",5.4,3.9
"Ozuna, Marcell","542303","446","10.9",32.3,"113.8","90.8","94","89.6","447","173","406","188",42.2,"35",7.8,5.8
"Mercer, Jordy","474568","445","11.1",27.9,"106.4","86.9","89.8","85.6","466","153","399","117",26.3,"10",2.2,1.7
"Yelich, Christian","592885","445","2.7",31.9,"113.6","92.6","96.7","90.5","451","146","404","222",49.9,"43",9.7,6.5
"Myers, Wil","571976","444","10.1",36.7,"113.2","88.6","92.7","85.4","453","170","401","174",39.2,"31",7,4.6
"Votto, Joey","458015","444","11.6",40.5,"109","89.6","93.6","85","420","185","396","177",39.9,"43",9.7,6.4
"Morales, Kendrys","434778","443","11.3",34.5,"115.6","92.8","96.4","89.8","459","190","410","221",49.9,"48",10.8,7.8
"Trumbo, Mark","444432","443","15.1",31.8,"117.2","92.8","96.8","91","458","195","410","198",44.7,"69",15.6,10.3
"Correa, Carlos","621043","441","7",32.9,"118.2","91","95","88.6","462","157","408","192",43.5,"34",7.7,5.2
"Heyward, Jason","518792","440","10.7",28.9,"110.8","86.8","89.6","86.9","409","163","383","136",30.9,"13",3,2.2
"Hechavarría, Adeiny","588751","440","8",29.8,"106.7","88.1","89.6","88","419","157","389","138",31.4,"5",1.1,0.9
"García, Adonis","611177","439","7.9",30.1,"108.9","89","91.7","88.3","435","154","393","153",34.9,"23",5.2,4.1
"Hernández, César","514917","438","5",29.9,"106.5","87","90.9","85.1","407","134","378","128",29.2,"8",1.8,1.3
"Goldschmidt, Paul","502671","437","11",33,"112","91","94.9","88.5","439","176","411","186",42.6,"34",7.8,4.8
"Cruz, Nelson","443558","437","11.2",34.8,"116.3","94.6","99.3","91.6","459","186","413","229",52.4,"72",16.5,10.8
"Frazier, Todd","453943","435","20.5",31.5,"113.5","89.1","93.9","85.9","431","192","399","155",35.6,"44",10.1,6.6
"Ramirez, Hanley","434670","433","9.3",29.6,"114.9","90.6","94.9","89.6","455","166","397","182",42,"45",10.4,7.3
"Pagán, Ángel","434636","432","12.4",36.1,"107","85.7","87.4","85.5","427","165","390","94",21.8,"13",3,2.4
"Semien, Marcus","543760","431","15.4",31.8,"108.4","88","92.9","83.3","455","191","399","152",35.3,"29",6.7,4.7
"Iglesias, José","578428","427","8.3",29,"111","83.6","86.9","83","424","138","379","89",20.8,"3",0.7,0.6
"Panik, Joe","605412","425","13",30.6,"106.8","86.3","90.1","84.7","419","170","389","114",26.8,"19",4.5,3.6
"Villar, Jonathan","542340","424","4.7",28.8,"114","90.3","94.5","88.2","436","148","399","162",38.2,"27",6.4,4
"Harrison, Josh","543281","423","13",36.4,"103.3","86.5","89.5","84","410","181","388","97",22.9,"9",2.1,1.7
"Freeman, Freddie","518692","423","17.3",44.7,"114.6","91.3","95.6","85.3","448","214","396","189",44.7,"56",13.2,8.1
"Granderson, Curtis","434158","420","18.7",33.8,"109.1","87.8","91.6","83.5","442","192","388","139",33.1,"29",6.9,4.6
"Bradley Jr., Jackie","598265","420","10.1",29,"109.1","90.3","94.5","87.6","430","170","398","165",39.3,"36",8.6,5.7
"Cabrera, Asdrúbal","452678","420","15.5",36.4,"107.7","88.9","92.3","86","416","184","381","140",33.3,"24",5.7,4.2
"Ramirez, Alexei","493351","418","9",30.9,"105.5","84.5","86.9","83.7","403","137","381","100",23.9,"2",0.5,0.4
"Trout, Mike","545361","417","13.8",37.6,"117.1","90.9","94.3","87.2","446","197","412","168",40.3,"60",14.4,8.8
"Bruce, Jay","457803","416","14.8",35.8,"111.8","88.9","93","84.5","452","194","397","159",38.2,"35",8.4,5.9
"Braun, Ryan","460075","416","4.6",27.2,"114.7","90","94.5","88.2","450","154","403","162",38.9,"35",8.4,6.2
"Simmons, Andrelton","592743","415","4.5",29.6,"105.8","86.7","89.2","85.4","409","136","397","123",29.6,"5",1.2,1
"Polanco, Gregory","570256","415","14",34.5,"113.7","89.9","94","87.7","461","184","399","166",40,"25",6,4.3
"Suárez, Eugenio","553993","413","16",38.3,"108.8","86.6","90.9","83","465","181","398","120",29.1,"26",6.3,4.1
"Realmuto, J.T.","592663","412","9.8",28.4,"109.7","88.6","92.5","87.4","432","150","402","145",35.2,"16",3.9,2.9
"Alonso, Yonder","475174","412","11.2",33.3,"110.6","88.6","92.2","87.1","431","166","392","154",37.4,"17",4.1,3.2
"Mazara, Nomar","608577","411","8.6",32.6,"117.8","88","91.4","86.2","491","156","416","144",35,"28",6.8,4.9
"Vogt, Stephen","519390","410","19.4",40.7,"108.4","85.9","90","80.9","413","199","391","110",26.8,"21",5.1,3.9
"Ramos, Wilson","467092","407","4.8",32.7,"111.5","90.8","96","87.4","455","154","405","176",43.2,"30",7.4,5.7
"Mauer, Joe","408045","403","3.8",36.5,"108","89.9","94.3","86.2","405","150","378","173",42.9,"24",6,4.2
"Miller, Brad","543543","402","12",29.6,"113.1","90.6","94.3","90","446","181","406","171",42.5,"39",9.7,6.5
"Harper, Bryce","547180","399","15.2",30.1,"112.7","88.9","92.7","86.9","461","178","409","144",36.1,"29",7.3,4.6
"Utley, Chase","400284","399","11.9",35.6,"107.5","87.7","91.4","84.8","433","172","398","135",33.8,"17",4.3,3
"Belt, Brandon","474832","398","21.2",42.2,"106.1","87.2","91.6","80","457","217","401","129",32.4,"45",11.3,6.9
"Perez, Salvador","521692","397","18.9",29.5,"112.7","88.8","92.5","88.5","432","186","396","150",37.8,"25",6.3,4.6
"Russell, Addison","608365","396","15.2",32.3,"108.1","87.6","92.3","84.4","465","182","399","125",31.6,"37",9.3,6.2
"Duvall, Adam","594807","396","19.2",36.1,"110.7","88.6","94.4","82.5","457","203","401","164",41.4,"48",12.1,7.9
"Tulowitzki, Troy","453064","395","14.2",33.7,"111.1","90","93.9","87.4","454","184","396","161",40.8,"38",9.6,7
"Tomás, Yasmany","630111","395","10",33.7,"114.3","90.6","95.1","87.4","460","189","407","166",42,"42",10.6,7.5
"Davis, Khris","501981","394","13.3",31.5,"115.9","92","97.9","86.8","467","194","408","190",48.2,"67",17,11
"Lucroy, Jonathan","518960","394","14.5",37.6,"110.9","87.6","91.4","85.1","429","186","398","138",35,"29",7.4,5.3
"Kendrick, Howie","435062","394","1.7",26.9,"111","90.5","93.6","88.8","434","134","389","166",42.1,"23",5.8,4.2
"Upton, Justin","457708","393","15.5",33.3,"114.4","91.3","94.9","89.9","453","194","410","179",45.5,"49",12.5,7.8
"Werth, Jayson","150029","392","15",31.9,"114.7","91.4","92.7","91.8","453","186","411","175",44.6,"29",7.4,4.8
"Gennett, Scooter","571697","387","12.3",34.4,"108.5","86.9","89","86.4","437","173","393","95",24.5,"15",3.9,2.8
"Marte, Starling","516782","386","9.2",35.8,"111.6","87.5","92.6","83.9","443","161","415","143",37,"21",5.4,4
"Forsythe, Logan","523253","386","13.6",38.9,"109.4","90","93.5","86.4","432","186","397","150",38.9,"29",7.5,5.1
"Cozart, Zack","446359","385","15.2",31.4,"105.6","86.3","89.4","84.1","444","174","392","106",27.5,"9",2.3,1.8
"Cuthbert, Cheslor","596144","382","12.4",27,"111.7","89.3","91.7","89.9","427","156","392","141",36.9,"9",2.4,1.8
"Martin, Leonys","547982","380","12.9",30.3,"111.5","87.6","90.9","86.8","419","162","383","119",31.3,"19",5,3.3
"Aoki, Norichika","493114","378","3",23.5,"104.8","87.2","89.7","86.5","402","125","383","94",24.9,"3",0.8,0.6
"Dickerson, Corey","572816","378","18.1",34.1,"112.7","89","92.9","85.5","448","197","398","144",38.1,"42",11.1,7.7
"Cespedes, Yoenis","493316","377","16.3",32.9,"114.6","91.7","95.1","90.4","457","192","407","179",47.5,"37",9.8,6.8
"Crisp, Coco","424825","374","13.7",36.1,"106.4","85.5","88.5","82.5","417","179","389","87",23.3,"9",2.4,1.8
"Gonzalez, Marwin","503556","373","9.3",30.3,"110.2","89.3","94.1","85.8","440","157","392","134",35.9,"20",5.4,3.9
"Lamb, Jake","571875","373","10.4",34.6,"111.6","91.3","96.1","88.1","453","189","406","162",43.4,"43",11.5,7.2
"Carpenter, Matt","572761","372","18.2",43,"111.1","90.7","93.8","84.8","439","218","398","156",41.9,"42",11.3,7.4
"Napoli, Mike","435063","368","18.5",33.2,"114.2","89.6","96.3","82.9","463","194","413","145",39.4,"49",13.3,7.6
"Drury, Brandon","592273","365","9.3",31.5,"113.3","88.8","92.8","87.3","445","165","406","134",36.7,"25",6.8,5
"Marte, Ketel","606466","362","7",28.7,"113.5","85.8","87.2","87","400","136","400","72",19.9,"1",0.3,0.2
"Orlando, Paulo","449181","358","8.3",28.5,"111.6","89.6","93","88.7","446","155","411","134",37.4,"19",5.3,3.9
"Valencia, Danny","502143","358","9.8",35.2,"113.8","90.1","94","88.7","456","161","411","147",41.1,"28",7.8,5.4
"Owings, Chris","572008","354","8.6",28.8,"107.9","88.1","91.3","86","415","168","397","116",32.8,"10",2.8,2.1
"Headley, Chase","452104","354","11.9",33.6,"109","87.2","90.1","85.4","433","165","391","117",33.1,"21",5.9,4
"Espinosa, Danny","457787","353","14.8",26.3,"112.2","90.1","94.8","86.2","421","183","399","118",33.4,"29",8.2,4.8
"Carter, Chris","474892","353","18.6",36.3,"114.3","91.7","97","84.8","465","223","412","163",46.2,"62",17.6,9.6
"Aybar, Erick","430947","352","6.2",26.7,"107.5","85","87.5","84.1","403","133","380","53",15.1,"2",0.6,0.4
"Díaz, Aledmys","649557","352","12.6",30.1,"112.2","89.5","92.7","88","440","178","403","138",39.2,"16",4.5,3.5
"Shaw, Travis","543768","351","16",34.2,"112.3","88.7","92.8","85.6","449","196","407","120",34.2,"28",8,5.3
"Davis, Rajai","434658","351","14.5",29.9,"107.7","86.5","89.8","84.8","426","163","399","105",29.9,"12",3.4,2.4
"Davis, Chris","448801","350","17.2",35.7,"111.2","91.1","96.2","85.9","446","212","405","154",44,"53",15.1,8
"Solarte, Yangervis","500208","345","12.9",27.5,"110.2","88.5","91.4","87.7","440","171","393","115",33.3,"13",3.8,2.9
"Hardy, J.J.","429666","344","12.3",29.4,"109.1","90.2","92.9","89.5","423","167","377","135",39.2,"13",3.8,3
"Upton, B.J.","425834","344","9.2",31.1,"110.7","88.3","92.3","85.5","446","161","409","126",36.6,"20",5.8,3.7
"Reddick, Josh","502210","343","14.3",31.8,"109","88.1","90.3","87.7","426","172","391","112",32.7,"12",3.5,2.7
"Moreland, Mitch","519048","342","14.4",33.6,"112.5","90.6","94.9","88.6","456","184","414","135",39.5,"33",9.6,6.6
"Wieters, Matt","446308","342","16.4",34.5,"110.2","87.9","92.6","84","439","187","389","113",33,"25",7.3,5.4
"Martinez, J.D.","502110","337","13.4",38,"114.7","91.5","96.2","86.8","439","190","397","159",47.2,"48",14.2,9.3
"Cron, C.J.","543068","337","12.4",33.8,"115.4","89.5","93.1","87.3","467","182","408","132",39.2,"28",8.3,6.3
"Fowler, Dexter","451594","337","12.4",37.1,"109.6","88.1","90.5","86.4","439","184","398","114",33.8,"19",5.6,3.4
"Saunders, Michael","459431","337","11.1",33.2,"110.4","90","94.2","86.7","422","180","388","150",44.5,"26",7.7,4.7
"McCann, Brian","435263","332","18.9",31.9,"109","88.9","92.1","87.9","450","191","390","119",35.8,"19",5.7,3.9
"Walker, Neil","435522","331","18",36.6,"108.2","89.1","92.7","85.6","423","193","394","124",37.5,"24",7.3,5.2
"Hamilton, Billy","571740","330","10.5",28.8,"106.8","83.4","84.9","83.2","385","144","366","38",11.5,"1",0.3,0.2
"Zimmerman, Ryan","475582","329","9.1",28.9,"113.9","92.6","95.8","91.7","421","164","404","150",45.6,"23",7,4.9
"Travis, Devon","581527","325","11.4",34.2,"107.3","87","90.6","85.3","434","164","396","101",31.1,"13",4,3
"Gattis, Evan","594828","325","12.9",32.6,"114","89.4","93.6","87.5","439","184","399","116",35.7,"34",10.5,6.8
"Bautista, José","430832","324","14.8",30.6,"115.3","91.5","96.4","90","436","179","387","148",45.7,"27",8.3,5.2
"Hill, Aaron","431094","323","15.9",35.3,"105.1","86.7","89.4","85.5","404","186","385","86",26.6,"4",1.2,0.9
"Chisenhall, Lonnie","502082","322","18",33.2,"108.7","86.2","88.2","86.9","425","176","390","80",24.8,"9",2.8,2.2
"Revere, Ben","519184","320","5.5",28.7,"102.9","83.6","86.3","82.2","395","137","388","52",16.3,"2",0.6,0.5
"Pérez, Hernán","541650","317","12.4",34.1,"108.2","88.8","90","88.6","460","172","392","121",38.2,"12",3.8,2.8
"Cain, Lorenzo","456715","317","9.2",35.6,"110.7","88.6","89.2","89.1","445","160","402","106",33.4,"14",4.4,3.2
"Báez, Javier","595879","316","14.1",25.6,"112.3","88.4","92.2","86.3","425","170","390","102",32.3,"18",5.7,4
"Lind, Adam","452252","314","10.8",33.8,"112.8","91.2","95.2","88.9","444","181","399","134",42.7,"27",8.6,6.3
"Giavotella, Johnny","543213","314","9.7",30.6,"104.7","85.7","88.4","84.6","399","151","380","69",22,"5",1.6,1.4
"Martin, Russell","431145","313","10",29.4,"110.7","89.2","93.8","86.2","444","168","398","126",40.3,"29",9.3,5.4
"Holliday, Matt","407812","312","8.6",27.9,"115.5","93.1","96.7","92.1","466","171","399","149",47.8,"25",8,5.9
"Barnhart, Tucker","571466","310","9.6",39,"105.1","86.1","90.2","82.3","403","163","377","72",23.2,"8",2.6,1.9
"Kepler, Max","596146","309","8.5",30.1,"115.4","89.7","90.9","90.6","442","168","396","116",37.5,"12",3.9,2.7
"Jaso, John","444379","308","7.7",32.8,"106.1","86.3","89.8","84.4","418","156","393","99",32.1,"15",4.9,3.5
"Loney, James","425766","308","13",34.1,"108.9","87.5","89.3","86.8","426","166","380","97",31.5,"5",1.6,1.4
"Grichuk, Randal","545341","306","16.3",27.8,"114.2","91.4","95.1","89.5","443","187","407","141",46.1,"30",9.8,6.3
"Castellanos, Nick","592206","305","16.9",48.2,"109.2","89.4","94.1","80.7","437","216","400","119",39,"44",14.4,9.8
"Gyorko, Jedd","576397","305","14.9",36.1,"108.2","87.7","93.2","82.2","456","190","402","110",36.1,"30",9.8,6.8
"Pence, Hunter","452254","303","5.5",26.1,"113.7","91","95.4","89","458","148","403","125",41.3,"21",6.9,4.8
"Suzuki, Kurt","435559","302","14.6",31.5,"106.3","87.3","90.5","85.7","423","173","383","92",30.5,"8",2.6,2.1
"García, Avisaíl","541645","300","5.4",31.3,"117.1","90.2","95.2","87.4","465","149","414","120",40,"24",8,5.3
"Anderson, Tim","641313","300","6.6",30,"108.1","87.8","91.5","86.1","427","146","396","103",34.3,"16",5.3,3.7
"Castillo, Welington","456078","299","12.9",34.1,"112.1","88.8","92.1","85.7","438","185","391","112",37.5,"18",6,3.9
"Gordon, Alex","460086","298","15.2",35.2,"107.6","87.8","92.6","82.8","436","189","407","109",36.6,"26",8.7,5.1
"Parra, Gerardo","467827","298","4.9",32.9,"108.1","87.4","93","83.4","439","155","417","96",32.2,"15",5,3.9
"Freese, David","501896","295","2.2",31.2,"111.2","91","95.3","88.7","439","135","395","143",48.5,"24",8.1,4.9
"Kiermaier, Kevin","595281","293","14",29.7,"111.4","87.9","91.4","88.2","430","160","388","95",32.4,"13",4.4,3.1
"Bourn, Michael","456422","293","8.3",32.4,"105.1","85.1","88.9","82.1","408","159","400","51",17.4,"9",3.1,2.2
"Smith, Seth","452234","293","8.3",32.1,"111.6","89.5","94.6","86.2","432","157","403","119",40.6,"26",8.9,5.9
"Suzuki, Ichiro","400085","290","7.4",36.2,"105.5","84.2","86.6","83.6","392","143","369","58",20,"2",0.7,0.5
"Duffy, Matt","622110","286","7.3",34.6,"108.7","87.3","90.1","85.3","424","155","403","87",30.4,"10",3.5,2.7
"Peterson, Jace","607054","286","3.7",31.5,"108.1","88.2","90.7","86.9","437","140","393","94",32.9,"9",3.1,2.2
"Teixeira, Mark","407893","284","12.8",33.1,"109.6","88.4","93.1","85.6","444","171","385","106",37.3,"21",7.4,4.8
"Escobar, Eduardo","500871","283","15.1",32.5,"107.7","85.6","89.5","83.5","448","171","392","69",24.4,"9",3.2,2.4
"Reynolds, Mark","448602","283","12.2",33.2,"111.8","87.9","92.3","84.1","484","167","413","105",37.1,"17",6,3.9
"Maybin, Cameron","457727","283","4.6",27.2,"112.5","87.9","89.7","87.9","410","131","367","91",32.2,"8",2.8,2
"Norris, Derek","519083","279","18.9",38,"109","87.4","91.6","84.2","421","188","387","91",32.6,"15",5.4,3.3
"Pederson, Joc","592626","279","15.3",30.8,"112.3","92.3","97.1","90.2","463","186","408","131",47,"35",12.5,7.4
"Gómez, Carlos","460576","278","11.1",29.9,"112.3","87.8","93.4","84","445","152","411","89",32,"18",6.5,4
"Moss, Brandon","461235","277","22.5",37.2,"113.5","88.5","93.5","82.2","454","223","400","108",39,"37",13.4,8
"Lowrie, Jed","476704","277","11.9",38.3,"107","86","89","83.7","406","166","345","68",24.5,"2",0.7,0.5
"Rupp, Cameron","519237","276","9",28.6,"113.6","91.3","94.9","88.9","465","169","409","130",47.1,"25",9.1,6
"Grandal, Yasmani","518735","275","12.4",28.4,"111","91.3","96","88.6","449","184","410","123",44.7,"34",12.4,7.4
"Stanton, Giancarlo","519317","275","13.9",29.5,"120.1","93.9","97","93.9","504","187","423","131",47.6,"43",15.6,9.2
"Souza Jr., Steven","519306","273","13",37.4,"113.6","89.9","94.6","85.4","438","178","401","104",38.1,"29",10.6,6.2
"Strange-Gordon, Dee","543829","273","3.7",26,"101.5","82.8","85.5","81.6","377","121","377","38",14,"0",0,0
"Dietrich, Derek","518618","272","13",39.3,"110.6","85.5","91.2","81","432","179","407","87",32,"22",8.1,5.3
"Jay, Jon","445055","271","7",34.3,"103.4","86.1","89.1","84.2","406","137","376","63",23.2,"3",1.1,0.8
"Bourjos, Peter","488721","271","7.8",26.2,"112.1","88.1","91.1","87.1","412","147","398","89",32.8,"7",2.6,1.8
"Fielder, Prince","425902","268","11.5",32.1,"113","88.8","92.1","87.4","437","171","414","85",31.7,"16",6,4.3
"Morrison, Logan","489149","266","12",32,"113.7","90.5","95.7","87.6","444","174","408","111",41.7,"20",7.5,5
"Wong, Kolten","543939","266","10.9",29.7,"107.5","86.8","88.5","86.2","401","168","385","70",26.3,"8",3,2.2
"Puig, Yasiel","624577","263","11.7",24.7,"114.6","90.4","94.6","90.8","439","151","395","108",41.1,"17",6.5,4.6
"Hicks, Aaron","543305","263","10.7",28.5,"107.6","89.1","92.5","87.4","446","166","379","92",35,"12",4.6,3.3
"Plouffe, Trevor","461858","263","12.3",29.3,"110.7","90.2","93.9","88.9","436","171","396","106",40.3,"17",6.5,4.9
"Sanó, Miguel","593934","262","16.9",32.4,"114.2","92.4","96.9","86.8","451","211","405","129",49.2,"37",14.1,7.5
"Cervelli, Francisco","465041","259","6.4",27.4,"107.8","86.5","91.8","83.4","393","139","352","80",30.9,"4",1.5,1
"Kim, Hyun Soo","547957","255","6.5",30.2,"111.8","90.5","92.9","89.8","421","166","390","93",36.5,"13",5.1,3.8
"Rasmus, Colby","458675","253","18.2",30.8,"109.4","88.5","93.2","83.6","436","194","411","93",36.8,"21",8.3,5
