"last_name, first_name","player_id","attempts","avg_hit_angle","anglesweetspotpercent","max_hit_speed","avg_hit_speed","fbld","gb","max_distance","avg_distance","avg_hr_distance","ev95plus","ev95percent","barrels","brl_percent","brl_pa"
"Sanmartin, Reiver","665665","180","4.6",29.4,"110.9","86","93","80.6","422","136","383","64",35.6,"13",7.2,5.1
"Shaw, Bryan","543766","179","8.3",34.1,"113.1","90.8","94.6","89.9","432","152","395","79",44.1,"12",6.7,4.6
"Bleier, Richard","542947","179","4.3",31.8,"111.9","89.6","91.6","88.6","444","137","407","73",40.8,"8",4.5,3.6
"McHugh, Collin","543521","178","15.3",33.1,"108.9","86.6","91.7","83.6","420","164","397","56",31.5,"9",5.1,3.3
"López, Reynaldo","625643","178","15.3",34.8,"119.1","89.4","92","88.5","405","163","383","70",39.3,"9",5.1,3.5
"Krehbiel, Joey","607216","178","13.4",32.6,"112.2","86.8","93","80.6","447","167","404","60",33.7,"13",7.3,5.3
"Loup, Aaron","571901","178","6.5",34.3,"111.3","88","92.9","84.6","420","148","382","61",34.3,"10",5.6,3.8
"Stephenson, Robert","596112","177","21",36.7,"112.3","90.6","94.2","86","447","206","412","74",41.8,"16",9,6.5
"King, John","667463","177","0.2",24.9,"113.5","90.7","94.4","89.3","408","111","386","79",44.6,"11",6.2,5
"Leiter Jr., Mark","643410","177","10.4",30.5,"116.8","87.2","94.6","82.6","466","152","413","61",34.5,"11",6.2,3.9
"Maton, Phil","664208","176","14.2",39.2,"110.2","85.1","90.4","80.1","432","166","395","52",29.5,"11",6.3,3.9
"Pruitt, Austin","643493","176","12.9",30.1,"112.4","88","92.5","85.2","445","158","411","60",34.1,"17",9.7,7.6
"Murfee, Penn","682171","176","19.5",35.8,"112.2","85.7","89.7","81.1","427","188","392","53",30.1,"9",5.1,3.3
"Finnegan, Kyle","640448","176","8.3",30.7,"114.3","90.2","92.4","90.3","456","147","403","77",43.8,"14",8,5.2
"Coleman, Dylan","669395","175","12.5",34.3,"108.7","86.4","93.3","81.2","418","167","398","64",36.6,"12",6.9,4.2
"Faedo, Alex","656412","174","19.1",45.4,"117.9","91.1","93.1","88.6","418","200","396","68",39.1,"17",9.8,7
"Pilkington, Konnor","663455","174","13.2",35.1,"113.4","89.2","94","84.6","422","175","397","78",44.8,"21",12.1,8.1
"Edwards Jr., Carl","605218","174","12.2",32.8,"111","87.7","92.5","84.2","439","158","406","62",35.6,"8",4.6,3.1
"Cabrera, Edward","665795","174","12.7",32.8,"115.6","86.7","91.7","82.2","442","154","412","58",33.3,"15",8.6,5.2
"Phelps, David","475479","173","16.1",36.4,"111.9","88.4","91.5","85.3","411","174","410","60",34.7,"9",5.2,3.3
"Cishek, Steve","518553","173","15",41.6,"114.1","87.3","93","81.7","441","172","406","64",37,"15",8.7,5.2
"Doval, Camilo","666808","173","-0.8",30.6,"110.3","85.9","92.6","81.5","408","120","383","63",36.4,"8",4.6,2.8
"Mantiply, Joe","573009","173","5.4",28.9,"110.9","86.5","93.4","82.4","437","131","421","65",37.6,"7",4,2.9
"Montero, Rafael","606160","172","7.9",29.7,"109.9","86.3","90.2","83.5","421","136","394","56",32.6,"5",2.9,1.9
"Davidson, Tucker","656353","172","10.8",30.8,"114.4","89.6","91.6","90","423","164","382","68",39.5,"9",5.2,3.7
"Underwood Jr., Duane","621249","172","7.3",36,"113.3","87.8","89.6","86.6","410","143","410","62",36,"6",3.5,2.3
"Heaney, Andrew","571760","172","17.8",34.3,"109.9","91.2","94.3","88","434","188","406","82",47.7,"19",11,6.1
"Puk, A.J.","640462","171","11.4",29.2,"111.1","86.9","92.9","84.6","444","151","383","60",35.1,"15",8.8,5.3
"Boxberger, Brad","502202","171","19.1",32.2,"110.2","86.4","90.1","84.6","460","173","416","58",33.9,"11",6.4,4.1
"Luetge, Lucas","476595","170","17.6",40.6,"112.4","85.2","89.6","83.2","400","169","376","40",23.5,"9",5.3,3.6
"García, Luis","472610","169","6.6",27.2,"114","89","92.9","88.5","416","126","396","65",38.5,"7",4.1,2.7
"Morgan, Eli","669212","169","19.5",35.5,"112","87.8","93","82.6","415","193","391","59",34.9,"15",8.9,5.9
"Smith, Will","519293","169","17.5",36.7,"112.8","88.9","93.6","83.4","404","182","378","70",41.4,"10",5.9,3.8
"García, Yimi","554340","169","18.9",26.6,"114","86.5","92.6","82.1","415","161","377","56",33.1,"11",6.5,4.5
"Santana, Dennis","642701","169","9.7",35.5,"112.6","86.6","91.7","83.9","402","152","384","56",33.1,"8",4.7,3.1
"Holmes, Clay","605280","165","-7.9",17.6,"112.2","89.1","92.7","88.4","441","78","406","71",43.8,"3",1.8,1.2
"Ruiz, José","614179","164","12.8",32.3,"111","89.1","94.4","85.6","425","170","388","77",47,"14",8.5,5.3
"Kennedy, Ian","453178","164","21.5",44.5,"112.9","92.2","94.5","88.6","428","217","394","74",45.1,"20",12.2,8.6
"Bickford, Phil","641360","164","18.4",28,"113","88.8","94.2","83.5","440","171","407","57",34.8,"19",11.6,7.7
"Stephan, Trevor","663986","163","10.2",27,"111.6","87.5","90.4","86.3","417","145","405","56",34.4,"5",3.1,1.9
"Pagán, Emilio","641941","163","12.7",35,"113.8","89.6","93","87.3","424","171","406","73",44.8,"16",9.8,5.8
"Tepera, Ryan","572193","163","16.1",30.1,"111.7","87.4","90.6","84.6","434","166","405","46",28.2,"9",5.5,3.9
"Ober, Bailey","641927","163","19.5",38,"112.3","90.1","93","86.6","437","200","403","60",36.8,"19",11.7,8.4
"Houck, Tanner","656557","163","4.5",33.7,"112.5","89.7","92.8","87.5","404","139","376","64",39.3,"8",4.9,3.2
"Richards, Trevor","670950","163","17",40.5,"110.5","89.4","93","85.2","439","195","399","64",39.3,"18",11,6.4
"Soto, Gregory","642397","162","7.7",34,"111","91.4","93.4","90.8","409","158","401","70",43.2,"10",6.2,3.8
"Davis, Austin","656354","162","16.9",37,"108.8","86.5","89.7","84.2","429","176","398","50",30.9,"12",7.4,4.5
"Stephens, Jackson","623451","162","8.8",32.7,"113.8","87","90.8","84.6","418","146","409","52",32.1,"8",4.9,3.4
"Oviedo, Johan","670912","162","10.6",25.3,"111.4","87.3","91.6","85.8","425","144","407","61",37.7,"10",6.2,4.1
"Neris, Hector","593576","161","16.6",36,"112.9","89.7","92.7","88.2","403","177","381","72",44.7,"11",6.8,4.2
"Colomé, Alex","517008","160","1.4",38.1,"115.2","90.2","96.4","85.3","452","149","407","75",46.9,"16",10,7.4
"Rogers, Taylor","573124","160","12.7",35,"110.5","88.6","92.5","85.7","457","170","413","65",40.6,"14",8.8,5.1
"Schreiber, John","670167","160","2.5",25,"108.4","87.2","92.7","84.1","434","130","409","63",39.4,"8",5,3.1
"Rucker, Michael","621074","159","13.4",27,"118.4","89.8","92.9","88.1","447","160","394","59",38.3,"13",8.2,5.7
"Givens, Mychal","571710","159","11.9",35.2,"112.6","87.6","93","84","409","161","396","60",38,"13",8.2,5
"Minter, A.J.","621345","159","18",32.1,"112.2","88.3","94.2","83","425","175","406","54",34,"14",8.8,5.2
"Chacín, Jhoulys","468504","159","12",37.7,"112.3","89.7","93","85.4","436","189","414","66",41.5,"13",8.2,5.9
"Romano, Jordan","605447","159","12.5",28.3,"114.8","90.3","92.8","89.4","425","167","398","73",45.9,"11",6.9,4.3
"Poche, Colin","621363","158","22.3",33.5,"110.8","86","91","85.1","424","176","395","49",31,"14",8.9,5.7
"Peralta, Wandy","593974","158","7.6",23.4,"111.6","85.5","90","83.7","413","120","405","50",31.6,"7",4.4,3.1
"Ottavino, Adam","493603","158","7.7",29.7,"112","84.8","89.3","82.3","435","138","397","47",29.7,"5",3.2,1.9
"Mayers, Mike","594577","158","16.9",34.2,"114","91.2","96.2","86.6","432","188","397","76",48.1,"20",12.7,9
"Hicks, Jordan","663855","158","1.4",28.5,"112.1","86.9","91.6","84.5","432","125","395","51",32.3,"11",7,4.2
"Floro, Dylan","571670","157","8.6",35,"112.3","87.4","91.5","84.2","428","158","397","51",32.5,"8",5.1,3.6
"Duran, Jhoan","661395","157","-1.1",25.5,"112.2","88.2","91.3","87.4","409","114","382","55",35,"7",4.5,2.6
"Pérez, Cionel","672335","157","5.1",33.1,"110.9","89.1","92.6","86.9","403","148","361","62",39.5,"10",6.4,4.3
"Estévez, Carlos","608032","157","17.6",38.2,"110.2","89.6","91.6","88.8","447","189","415","61",38.9,"12",7.6,5.1
"Beeks, Jalen","656222","156","9.6",31.4,"112.4","86.7","93","81.3","443","151","402","58",37.2,"13",8.3,5.2
"Kimbrel, Craig","518886","155","16",29.7,"110.7","90.7","93.3","88.9","435","169","403","68",43.9,"14",9,5.4
"Schmidt, Clarke","657376","155","13.5",34.2,"117.3","89.1","91.5","88.8","394","160","368","58",37.4,"15",9.7,6.4
"Trivino, Lou","642152","155","6.8",32.9,"112.4","88.7","94.6","86.3","424","139","396","73",47.1,"11",7.1,4.4
"Sawamura, Hirokazu","617228","154","8.8",32.5,"111.6","88.9","95.3","85.3","428","145","406","69",44.8,"11",7.1,5
"Elder, Bryce","693821","154","8.8",30.5,"112.8","88.2","92.9","86.3","451","145","412","53",34.4,"9",5.8,4
"Chafin, Andrew","605177","154","11",28.6,"115.4","87.5","92.7","85.2","410","141","390","52",33.8,"13",8.4,5.3
"Martin, Brett","656685","154","6.4",31.8,"111.2","89.5","93.2","87.2","412","143","391","61",39.6,"8",5.2,3.8
"Lange, Alex","656638","153","4.9",26.1,"109.9","86.1","93.3","82.1","416","133","403","55",35.9,"8",5.2,3
"Iglesias, Raisel","628452","151","17.5",39.1,"112.5","87.3","90.8","83.5","426","184","403","51",33.8,"16",10.6,6.5
"Snead, Kirby","669912","151","11.4",33.8,"109.5","87.8","90.7","85.3","437","167","411","58",38.4,"10",6.6,4.8
"Jansen, Kenley","445276","151","21.9",28.5,"117.2","87.1","90.9","82.4","438","187","411","49",32.5,"11",7.3,4.2
"Hentges, Sam","656529","151","-0.2",24.5,"113.2","88.8","93.3","87.4","425","114","404","53",35.1,"8",5.3,3.3
"Effross, Scott","664123","150","8.7",30,"108","87.3","92.5","84.4","411","150","403","56",37.3,"6",4,2.6
"Scott, Tanner","656945","149","7.6",40.9,"111.6","86.1","90.6","82.1","437","151","396","49",32.9,"8",5.4,2.8
"Sewald, Paul","623149","149","20.6",33.6,"112.3","86.3","93.9","75.4","444","180","386","50",33.6,"14",9.4,5.8
"Bush, Matt","456713","149","15.2",30.9,"110.4","90.3","93.2","88.1","417","172","385","59",39.6,"8",5.4,3.3
"Banks, Tanner","621383","149","9.6",32.9,"116.7","88.1","91.1","86.3","425","151","392","61",40.9,"11",7.4,5.1
"Bard, Daniel","453268","148","7",22.3,"113.8","87.7","94.1","85.5","422","130","415","56",37.8,"7",4.7,2.9
"Norris, Daniel","596057","148","12",32.4,"116.8","89.1","95.1","84.8","434","163","393","60",40.5,"16",10.8,6.4
"Thielbar, Caleb","573204","147","21.5",37.4,"113.4","84.9","90.2","77","418","182","393","38",25.9,"10",6.8,4.1
"Loáisiga, Jonathan","642528","147","3.3",27.9,"114.4","83.9","90.2","81.8","443","114","409","44",29.9,"3",2,1.5
"Clarke, Taylor","664199","146","19.1",34.9,"109.2","89.5","91.8","89","437","178","396","57",39,"9",6.2,4.4
"Leone, Dominic","608678","146","16.2",34.9,"108.4","89.9","94.1","85.6","400","179","384","60",41.1,"9",6.2,4.1
"Castillo, Diego","650895","145","9",27.6,"114.4","86.4","92.1","82.8","433","145","408","44",30.6,"11",7.6,5
"Martin, Chris","455119","145","12.5",34.5,"113.2","88.2","93.9","86.3","443","148","411","60",41.7,"12",8.3,5.3
"Robertson, David","502085","145","12.8",31.7,"109.6","88.6","94","84.8","410","160","381","56",38.9,"11",7.6,4.2
"Henry, Tommy","674072","145","13.7",35.9,"109.6","90","93.7","88","450","176","394","57",39.3,"13",9,6.3
"Hughes, Brandon","676714","144","19",38.9,"112.4","88.8","92.3","85.7","443","186","400","54",38.3,"16",11.1,6.7
"Gallegos, Giovanny","606149","144","24",33.3,"113.7","89.8","93.5","85.1","447","200","421","51",35.4,"13",9,5.5
"Marte, Yunior","628708","142","9.5",31,"109.7","86.8","90.1","85.1","419","143","398","53",37.3,"5",3.5,2.3
"Bird, Jake","656234","142","5.4",31,"108.3","91.2","93.3","89.6","444","142","417","60",42.3,"9",6.3,4.3
"Abbott, Cory","676265","141","23.8",29.1,"111.4","90.3","95","82.7","467","206","401","61",43.3,"17",12.1,7.9
"Jiménez, Joe","641729","141","20",36.9,"111.3","88.6","90.3","88.3","444","185","413","56",39.7,"11",7.8,4.8
"García, Rony","665621","141","18.9",42.6,"112.4","91.5","94.5","86.7","431","200","397","72",51.1,"23",16.3,11.2
"Bautista, Félix","642585","141","14.7",31.9,"115.7","86.8","92.3","83.9","406","157","397","52",36.9,"12",8.5,4.7
"Matz, Steven","571927","141","13.9",39.7,"111.9","88.4","92.7","84.9","406","174","390","51",36.2,"13",9.2,6.3
"Diekman, Jake","518617","140","15.9",38.6,"112","89.8","94.8","86.8","452","171","410","55",39.3,"10",7.1,3.7
"Familia, Jeurys","544727","139","7.5",32.4,"112.4","90.8","94.4","88.2","425","157","402","65",46.8,"14",10.1,6.9
"Adam, Jason","592094","138","14.4",29,"113","85.2","90.8","80.7","406","154","384","38",27.5,"7",5.1,3
"Phillips, Evan","623465","138","15",30.4,"109.8","86.1","92.1","82.6","416","146","408","43",31.2,"6",4.3,2.6
"Wilson, Steven","621051","138","26",33.3,"113.7","87.6","92.6","81","414","198","387","49",35.5,"10",7.2,4.7
"Raley, Brooks","548384","137","12.3",34.3,"109.2","86.7","90.6","83.3","440","165","391","39",28.5,"3",2.2,1.4
"Ramirez, Noé","598287","135","14.8",34.1,"111.9","87.8","91.9","83.9","439","177","398","50",37,"12",8.9,5.6
"De Los Santos, Enyel","660853","135","12",38.5,"111.1","90.6","95.7","85.7","415","171","408","61",45.2,"13",9.6,6
"Festa, Matt","670036","135","17.3",33.3,"112.6","87.2","90","85.4","451","175","402","42",31.1,"10",7.4,4.6
"Lambert, Jimmy","669424","134","17.8",32.1,"114","86.7","91.6","80.6","395","177","391","44",32.8,"6",4.5,2.9
"Díaz, Alexis","664747","134","21",31.3,"109.8","86.7","91.9","81.2","420","190","403","44",33.1,"10",7.5,3.9
"Muñoz, Andrés","662253","133","7.2",24.1,"112.3","86.2","89.3","84.6","436","139","400","48",36.1,"7",5.3,2.8
"Rodríguez, Joely","570257","132","5",37.1,"110.5","85.3","87.2","84.9","413","129","409","42",31.8,"5",3.8,2.3
"Hendriks, Liam","521230","132","17.8",33.3,"112","90.5","93.4","89.3","469","176","404","52",39.4,"12",9.1,5.1
"Stanek, Ryne","592773","131","15",28.2,"109.5","88.9","92.2","87.9","445","164","418","54",41.2,"5",3.8,2.2
"Abreu, Bryan","650556","130","12.8",25.4,"109.6","86.6","89","87.5","408","139","407","42",32.3,"5",3.8,2
"deGrom, Jacob","594798","129","15.2",33.3,"111.6","89.3","93.6","85","441","177","419","41",31.8,"12",9.3,5
"Wantz, Andrew","681806","129","21.6",34.9,"112.8","87.8","92.1","83.5","429","186","397","45",34.9,"14",10.9,6.9
"Bellatti, Andrew","571479","126","20.2",42.9,"110.4","88.3","91.8","83.2","428","206","394","45",35.7,"16",12.7,6.9
"Okert, Steven","595345","125","19.9",30.4,"111.8","86.8","90","83.7","417","163","388","37",29.6,"7",5.6,3.2
"Helsley, Ryan","664854","125","22.2",27.2,"112","88.8","92.2","88.3","418","179","394","49",39.2,"11",8.8,4.6
"Swanson, Erik","657024","125","20.3",37.6,"110.3","85","89.5","82","396","170","375","38",30.4,"8",6.4,3.9
"Brash, Matt","666374","125","6.7",33.6,"117.6","88.8","92.8","88.6","468","138","414","49",39.2,"6",4.8,2.7
"Bednar, David","670280","124","15.3",37.9,"112.5","90.5","94","87.4","426","182","402","57",46,"9",7.3,4.3
"Domínguez, Seranthony","622554","123","8.9",31.7,"111.9","90.2","93.3","88.3","429","151","388","56",45.5,"10",8.1,4.8
"Vesia, Alex","681911","122","17.4",35.2,"108.6","87","92.2","82.3","413","178","402","42",34.4,"8",6.6,3.5
"Hader, Josh","623352","113","16.4",45.1,"113.2","87.7","91.5","83.1","429","196","406","41",36.3,"13",11.5,5.9
"Williams, Devin","642207","111","9.4",30.6,"109.4","84.3","89.5","80.1","425","136","397","30",27,"1",0.9,0.4
"Alvarado, José","621237","108","3",30.6,"112","87.2","89.5","86.1","410","125","394","37",34.3,"7",6.5,3.3
"Díaz, Edwin","621242","97","10.4",34,"112.7","85.5","89.2","82.5","402","155","365","37",38.1,"4",4.1,1.7
