"last_name, first_name","player_id","attempts","avg_hit_angle","anglesweetspotpercent","max_hit_speed","avg_hit_speed","fbld","gb","max_distance","avg_distance","avg_hr_distance","ev95plus","ev95percent","barrels","brl_percent","brl_pa"
"Dyson, Sam","473879","193","0.7",25.9,"112.8","86.8","96","83.1","430","128","394","58",30.1,"8",4.1,3.1
"Hughes, Phil","461833","192","19.2",41.1,"111.3","90.8","93.6","87.5","422","220","393","71",37,"19",9.9,7.8
"Anderson, Brett","474463","192","5.1",39.6,"112.7","89.5","95.5","84.8","433","165","396","85",44.3,"10",5.2,4
"Oh, Seunghwan","493200","192","20.2",34.9,"109.9","85.8","89.8","81.3","451","200","397","54",28.1,"14",7.3,5.3
"Wojciechowski, Asher","592879","190","24.1",32.1,"112.3","88.3","93.4","83.8","435","202","400","62",32.8,"15",7.9,5.4
"Bradley, Archie","605151","189","7.5",31.2,"109.3","88.3","92.7","86.6","425","156","399","69",36.5,"9",4.8,3.1
"Swarzak, Anthony","461872","188","15.4",24.5,"112.5","87.4","90.4","85.6","449","166","412","56",29.9,"8",4.3,2.6
"Kontos, George","502004","188","10.6",30.9,"108.4","85.6","92.4","81.8","414","162","387","54",29,"6",3.2,2.2
"Asher, Alec","594742","188","15.9",37.8,"114.4","86.9","91.8","82.6","442","185","410","52",27.7,"12",6.4,4.5
"Barnes, Jacob","606930","188","6",30.3,"113.9","86.2","92","82.1","444","144","388","57",30.3,"8",4.3,2.6
"Devenski, Chris","606965","188","17.3",28.7,"111.3","86.3","90.9","83.7","456","178","400","49",26.1,"12",6.4,3.8
"Maurer, Brandon","543506","188","13.4",37.2,"110.7","87.4","94","82.5","448","190","410","59",31.6,"15",8,5.6
"Vázquez, Felipe","553878","188","7.2",24.5,"109.6","84.6","91.2","80.9","425","139","415","50",27.2,"7",3.7,2.3
"Rodón, Carlos","607074","187","12",33.7,"112.2","89.4","93.1","86.5","477","169","401","78",41.7,"14",7.5,4.7
"Lawrence, Casey","596271","186","8.7",33.9,"111.4","86.8","92.3","82.6","435","166","388","62",33.5,"10",5.4,3.8
"Iglesias, Raisel","628452","186","12.3",34.4,"114","86.1","89.9","82.4","465","163","409","50",26.9,"7",3.8,2.3
"Delgado, Randall","517414","185","11.5",29.7,"111.9","87.5","93.6","83.2","403","162","395","65",35.5,"13",7,5
"Báez, Pedro","520980","185","17.6",38.9,"114.6","86.8","92","82.1","419","197","393","55",29.7,"12",6.5,4.3
"Salas, Fernando","477569","185","11.7",27,"111.9","89","92.7","86.2","442","163","404","61",33.3,"14",7.6,5.3
"Peralta, Wily","503449","184","11.5",33.7,"110.9","87.5","92.3","83.5","433","170","413","57",31,"16",8.7,5.9
"Sims, Lucas","608371","184","15.2",34.8,"114.1","86.7","90.7","83.5","416","171","389","55",29.9,"9",4.9,3.5
"Oberg, Scott","623184","184","5.4",26.6,"110.3","88.1","91.9","86.6","423","140","398","66",35.9,"4",2.2,1.5
"Mariñez, Jhan","501697","184","7.8",31.5,"110.8","88.8","93.2","85.5","482","166","414","68",37,"8",4.3,3.1
"Jennings, Dan","543359","183","2.8",26.2,"112.3","85.1","92.1","81.8","460","127","407","57",31.1,"10",5.5,3.8
"McHugh, Collin","543521","183","17.7",41.5,"113","88.1","91.3","84.7","442","197","400","63",34.4,"10",5.5,3.7
"Herrera, Kelvin","516969","182","8.9",31.9,"110.4","88","92.7","83.6","438","175","402","70",38.7,"15",8.2,5.8
"Hembree, Heath","592390","182","13.9",34.6,"111.9","88.1","93","84.5","442","183","393","64",36,"16",8.8,5.9
"Nicolino, Justin","592593","182","6.7",37.9,"114.5","88.4","93.7","83.5","445","165","405","62",34.1,"9",4.9,3.9
"Sewald, Paul","623149","182","17.4",35.2,"109.8","88.4","91.7","85.6","433","203","396","61",33.5,"13",7.1,4.7
"Peralta, Wandy","593974","181","7.5",25.4,"108.7","86","91.2","82.7","411","148","383","57",31.5,"4",2.2,1.5
"Hand, Brad","543272","180","11.5",29.4,"112.1","86.1","90.2","83.6","451","160","402","48",26.7,"9",5,2.9
"Brach, Brad","542960","179","12.1",34.6,"109.8","86.6","94.1","80","434","178","403","60",33.5,"13",7.3,4.7
"Gearrin, Cory","518715","179","9.5",28.5,"110.8","86.8","91","84.4","413","156","358","61",34.1,"4",2.2,1.4
"Strickland, Hunter","519326","179","18.4",33.5,"112.9","87.3","91","84.6","413","180","396","53",29.8,"14",7.8,5.2
"Bergman, Christian","548357","179","15.1",36.9,"110.6","89.6","93.9","84.8","450","193","405","65",36.5,"15",8.4,6.5
"Barnes, Danny","592130","178","22.1",30.9,"111.2","88.3","92.3","86.9","438","199","394","56",31.5,"10",5.6,3.8
"Bowman, Matt","621199","178","7.2",26.4,"111.1","85.2","89.3","82.5","458","144","412","51",28.8,"7",3.9,2.8
"Butler, Eddie","572750","177","10.6",35.6,"112.5","87","94.2","81.7","447","171","423","58",32.8,"11",6.2,4.6
"Whitley, Chase","595032","176","20.1",38.1,"109.5","86.8","90.8","83.2","416","187","391","51",29,"10",5.7,4.2
"Tazawa, Junichi","547749","176","15.5",36.4,"108.9","88.1","92.6","83","432","187","394","60",34.1,"7",4,2.9
"Stratton, Chris","608717","176","10.9",41.5,"108.8","86.3","89.9","82.9","441","168","410","53",30.1,"8",4.5,3.1
"Duensing, Brian","488846","176","10.1",29.5,"109.4","85.7","91.4","82.8","439","165","400","50",28.4,"8",4.5,3.1
"Leone, Dominic","608678","175","15",34.3,"110.9","86.4","91.4","81.5","428","182","402","57",32.6,"13",7.4,4.7
"Barnes, Matt","598264","175","8.7",30.3,"108.7","86.3","89.7","84.6","429","151","386","51",29.1,"8",4.6,2.8
"Casilla, Santiago","433586","174","14",31,"113.4","89","92.5","86.5","416","181","382","62",35.6,"10",5.7,3.9
"Hatcher, Chris","501822","173","18.5",38.7,"113.6","88.3","92.7","83.7","422","207","389","60",34.9,"8",4.6,3.1
"Gregerson, Luke","502381","173","7.8",32.9,"113.1","86.6","93","81.2","437","167","391","63",36.6,"15",8.7,5.7
"Buchter, Ryan","488748","173","23",27.2,"111.3","84.7","89.9","80.4","425","190","393","51",29.5,"6",3.5,2.2
"Hendriks, Liam","521230","172","12",34.9,"113.6","88.9","93.5","85","433","195","402","66",38.4,"12",7,4.4
"Greene, Shane","572888","172","11.1",30.2,"109.3","87.7","91.6","85.6","431","171","405","65",37.8,"10",5.8,3.5
"Barnette, Tony","501817","171","13.3",36.3,"110.9","86.8","92","81.9","416","179","390","59",34.5,"6",3.5,2.4
"Meyer, Alex","543542","171","10.1",34.5,"113.6","86.9","93.1","81.9","417","172","392","51",30,"10",5.8,3.4
"Barraclough, Kyle","607457","170","11",30.6,"110.9","85.6","89.3","82.6","410","164","390","43",25.4,"5",2.9,1.7
"Pressly, Ryan","519151","169","8.4",30.8,"112.6","88.5","93.2","84.9","473","165","396","63",37.3,"11",6.5,4.4
"Milone, Tommy","543548","169","16",35.5,"108.8","87.1","92.3","82.6","427","181","396","60",35.5,"16",9.5,7.2
"Johnson, Jim","462382","169","6.5",32.5,"109.6","87.7","90.8","85.8","425","158","408","53",31.5,"9",5.3,3.5
"Belisle, Matt","279571","169","14.3",32.5,"112.6","84.8","89.5","80.9","435","172","397","46",27.2,"9",5.3,3.6
"Jackson, Luke","592426","168","10.7",33.3,"113","89.2","94.7","85.6","441","179","412","66",41.5,"11",6.5,4.9
"Ramirez, José","542432","168","11.8",29.8,"109.1","87","92.7","82","436","180","398","54",32.3,"12",7.1,4.7
"Hudson, Daniel","543339","167","13.2",30.5,"108.9","85.1","89.5","83","414","166","389","46",27.9,"8",4.8,3
"Allen, Cody","592102","167","19.5",36.5,"113","86.3","92.1","79.2","444","203","400","49",29.5,"12",7.2,4.3
"Moylan, Peter","493247","167","2.5",26.9,"109.3","84.3","91.8","81.1","414","135","386","41",24.6,"6",3.6,2.5
"Loup, Aaron","571901","166","5.8",31.3,"116.2","84.6","87.6","82.8","419","142","386","45",27.1,"5",3,1.9
"Hughes, Jared","453172","166","0.6",28.9,"111.6","86.5","94.6","82.9","418","128","410","61",36.7,"11",6.6,4.5
"Storen, Drew","519322","165","9.1",25.5,"109.3","85.6","89.3","82.6","414","156","389","49",29.7,"6",3.6,2.4
"Middleton, Keynan","641871","165","15.7",43.6,"115.8","88.1","92.8","82.9","447","200","413","61",37,"15",9.1,6.1
"Freeman, Sam","518693","165","6.9",26.1,"112.7","85","89.2","83","424","134","394","46",27.9,"3",1.8,1.2
"Drake, Oliver","543118","164","7.9",36.6,"111.1","88.1","90.8","86.8","430","154","395","57",34.8,"9",5.5,3.6
"Smoker, Josh","519294","164","12.1",34.1,"113.1","86.9","92.9","82.7","447","174","406","50",30.5,"11",6.7,4.1
"Rogers, Taylor","573124","164","9.1",36.6,"112.6","87.8","92.1","85.1","459","165","415","58",35.4,"11",6.7,4.6
"Ziegler, Brad","446899","163","1.1",28.8,"111","85.7","93.6","83","434","114","434","59",36.2,"1",0.6,0.5
"Grace, Matt","594840","163","0.3",28.8,"113.2","86.2","92.2","83.1","442","135","429","47",28.8,"8",4.9,3.7
"Norris, Bud","502032","163","11.4",34.4,"113.7","88.7","92.7","85.6","438","163","395","55",33.7,"8",4.9,3
"García, Jarlín","606424","162","16.3",34.6,"111","85.5","89.3","83","431","168","401","52",32.1,"6",3.7,2.7
"Weaver, Luke","596133","162","7.7",33.3,"116.5","86.3","92.4","81.6","428","150","399","55",34.4,"9",5.6,3.6
"López, Reynaldo","625643","162","21.3",35.8,"109.9","87.1","91.2","84.3","426","191","397","44",27.3,"8",4.9,3.9
"McAllister, Zach","502083","161","17.7",37.3,"110.5","89.8","91.3","89.2","422","192","391","69",43.1,"12",7.5,4.8
"Neshek, Pat","450212","160","18.5",33.8,"111.1","85.1","89.4","80.8","434","185","404","42",26.3,"6",3.8,2.6
"Flexen, Chris","623167","160","11.1",35,"113.7","86.3","91.4","81.5","457","180","404","50",31.3,"10",6.3,4.3
"Bush, Matt","456713","159","16",34,"109.8","85.5","90.6","82.4","434","178","401","43",27,"10",6.3,4.2
"Clippard, Tyler","461325","159","20.2",34,"110.3","86.3","91.5","78.7","424","204","385","54",34,"9",5.7,3.4
"Ross, Tyson","475115","158","10.5",30.4,"109.8","86.1","90.9","82.8","461","163","395","47",29.7,"12",7.6,5
"Kelly, Joe","523260","158","6.5",32.3,"113","89.1","92.6","87.2","435","155","421","58",36.7,"7",4.4,2.9
"Strop, Pedro","467008","156","6.7",25,"110","85.9","90.8","83.5","391","144","370","42",27.1,"5",3.2,2
"Infante, Gregory","500872","155","17.1",37.4,"110.5","87.6","92.1","83.2","399","187","355","47",30.5,"7",4.5,3.1
"Cole, A.J.","595918","155","14.2",32.9,"113.8","87.8","92.4","84","438","183","402","53",34.2,"8",5.2,3.5
"Romero, Enny","544836","154","15.9",34.4,"109.9","88.4","93.4","84.7","441","186","406","52",34.7,"12",7.8,4.9
"Osuna, Roberto","532077","154","11.7",31.8,"110.2","86.3","91.5","82.6","412","150","397","51",33.3,"5",3.2,2
"Díaz, Edwin","621242","154","18.2",27.3,"112.5","87.3","92.6","83.4","412","177","385","53",34.4,"7",4.5,2.5
"McGee, Jake","459429","154","15.1",27.3,"110.5","87.6","91.3","85.2","440","181","405","53",34.6,"8",5.2,3.5
"Coulombe, Danny","543056","154","6.1",28.6,"111.5","89.2","93.5","87.6","423","142","408","53",34.4,"8",5.2,3.7
"Warren, Adam","476589","153","13.6",34.6,"111.6","85.9","90.5","81.1","433","172","375","38",24.8,"5",3.3,2.2
"Robles, Hansel","570663","153","17.5",35.3,"109.5","88.1","92.1","84.8","433","201","405","52",34.2,"13",8.5,5.3
"Ramos, Edubray","591693","153","13.3",35.3,"114.2","88.9","92.7","86.1","438","176","397","53",35.3,"8",5.2,3.1
"Gee, Dillon","518716","152","13.6",30.9,"110.8","87.1","90.6","85","455","175","410","50",32.9,"12",7.9,5.7
"Hernandez, David","456696","152","13.5",29.6,"113.2","88.8","92.8","86.3","478","177","415","57",37.5,"7",4.6,3.3
"Parker, Blake","453284","151","9.9",33.1,"111.9","87.4","92.1","84.3","441","166","400","51",33.8,"10",6.6,3.9
"De La Rosa, Jorge","407822","150","12.2",23.3,"112.2","86.1","89.7","83.9","428","169","399","44",29.5,"6",4,2.7
"Ramos, AJ","573109","150","14",32.7,"109.3","85.8","91.7","79.6","414","180","394","39",26.2,"9",6,3.5
"Phelps, David","475479","149","8",36.2,"110.1","87.8","91.3","85.1","430","175","413","47",31.8,"8",5.4,3.4
"Hunter, Tommy","488984","149","11.2",32.9,"110.6","84.9","90.1","81.7","427","157","406","38",25.9,"5",3.4,2.2
"Albers, Matt","458006","149","7.9",28.2,"110.7","83.4","89.2","79.9","412","147","384","32",21.9,"5",3.4,2.1
"Vizcaíno, Arodys","527055","148","15.3",33.1,"112.5","88","92","84.8","458","192","394","48",32.9,"9",6.1,3.8
"Morgan, Adam","605388","148","11.9",35.1,"109.3","86.8","90.8","85.2","448","167","398","42",28.6,"11",7.4,4.8
"Thompson, Jake","622097","148","13",29.7,"115.7","87.3","91.9","84.1","443","169","416","51",34.5,"12",8.1,5.7
"Fields, Josh","451661","147","20.9",34.7,"110.4","89.9","92.8","87.6","423","208","387","58",39.5,"10",6.8,4.5
"Soria, Joakim","465657","147","5.4",29.9,"110.9","86.8","90.7","84.4","407","148","402","40",27.2,"6",4.1,2.6
"Rondón, Héctor","444468","147","11.2",34,"109","86","91.1","81.9","450","182","407","48",32.7,"14",9.5,5.9
"Pazos, James","572021","146","6.2",32.2,"113","87.2","91.1","84.8","426","149","394","50",34.5,"6",4.1,2.5
"Farmer, Buck","571656","146","20",31.5,"113.6","88.9","91.4","86.7","417","203","384","51",34.9,"9",6.2,4.1
"Alvarez, Jose","501625","146","12.9",34.2,"111.6","86.5","91.5","81.2","435","178","404","48",32.9,"9",6.2,4.4
"Grimm, Justin","518748","145","14.6",38.6,"108.8","88.1","93.5","82.4","432","186","405","51",35.2,"11",7.6,4.7
"Krol, Ian","571871","145","13.7",36.6,"110.9","87.2","92.6","83.1","433","169","399","47",33.3,"8",5.5,3.7
"Romo, Sergio","489265","145","16",36.6,"112.2","85.7","92.9","77.9","456","189","397","38",26.8,"10",6.9,4.5
"Benoit, Joaquín","276542","144","19.6",32.6,"112","86","90.6","82.6","452","193","408","41",28.5,"10",6.9,4.7
"Brebbia, John","605154","142","22.6",44.4,"109.8","87.9","90.5","84.5","430","227","396","47",33.6,"11",7.7,5.3
"Giles, Ken","571704","142","13.8",31.7,"111.7","86.9","91","85.3","426","171","401","48",34,"6",4.2,2.4
"Martes, Francis","642564","141","13",37.6,"110.8","87.8","92.9","84","448","171","406","53",37.6,"10",7.1,4
"Kahnle, Tommy","592454","141","15.3",34,"113.5","88.6","91.5","86.8","442","189","401","50",35.5,"5",3.5,2
"Knebel, Corey","608349","141","15.5",29.8,"113.1","86.4","91.1","84.9","429","173","402","46",32.6,"8",5.7,2.6
"Robertson, David","502085","140","10.3",29.3,"108.7","87.3","90.7","84.8","425","162","393","45",32.1,"6",4.3,2.3
"Madson, Ryan","425492","139","3.2",28.1,"109.1","84.9","91.5","81.4","397","130","359","40",28.8,"5",3.6,2.3
"Jansen, Kenley","445276","139","17.1",32.4,"111.9","84.2","89.6","81.6","433","177","397","32",23.4,"6",4.3,2.3
"Farquhar, Danny","543144","138","17.5",26.8,"108.1","87.1","90.9","84.6","425","174","419","34",24.6,"4",2.9,1.9
"Rodney, Fernando","407845","138","7.5",24.6,"108.6","86.7","92.5","82.9","426","153","380","38",28.1,"4",2.9,1.7
"Holland, Greg","518813","138","13.9",33.3,"109.2","88","92.4","83.9","449","183","411","50",36.2,"6",4.3,2.6
"Chafin, Andrew","605177","137","2.4",30.7,"112.1","86.7","90.2","84.8","437","142","392","45",33.1,"8",5.8,3.6
"O'Day, Darren","503285","137","12.2",30.7,"112.3","86.4","92.8","82.7","447","164","408","45",32.8,"10",7.3,4.2
"Ottavino, Adam","493603","137","12.7",32.8,"112.8","85.4","90","80.9","439","184","406","44",32.1,"9",6.6,3.7
"Dunn, Mike","445197","135","17.9",34.1,"114.4","86.6","90.8","82.8","443","206","404","38",28.1,"8",5.9,3.6
"Wilson, Justin","458677","132","19.1",31.8,"114.2","86.6","89.3","86.8","405","179","379","36",27.5,"6",4.5,2.4
"Smith, Joe","501925","132","6.9",28.8,"112.3","85.8","89.9","83","424","149","401","42",31.8,"7",5.3,3.3
"Davis, Wade","451584","132","13.9",37.1,"109.3","85.1","90.2","82.1","428","183","389","37",28.5,"9",6.8,3.7
"Green, Chad","643338","131","20.5",38.2,"110.3","90","93.2","85.6","400","215","386","57",43.8,"9",6.9,3.6
"Altavilla, Dan","656186","130","19.6",36.2,"111.7","88","93.1","84","442","197","397","50",38.5,"11",8.5,5.4
"Ellington, Brian","623395","130","17.9",34.6,"108.1","88.2","91.7","87.5","429","191","395","47",36.2,"9",6.9,4.1
"Hoyt, James","624586","129","13.3",31.8,"111.7","89.3","92.1","88","451","178","407","48",37.5,"7",5.4,3.3
"Goody, Nick","580792","126","22.1",36.5,"113.7","88.6","93.9","84.7","455","200","416","40",32,"9",7.1,4.1
"Feliz, Michael","593140","126","15.1",47.6,"112.3","88.1","91.9","85.2","425","203","386","52",41.3,"10",7.9,4.6
"Edwards Jr., Carl","605218","125","12.5",29.6,"110.1","82.7","88.3","77.3","416","165","400","32",25.8,"5",4,1.9
"Lyons, Tyler","544928","125","14.5",38.4,"113.7","86.1","92.8","81.8","437","173","418","31",24.8,"7",5.6,3.2
"Miller, Andrew","453192","123","11.3",39.8,"108.6","82.5","86.4","77.5","396","173","363","26",21.3,"4",3.3,1.6
"Yates, Kirby","489446","122","21.8",37.7,"109.6","87.2","92.4","80.2","434","218","405","44",36.1,"14",11.5,6.1
"Blevins, Jerry","460283","120","15.9",25.8,"109.8","82.8","87.3","77.7","403","166","389","22",18.5,"4",3.3,1.8
"Chapman, Aroldis","547973","117","11.3",30.8,"109","84.4","89.4","82.3","423","150","401","28",23.9,"6",5.1,2.9
"Kimbrel, Craig","518886","110","18.3",31.8,"112.1","92","95.5","88.6","443","201","405","50",45.5,"13",11.8,5.1
"Betances, Dellin","476454","106","10.3",26.4,"108.5","84.5","90.9","81.2","431","155","404","26",24.5,"5",4.7,1.9
