"last_name, first_name","player_id","attempts","avg_hit_angle","anglesweetspotpercent","max_hit_speed","avg_hit_speed","fbld","gb","max_distance","avg_distance","avg_hr_distance","ev95plus","ev95percent","barrels","brl_percent","brl_pa"
"Mahtook, Mikie","543484","271","10.2",32.8,"111.9","88.4","92","85.6","448","171","410","103",38,"15",5.5,4
"Hedges, Austin","595978","269","17.8",29,"108.9","87.8","93","84.4","430","183","391","91",34.3,"18",6.7,4.3
"Altherr, Aaron","571437","269","11.2",32.7,"112.3","89.3","94.1","86.5","421","173","395","115",42.8,"28",10.4,6.8
"Bonifacio, Jorge","593528","267","14.7",37.5,"112.7","87.6","91.9","83.3","437","184","407","105",39.6,"24",9,5.7
"Hechavarría, Adeiny","588751","267","9.8",32.2,"108.7","87.8","91.5","86","417","159","397","92",34.6,"8",3,2.3
"McCann, James","543510","267","15.7",40.4,"109.2","87.2","90.9","83.6","435","184","397","91",34.1,"21",7.9,5.4
"Difo, Wilmer","594694","266","6.7",32.3,"110.3","84.5","89.7","80.9","445","142","422","68",26.1,"6",2.3,1.6
"Napoli, Mike","435063","265","22.2",29.1,"112.5","88.3","94.1","83","448","204","406","110",41.5,"42",15.8,8.7
"Taylor, Michael A.","572191","265","12.4",35.1,"112.7","87.5","94.3","82.5","439","180","401","100",38.3,"26",9.8,6
"Davis, Chris","448801","265","15",40.4,"109.8","90.1","95.1","83.9","427","203","395","120",45.5,"34",12.8,6.5
"Holliday, Matt","407812","264","11.8",31.4,"116","89.9","95.4","86.5","459","168","413","117",44.3,"27",10.2,6.3
"Conforto, Michael","624424","262","13.7",38.5,"111.4","89.1","95.1","83.2","450","186","393","112",43.4,"32",12.2,7.3
"Vázquez, Christian","543877","261","8",34.5,"105.7","85.2","88.6","82.5","409","157","398","58",22.2,"7",2.7,2
"Semien, Marcus","543760","261","17.2",37.9,"106.5","87.1","91.1","82.9","406","189","382","78",30,"12",4.6,3.1
"Russell, Addison","608365","261","14.8",35.6,"110","88","91","85.3","437","188","401","92",35.2,"15",5.7,3.9
"Desmond, Ian","435622","258","0",22.5,"111.6","87.6","93.1","85.2","421","124","381","80",31.3,"7",2.7,1.9
"Forsythe, Logan","523253","257","12.1",40.1,"103.6","88.9","92.3","85.5","442","187","409","88",34.4,"10",3.9,2.3
"Piscotty, Stephen","572039","257","10.3",35.8,"109.3","86.1","91.6","81.7","443","171","402","88",34.9,"17",6.6,4.2
"Descalso, Daniel","518614","257","13",37.7,"107.4","87.2","92.4","81.6","416","195","400","75",29.2,"13",5.1,3.3
"Davis, Rajai","434658","255","11.3",34.1,"107","86","90.9","82.9","410","167","387","63",24.8,"6",2.4,1.6
"Utley, Chase","400284","255","11",36.9,"107.7","86.9","91.7","81.5","424","187","398","72",28.5,"11",4.3,3.1
"Romine, Andrew","461865","255","7.9",33.7,"105.4","83.7","88.2","80.7","397","158","389","68",26.7,"4",1.6,1.1
"Piña, Manny","444489","255","17.6",40,"108.2","87.1","90.6","84.1","434","194","397","76",29.8,"10",3.9,2.8
"Adams, Matt","571431","255","15.9",34.1,"111.3","88.9","94.3","83.7","431","188","396","102",40.3,"27",10.6,7.4
"Davidson, Matt","571602","254","17.7",35.8,"112.6","89","94.9","82.7","476","201","408","106",41.7,"39",15.4,8.8
"Gallo, Joey","608336","253","23",36,"117.3","93.3","99.1","86","490","227","420","132",52.2,"56",22.1,10.5
"Sanó, Miguel","593934","252","13.1",36.9,"114.6","92.3","98.5","85.3","469","200","413","118",47,"40",15.9,8.3
"Smith, Seth","452234","252","9.9",36.9,"112.4","89.8","94.9","84.7","428","184","400","103",40.9,"18",7.1,4.8
"Castro, Jason","488771","250","13.2",39.6,"109.6","87.2","91.2","83.6","433","177","405","80",32,"17",6.8,4.2
"Gómez, Carlos","460576","249","15.9",37.3,"113.1","88.6","91.2","86.5","461","200","407","87",34.9,"22",8.8,5.2
"Pearce, Steve","456665","248","13.8",35.1,"108.6","87.2","92.1","83.3","434","177","393","89",35.9,"17",6.9,4.9
"Cron, C.J.","543068","246","18.2",37.8,"114.9","88.9","93.6","85","461","199","416","95",38.6,"25",10.2,6.7
"Castillo, Welington","456078","246","14.4",39,"108.3","89.4","93.8","84.7","440","187","399","108",44.3,"25",10.2,6.8
"Valbuena, Luis","472528","246","17.2",30.1,"108.4","87.5","93.1","82.4","438","196","400","82",33.3,"27",11,6.7
"Gomes, Yan","543228","245","16.2",29.4,"110.2","86.4","92.6","81.5","457","174","391","80",32.7,"14",5.7,3.7
"Pirela, José","517369","244","6",29.5,"112.9","89.3","94","86","450","161","410","95",39.1,"11",4.5,3.2
"Broxton, Keon","542979","241","10.3",39,"109.8","87.2","92.8","80.9","449","183","403","84",34.9,"28",11.6,6
"Happ, Ian","664023","241","13.3",36.9,"114.2","88.5","93.4","84.5","443","195","403","95",39.4,"32",13.3,7.7
"Hernández, Gorkys","491676","241","9.3",31.1,"108.9","85.2","89.3","84.6","389","150",,"63",26.1,"4",1.7,1.1
"Hicks, Aaron","543305","240","11.7",30,"109.3","86.7","92.8","82.3","436","180","375","78",32.5,"18",7.5,5
"Asuaje, Carlos","641319","237","14.3",36.7,"103.1","84.5","89.4","80.1","420","169","393","44",18.8,"4",1.7,1.2
"Flowers, Tyler","452095","237","11.2",32.1,"112.8","89.6","93.2","87.1","447","169","395","95",40.1,"15",6.3,4.1
"Moss, Brandon","461235","236","17.8",36.4,"112.8","89.6","94.6","81.8","474","206","411","99",41.9,"35",14.8,8.7
"Miller, Brad","543543","232","11.1",26.7,"112.7","89.3","94","86.3","445","178","412","89",38.4,"14",6,3.4
"Zunino, Mike","572287","228","20.5",35.1,"114.1","90.3","96","84.5","470","200","412","107",46.9,"33",14.5,7.6
"Martin, Russell","431145","225","6.9",32.9,"108.9","88.3","95.1","83","449","157","399","85",37.9,"16",7.1,4.4
"Hernández, Enrique","571771","221","13.6",30.8,"111.5","88.5","93.1","84.5","421","178","397","80",36.5,"16",7.2,4.7
"Williams, Nick","608384","220","7.8",37.3,"109.2","88.1","93.4","83.6","445","161","397","91",41.4,"17",7.7,5
"Avila, Alex","488671","193","12.4",49.7,"107.9","91","95.7","84.7","443","197","400","98",50.8,"29",15,7.7
