"last_name, first_name","player_id","attempts","avg_hit_angle","anglesweetspotpercent","max_hit_speed","avg_hit_speed","fbld","gb","max_distance","avg_distance","avg_hr_distance","ev95plus","ev95percent","barrels","brl_percent","brl_pa"
"Goodwin, Brian","571718","92","20.7",41.3,"109.6","89.9","93.8","85","411","197","392","38",41.3,"10",10.9,6.1
"Bryant, Kris","592178","91","20.7",34.1,"108.8","86.1","92.4","79.9","446","181","420","29",31.9,"5",5.5,3.4
"Giménez, Andrés","665926","91","13.5",30.8,"109.5","86.8","89.9","86.8","388","141","382","24",26.4,"3",3.3,2.3
"Soler, Jorge","624585","90","15.5",36.7,"114","92.5","98","87.2","448","183","410","46",51.1,"17",18.9,9.8
"Cooper, Garrett","643265","89","9.5",39.3,"109.7","90.1","92.5","87.4","455","172","419","37",41.6,"9",10.1,6.8
"Choi, Ji Man","596847","89","15.7",30.3,"109.9","89","94.5","85.1","429","167","401","35",39.3,"3",3.4,2.1
"Chapman, Matt","656305","89","24.1",40.4,"115.9","93.6","99","86.8","444","205","414","46",51.7,"16",18,10.5
"Stallings, Jacob","607732","88","12.4",31.8,"105","88.6","91","86","419","178","401","33",37.5,"4",4.5,2.8
"Frazier, Clint","640449","88","11.6",38.6,"108.8","89.4","94.5","82.7","410","180","381","38",43.2,"11",12.5,6.9
"Joyce, Matt","459964","87","12.5",36.8,"106.2","86.7","91","81.7","404","181","395","28",32.2,"3",3.4,2
"Pederson, Joc","592626","87","12.5",26.4,"112.1","93","98.1","90.4","435","157","411","39",44.8,"9",10.3,6.5
"Bote, David","623520","86","9.3",25.6,"110.3","92.4","95.8","91","455","150","414","45",52.3,"9",10.5,6.2
"Renfroe, Hunter","592669","86","17.5",23.3,"111.9","89.6","96.5","85.7","445","167","406","34",39.5,"9",10.5,6.5
"Berti, Jon","542932","86","7.2",32.6,"109.9","86.6","87.1","86.9","417","130","409","29",33.7,"3",3.5,2
"Hoerner, Nico","663538","86","0.8",26.7,"106.7","87.5","93.5","84","391","130",,"32",37.2,"1",1.2,0.8
"Maldonado, Martín","455117","86","19.1",38.4,"106.7","86.1","90","81.8","418","173","383","23",26.7,"7",8.1,4.2
"Caratini, Victor","605170","85","6.2",25.9,"111","87.9","93.4","85","398","141","371","31",36.5,"3",3.5,2.3
"Camargo, Johan","622666","85","9.8",23.5,"106.3","87.3","93.3","83.6","442","150","399","28",32.9,"4",4.7,3.1
"Romine, Austin","519222","84","7.7",33.3,"111.6","87.9","91.7","87.9","418","142","389","40",47.6,"4",4.8,3
"Meadows, Austin","640457","84","24.2",28.6,"108.6","90.3","94.4","85.4","445","208","407","37",44,"6",7.1,3.9
"Vogelbach, Daniel","596129","82","10.2",29.3,"111.4","89.5","95.7","84.2","441","157","408","34",41.5,"7",8.5,5.1
"Gyorko, Jedd","576397","81","15.3",35.8,"108","88.6","95.1","83.4","423","179","396","35",43.2,"13",16,9.6
"Thames, Eric","519346","81","14.6",35.8,"105.8","88.7","95.3","83.6","429","177","410","38",46.9,"5",6.2,3.6
"Long Jr., Shed","643418","80","2.6",21.3,"107.5","87.1","94.6","83.8","414","112","411","26",32.5,"5",6.3,3.9
"Choo, Shin-Soo","425783","79","11.4",38,"111.2","90","95.1","86.1","405","158","397","28",35.4,"8",10.1,6.3
"Murphy, Sean","669221","79","14.7",31.6,"112.5","92.2","97.1","89.1","464","172","418","39",49.4,"10",12.7,7.1
"Smoak, Justin","475253","78","15.3",33.3,"107","89.6","95.2","85.6","416","171","379","31",39.7,"3",3.8,2.3
"O'Hearn, Ryan","656811","77","11.9",32.5,"105.4","90.7","95.8","86.1","433","173","421","34",44.2,"5",6.5,3.8
"Taveras, Leody","665750","77","14.3",41.6,"107.8","88.9","91.9","88.1","404","164","393","32",41.6,"5",6.5,3.7
"Kemp, Matt","461314","76","11.9",38.2,"109.6","85.3","91","81","468","175","418","22",28.9,"6",7.9,4.5
"Gamel, Ben","592325","75","11.5",49.3,"108.2","87.9","91.8","84.8","425","166","406","24",32,"5",6.7,3.9
"Kipnis, Jason","543401","75","18.2",28,"107","86.2","90.9","84.9","426","182","422","23",30.7,"7",9.3,5.2
"Narváez, Omar","553882","69","18.7",36.2,"105.5","81.6","87.6","77.7","387","166","365","15",21.7,"5",7.2,4
"Adell, Jo","666176","69","11.4",30.4,"115.5","90.6","93.2","90.9","437","157","407","25",36.2,"3",4.3,2.3
"Bader, Harrison","664056","67","15.7",35.8,"107.9","86","94.4","79.2","425","169","414","24",35.8,"8",11.9,6.4
