Unnamed: 0,Unnamed: 1,1,2,3,4,5,6,7,8,9,R,H,E
via Sports Logos.net About logos,Miami Marlins,0,0,0,0,0,0,0,0,1,1,10,0
via Sports Logos.net About logos,Boston Red Sox,0,1,0,1,0,0,0,1,X,3,12,2
WP: Nathan Eovaldi (6-2) • LP: Trevor Rogers (6-3) • SV: Matt Barnes (12),WP: Nathan Eovaldi (6-2) • LP: Trevor Rogers (6-3) • SV: Matt Barnes (12),WP: Nathan Eovaldi (6-2) • LP: Trevor Rogers (6-3) • SV: Matt Barnes (12),WP: Nathan Eovaldi (6-2) • LP: Trevor Rogers (6-3) • SV: Matt Barnes (12),WP: Nathan Eovaldi (6-2) • LP: Trevor Rogers (6-3) • SV: Matt Barnes (12),WP: Nathan Eovaldi (6-2) • LP: Trevor Rogers (6-3) • SV: Matt Barnes (12),WP: Nathan Eovaldi (6-2) • LP: Trevor Rogers (6-3) • SV: Matt Barnes (12),WP: Nathan Eovaldi (6-2) • LP: Trevor Rogers (6-3) • SV: Matt Barnes (12),WP: Nathan Eovaldi (6-2) • LP: Trevor Rogers (6-3) • SV: Matt Barnes (12),WP: Nathan Eovaldi (6-2) • LP: Trevor Rogers (6-3) • SV: Matt Barnes (12),WP: Nathan Eovaldi (6-2) • LP: Trevor Rogers (6-3) • SV: Matt Barnes (12),WP: Nathan Eovaldi (6-2) • LP: Trevor Rogers (6-3) • SV: Matt Barnes (12),WP: Nathan Eovaldi (6-2) • LP: Trevor Rogers (6-3) • SV: Matt Barnes (12),WP: Nathan Eovaldi (6-2) • LP: Trevor Rogers (6-3) • SV: Matt Barnes (12)
