0,1,2
1.0,Francisco Lindor,SS
2.0,Yandy Díaz,DH
3.0,Jose Ramirez,3B
4.0,Edwin Encarnacion,1B
5.0,Melky Cabrera,LF
6.0,Brandon Guyer,RF
7.0,Jason Kipnis,2B
8.0,Roberto Perez,C
9.0,Greg Allen,CF
,Adam Plutko,P
